,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,3489000.000,3525000.000,3134000.000,4551000.000,3684000.000,3978000.000,4241000.000,4431000.000,5000000.000,5196000.000,5025000.000,6056000.000,6606000.000,7055000.000,6134000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,6752000.000,,,,6845000.000,,,,7359000.000,,,,8678000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-516000.000,-195000.000,-195000.000,-195000.000,-195000.000,-340000.000,-340000.000,-340000.000,-340000.000,-274000.000,-274000.000,-274000.000,-274000.000,-280000.000,-280000.000
AdditionalPaidInCapital,,,47518000.000,47519000.000,47523000.000,47527000.000,47434000.000,47004000.000,46637000.000,46094000.000,45494000.000,41555000.000,41602000.000,40107000.000,39879000.000
AdvancesFromFederalHomeLoanBanks,,2000000.000,,,,1300000.000,,,,,,,,,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,
Assets,380522000.000,432678000.000,418189000.000,431002000.000,451480000.000,465826000.000,471257000.000,498850000.000,528418000.000,565137000.000,573004000.000,599806000.000,632925000.000,644191000.000,632980000.000
BankOwnedLifeInsurance,4027000.000,4059000.000,4090000.000,4122000.000,4153000.000,4191000.000,4225000.000,4259000.000,4293000.000,4326000.000,4358000.000,4390000.000,4421000.000,4452000.000,4490000.000
BorrowedFunds,11000000.000,28000000.000,1300000.000,9300000.000,33300000.000,,,,,,,,,,
Capital,,29667000.000,,,,53434000.000,,,,55355000.000,,,,59722000.000,
CapitalRequiredForCapitalAdequacy,,24201000.000,,,,27987000.000,,,,33993000.000,,,,35728000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,0.080,,,,0.080,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,30252000.000,,,,34984000.000,,,,42491000.000,,,,44660000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,0.100,,,,0.100,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,0.098,,,,0.153,,,,0.130,,,,0.134,
