,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,239.000,,
CostOfGoodsAndServicesSold,4628.000,,
CostOfGoodsSold,34801.000,30173.000,53045.000
CostOfPurchasedPower,34801.000,30173.000,53045.000
DepreciationAndAmortization,67.000,,
DepreciationExpenseOnReclassifiedAssets,,67.000,67.000
EarningsPerShareBasicAndDiluted,-0.011,-0.003,0.003
GrossProfit,3404.000,2798.000,19677.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-42622.000,-14748.000,17251.000
IncreaseDecreaseInDeferredRevenue,-5234.000,,
NetCashProvidedByUsedInFinancingActivities,43400.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,43400.000,,
NetCashProvidedByUsedInOperatingActivities,-43161.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-43161.000,,
NetIncomeLoss,-42622.000,-14748.000,17251.000
OperatingExpenses,46026.000,17546.000,2426.000
ProceedsFromIssuanceOfCommonStock,43400.000,,
ResearchAndDevelopmentExpense,43429.000,,
Revenues,38205.000,32970.000,72722.000
SalesRevenueGoodsNet,38205.000,32970.000,72722.000
SalesRevenueNet,38205.000,32970.000,72722.000
SellingGeneralAndAdministrativeExpense,2597.000,17546.000,2426.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4680323.000,5085000.000,5085000.000
