,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,16744000.000,16438000.000,17275000.000,16618000.000,16880000.000,14856000.000,15782000.000,14831000.000,15340000.000,14451000.000,15024000.000,14334000.000,14829000.000,14272000.000,14768000.000,15391000.000,15369000.000,16361000.000,16644000.000,18028000.000,15054000.000,15737000.000,15829000.000,15886000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,30493000.000,39680000.000,41498000.000,44011000.000,51295000.000,45422000.000,47449000.000,43126000.000,23095000.000,22911000.000,17101000.000,24558000.000,32044000.000,29077000.000,33739000.000,39586000.000,17900000.000,18854000.000,11781000.000,31473000.000,47943000.000,49070000.000,12161000.000,16189000.000
AdditionalPaidInCapital,190742000.000,190742000.000,207928000.000,207928000.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,207928000.000,211049000.000,211049000.000,211049000.000,211049000.000,211147000.000,211147000.000,211147000.000,211147000.000,211147000.000,210818000.000,208314000.000,208314000.000,208314000.000,208314000.000,209614000.000,209787000.000,209787000.000,209786000.000,211086000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,,,,,,,,,178000.000,209000.000,202000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,
Assets,8610393000.000,8365804000.000,8919414000.000,9687092000.000,9964787000.000,10857664000.000,11288479000.000,11929407000.000,11920544000.000,12549578000.000,13300298000.000,13782402000.000,14313801000.000,14439211000.000,15034435000.000,15581123000.000,15411168000.000,15141100000.000,15631769000.000,16086440000.000,16537510000.000,17083591000.000,16848404000.000,17453312000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,907128000.000,911279000.000,986545000.000,1014961000.000,1038540000.000,1087582000.000,1246242000.000,988052000.000,1123100000.000,1132155000.000,1155207000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,3907000.000,1362000.000,1303000.000,6120000.000,6371000.000,114000.000,91000.000,4091000.000,11642000.000,11642000.000,8291000.000,10295000.000,10295000.000,20269000.000,18275000.000,20269000.000,1167000.000,1149000.000,1150000.000,3144000.000
AvailableForSaleSecurities,,,,,,2000000.000,3000000.000,1000000.000,1000000.000,1000000.000,700000.000,700000.000,600000.000,600000.000,600000.000,600000.000,500000.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,3748000.000,2987000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,18668000.000,13303000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,,,,,,,,,,,487098000.000,469633000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,14920000.000,10316000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,,,,,,,,,,,,449973000.000,429461000.000
