,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,104479000.000,110789000.000,85792000.000,52550000.000,48985000.000,40421000.000,1235000.000,890000.000,687000.000
AccountsReceivableGrossCurrent,97376000.000,90489000.000,91706000.000,65920000.000,59381000.000,64904000.000,837000.000,835000.000,789000.000
AccruedLiabilitiesCurrent,40414000.000,40132000.000,46224000.000,42440000.000,32120000.000,29711000.000,12115000.000,12050000.000,5793000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,33333000.000,36345000.000,39945000.000,45529000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1595842000.000,1637378000.000,2426904000.000,2763450000.000,2795939000.000,2825996000.000,36897000.000,82234000.000,83363000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,46000000.000,32600000.000,10400000.000,4300000.000,3500000.000,2300000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,46020000.000,32626000.000,10388000.000,4284000.000,3498000.000,2273000.000,,,
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,0.000,0.000,,,,0.000,
AssetRetirementObligation,109504000.000,110937000.000,112600000.000,113909000.000,,,,184000.000,
Assets,2976982000.000,2944838000.000,2305861000.000,1918114000.000,1843779000.000,1697300000.000,151834000.000,105076000.000,102267000.000
AssetsCurrent,286061000.000,304997000.000,342753000.000,299771000.000,284100000.000,237327000.000,12367000.000,12884000.000,12886000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,56667000.000,39167000.000,39167000.000,,,,,,
CapitalizedCostsMineralInterestsInProvedProperties,458507000.000,460423000.000,469684000.000,569377000.000,570934000.000,571761000.000,,,
CapitalizedCostsProvedProperties,3568230000.000,3575816000.000,3637117000.000,3733614000.000,3743757000.000,3751950000.000,149409000.000,84631000.000,84619000.000
CapitalizedCostsSupportEquipmentAndFacilities,40992000.000,43384000.000,44274000.000,44921000.000,45136000.000,44264000.000,3189000.000,3188000.000,3188000.000
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,9136000.000,9067000.000,8664000.000,6529000.000,7047000.000,7125000.000,,,
CapitalizedCostsUnprovedProperties,314677000.000,331820000.000,316924000.000,213047000.000,213047000.000,213047000.000,,63314000.000,63322000.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,3100587000.000,3106326000.000,3158769000.000,3157708000.000,3165776000.000,3173064000.000,,,
