,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,180600000.000,197200000.000,212200000.000,215000000.000,204900000.000,223700000.000,236500000.000,265100000.000,240200000.000,245300000.000,385100000.000,396200000.000,389900000.000,428300000.000,404100000.000,463800000.000,272200000.000,308800000.000,396400000.000,369800000.000,372600000.000
AccruedBonusesCurrentAndNoncurrent,,193700000.000,271600000.000,188500000.000,113200000.000,207200000.000,299600000.000,238000000.000,137900000.000,247600000.000,335000000.000,229600000.000,127700000.000,218100000.000,305600000.000,211900000.000,100600000.000,175000000.000,247200000.000,177200000.000,80100000.000
AccruedRentCurrentAndNoncurrent,,,,30100000.000,32400000.000,33000000.000,33400000.000,34800000.000,34700000.000,35100000.000,36100000.000,40400000.000,43200000.000,48400000.000,52500000.000,59700000.000,59800000.000,59800000.000,59700000.000,60300000.000,54700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,133100000.000,134800000.000,138900000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,5400000.000,7000000.000,5000000.000,8800000.000,8800000.000,8800000.000,8800000.000,,,,8800000.000,,,,8800000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,,,,,,3400000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,-92700000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-69100000.000,-4200000.000,-3500000.000,-4800000.000,-5300000.000,-12100000.000,-11500000.000,-11200000.000,-14600000.000,-11900000.000,-20300000.000,-39000000.000,-50400000.000,-67800000.000,-73700000.000,-90100000.000,-85700000.000,-89500000.000,-86000000.000,-95200000.000,-96100000.000
Assets,29183000000.000,29580500000.000,30044000000.000,31566600000.000,32651500000.000,33787200000.000,33905300000.000,35622300000.000,36348500000.000,37512900000.000,37666300000.000,35994300000.000,35013200000.000,34401900000.000,32796700000.000,32191000000.000,8775900000.000,9586400000.000,9503600000.000,9973000000.000,10375200000.000
AssetsFairValueDisclosure,,20188100000.000,,,,,21281200000.000,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,244700000.000,339400000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,989200000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,50000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,139400000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,136700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,8400000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,,,,200000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,4900000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,10400000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,4000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,66400000.000,66400000.000,66400000.000,,,,,,,,,,
BusinessCombinationConsiderationTransferred,,,,136700000.000,,,,,,,,,,,,,,,,,
