,2016-12-31,2017-03-31
AccountsPayableCurrent,48214.000,53121.000
AccountsReceivableNetCurrent,16579.000,170790.000
AccruedLiabilitiesCurrent,34687.000,135400.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,13194.000,
AdditionalPaidInCapital,2819326.000,3867388.000
Assets,1416115.000,2786816.000
AssetsCurrent,58765.000,281426.000
CashAndCashEquivalentsAtCarryingValue,42186.000,110636.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000
CommonStockSharesIssued,7974252.000,9911754.000
CommonStockSharesOutstanding,7974252.000,9911754.000
CommonStockValue,7974.000,9912.000
DeferredRevenue,,60198.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,45495.000,
DeferredTaxAssetsGross,187275.000,
DeferredTaxAssetsOperatingLossCarryforwards,141780.000,
DeferredTaxAssetsValuationAllowance,187275.000,
DueToRelatedPartiesCurrent,0.000,
Liabilities,782901.000,1348719.000
LiabilitiesAndStockholdersEquity,1416115.000,2786816.000
LiabilitiesCurrent,82901.000,361219.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,700000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.000,
LongTermNotesPayable,700000.000,487500.000
NotesPayableCurrent,,112500.000
NotesPayableRelatedPartiesNoncurrent,,500000.000
OperatingLeasesFutureMinimumPaymentsDue,12192.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,11684.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,508.000,
OperatingLossCarryforwards,376700.000,
OtherAssetsNoncurrent,1356532.000,2504748.000
PropertyPlantAndEquipmentGross,14012.000,
PropertyPlantAndEquipmentNet,818.000,642.000
RetainedEarningsAccumulatedDeficit,-2194086.000,-2439203.000
SecurityDeposit,,1450.000
StockholdersEquity,633214.000,1438097.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,633214.000,1438097.000
