,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AssetImpairmentCharges,,,,,,,,,0.000,,,0.000,0.000,,,,,,,
AssetRetirementObligationAccretionExpense,45100.000,45100.000,41100.000,41100.000,41200.000,41100.000,44900.000,45000.000,44900.000,45000.000,47600.000,47700.000,47600.000,47700.000,63000.000,63000.000,63000.000,62900.000,35900.000,35900.000
AssetRetirementObligationCashPaidToSettle,,,,,,,,,,,,,,,,,,,200.000,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,300.000,,,,,,,,
AssetRetirementObligationPeriodIncreaseDecrease,,,,0.000,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-27000.000,,,,39600.000,,,,-62800.000,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,0.000,
ComprehensiveIncomeNetOfTax,,,-161100.000,-273000.000,-190000.000,-946200.000,-246300.000,-101200.000,-201700.000,37300.000,103300.000,86800.000,-116400.000,-3047000.000,-145200.000,-234100.000,-1481300.000,-167700.000,-139600.000,-191500.000
CostsAndExpenses,,,654400.000,591800.000,632300.000,1524800.000,723000.000,754700.000,749900.000,484900.000,490200.000,491900.000,482300.000,3408500.000,458300.000,395700.000,1648500.000,349900.000,282800.000,338500.000
DepletionOfOilAndGasProperties,315900.000,278500.000,198900.000,186000.000,202100.000,400900.000,297700.000,331500.000,316200.000,83600.000,75200.000,79600.000,85900.000,150800.000,46400.000,38600.000,39000.000,2900.000,3000.000,2500.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,5900.000,-5500.000,14200.000,16100.000,6700.000,-7800.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,5300.000,4800.000,-3400.000,-1800.000,600.000,-700.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,,383500.000,,,,260100.000,,,,,,,,,,,,,
GainLossOnFairValueHedgeIneffectivenessNet,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,,7800.000,,,,-1600.000,
GeneralAndAdministrativeExpense,50900.000,57000.000,59300.000,48200.000,55600.000,50800.000,56000.000,47500.000,53500.000,44900.000,48000.000,41900.000,47200.000,49500.000,51700.000,45500.000,42700.000,44200.000,40800.000,50200.000
GeneralPartnerDistributions,,,,0.000,0.000,,,,,,,,,,,,,,,
GrossProfit,,,170200.000,,,,166600.000,,,,280000.000,,,,12000.000,,,,-66000.000,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,0.000,,,,,,,,,
ImpairmentOfOilAndGasProperties,,,,0.000,0.000,,,0.000,,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,,,,,,,,0.000,,,
IncreaseDecreaseDueFromAffiliates,,,-152400.000,,,,-158400.000,,,,135100.000,,,,-49700.000,,,,-15000.000,
IncreaseDecreaseInAccruedLiabilities,,,38600.000,,,,1400.000,,,,10000.000,,,,3100.000,,,,5500.000,
IncreaseDecreaseInDueToAffiliates,,,,,,,,,,,,,,,,,,,78000.000,
InterestIncomeOperating,,,,,,,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-383500.000,,,,-260100.000,,,,-172800.000,,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-383500.000,,,,-260100.000,,,,-172800.000,,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,,356500.000,,,,299700.000,,,,110000.000,,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,356500.000,,,,299700.000,,,,110000.000,,,,,,,,0.000,
NetIncomeLoss,70400.000,34900.000,-129100.000,-245100.000,-149100.000,-882300.000,-232000.000,-100500.000,-201300.000,39500.000,109200.000,89800.000,-119400.000,-3066500.000,-143200.000,-231900.000,-1479500.000,-166400.000,-139000.000,-190800.000
NetIncomeLossAllocatedToGeneralPartners,14900.000,3500.000,-28000.000,-51900.000,-19400.000,-165500.000,-39100.000,9700.000,-24900.000,26500.000,45300.000,40400.000,-27200.000,-990900.000,-49500.000,-75000.000,-471200.000,-59600.000,-47300.000,-59400.000
NetIncomeLossAllocatedToLimitedPartners,55500.000,31400.000,-101100.000,-193200.000,-129700.000,-716800.000,-192900.000,-110200.000,-176400.000,13000.000,63900.000,49400.000,-92200.000,-2075600.000,-93700.000,-156900.000,-1008300.000,-106800.000,-91700.000,-131500.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,19.000,11.000,-36.000,-68.000,-46.000,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,-62.000,,23.000,17.000,-33.000,-730.000,-33.000,-55.000,-355.000,-38.000,-32.000,-47.000
OilAndGasProductionExpense,439300.000,404900.000,355100.000,316500.000,333400.000,357400.000,324400.000,330700.000,335300.000,311400.000,319400.000,322700.000,301600.000,334300.000,297200.000,248600.000,222600.000,239900.000,203100.000,249900.000
OilAndGasRevenue,921600.000,820400.000,525300.000,346700.000,483200.000,642500.000,491000.000,654200.000,548600.000,524400.000,599400.000,581700.000,362900.000,342000.000,309200.000,169300.000,154800.000,198100.000,143800.000,147600.000
OilAndGasSalesRevenue,,,,,,,,,,,,,,,,,,,137100.000,155400.000
OperatingCostsAndExpenses,851200.000,785500.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,-32000.000,-27900.000,-40900.000,-63900.000,-14300.000,-700.000,-400.000,-2200.000,-5900.000,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-3000.000,3000.000,,-2000.000,-2200.000,-1800.000,-1300.000,-600.000,-700.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,18600.000,,21900.000,900.000,2600.000,3400.000,5300.000,4800.000,-3400.000,-1800.000,600.000,700.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,1400.000,7600.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,-4600.000,-19400.000,,-21400.000,1800.000,3900.000,-7300.000,-22600.000,,,,,,,,,
OtherNoncashExpense,,,54600.000,,,,29300.000,,,,3100.000,,,,,,,,,
PartnersCapitalAccountDistributions,,,383500.000,,,,260100.000,,,,172800.000,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,,,,,,,172800.000,,,,,,,,,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,,,-85900.000,-34000.000,-25900.000,-33100.000,-30600.000,-13100.000,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,294800.000,285500.000,,277600.000,275400.000,348800.000,,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,36600.000,37500.000,,36800.000,,,,,,,,,,,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,0.000,0.000,1281200.000,0.000,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,921600.000,820400.000,525300.000,346700.000,483200.000,642500.000,491000.000,654200.000,548600.000,524400.000,599400.000,581700.000,362900.000,342000.000,315100.000,163800.000,169000.000,,,
