,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,8951000.000,11489000.000,8766000.000
AccountsReceivableNetCurrent,2958000.000,4284000.000,1926000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,6638000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17000.000,-33000.000,-41000.000
AdditionalPaidInCapitalCommonStock,149493000.000,151271000.000,152143000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,3300000.000,
Assets,100623000.000,91858000.000,97793000.000
AssetsCurrent,79429000.000,71414000.000,77396000.000
AssetsFairValueDisclosure,54995000.000,50064000.000,54031000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,183000.000,,
CashAndCashEquivalentsAtCarryingValue,10894000.000,9676000.000,14014000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,20246355.000,20271737.000,21219950.000
CommonStockSharesOutstanding,20246355.000,20271737.000,21219950.000
CommonStockValue,20000.000,20000.000,21000.000
DeferredIncomeTaxLiabilities,,575000.000,
DeferredRevenueCurrent,640000.000,811000.000,878000.000
DeferredRevenueNoncurrent,3096000.000,2896000.000,2802000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,17464000.000,
DeferredTaxAssetsGross,,30392000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,7237000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,371000.000,
DeferredTaxAssetsOther,,3050000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,160000.000,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,384000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,1726000.000,
DeferredTaxAssetsValuationAllowance,,29817000.000,
DeferredTaxLiabilitiesOther,,575000.000,
DueFromOtherRelatedParties,20000000.000,20000000.000,20000000.000
EmployeeRelatedLiabilitiesCurrent,3429000.000,4009000.000,2505000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,183000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,2083000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,2083000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,2083000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,2083000.000,
FiniteLivedIntangibleAssetsNet,,14534000.000,14013000.000
InventoryFinishedGoodsNetOfReserves,5278000.000,5214000.000,6268000.000
InventoryNet,11574000.000,6639000.000,8063000.000
InventoryRawMaterialsAndSuppliesNetOfReserves,4644000.000,260000.000,224000.000
InventoryWorkInProcessNetOfReserves,1652000.000,1165000.000,1571000.000
Liabilities,36873000.000,41292000.000,36307000.000
LiabilitiesAndStockholdersEquity,100623000.000,91858000.000,97793000.000
LiabilitiesCurrent,15233000.000,19544000.000,14459000.000
LongTermDebtNoncurrent,18111000.000,18383000.000,18435000.000
OperatingLeasesFutureMinimumPaymentsDue,,5482000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1664000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1644000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1620000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,554000.000,
OtherLiabilitiesNoncurrent,433000.000,469000.000,611000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,3818000.000,5566000.000,6116000.000
PropertyPlantAndEquipmentGross,,12548000.000,
PropertyPlantAndEquipmentNet,6139000.000,5910000.000,6384000.000
RestrictedCashAndCashEquivalents,400000.000,400000.000,400000.000
RetainedEarningsAccumulatedDeficit,-65746000.000,-80692000.000,-90637000.000
ShortTermInvestments,49785000.000,44849000.000,46877000.000
StockholdersEquity,63750000.000,50566000.000,61486000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,63750000.000,50566000.000,61486000.000
UnamortizedDebtIssuanceExpense,,,1600000.000
UnrecognizedTaxBenefits,,76000.000,
