,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,62212.000,
AmortizationOfDebtDiscountPremium,,,181397.000,59145.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,262244458.000,220478979.000
CashAcquiredFromAcquisition,136000.000,,11947.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,64.000,-64.000,,
CashPeriodIncreaseDecrease,,,984.000,-944.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,-4506.000,
CommonStockDividendsPerShareCashPaid,,,,20000.000
DerivativeGainLossOnDerivativeNet,,,-4506.000,-28172.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,0.340
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,9647.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchasesSalesIssuesSettlements,,,,60534.000
GainLossRelatedToLitigationSettlement,,,10226.000,30454.000
GeneralAndAdministrativeExpense,58668.000,36487.000,34164.000,28194.000
GoodwillImpairmentLoss,,,1610353.000,
GoodwillImpairmentLossNetOfTax,,,1610353.000,
GuarantyFeeIncome,,,,72375.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,-1610353.000
IncomeTaxExpenseBenefit,0.000,,,
IncomeTaxReconciliationOtherAdjustments,344177.000,470101.000,661628.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,22461.000,59134.000,42788.000,-3247.000
IncreaseDecreaseInAccountsPayableRelatedParties,60000.000,60000.000,60000.000,60000.000
IncreaseDecreaseInDueFromRelatedParties,,,,-2300.000
IncreaseDecreaseInDueToAffiliates,,,208597.000,
IncreaseDecreaseInDueToRelatedParties,105285.000,37500.000,58865.000,168850.000
InterestExpense,,,191202.000,68266.000
InterestExpenseOther,41118.000,57234.000,59291.000,72375.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,654650.000,,
LiabilitiesForGuaranteesOnLongDurationContractsBenefitsPaid,,,,1610353.000
ManagementFeeAmountPaid,60000.000,,,
ManagementFeeExpense,,60000.000,60000.000,60000.000
NetCashProvidedByUsedInFinancingActivities,105285.000,270496.000,469565.000,182350.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,105285.000,270496.000,469565.000,182350.000
NetCashProvidedByUsedInInvestingActivities,,,-8053.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-8053.000,
NetCashProvidedByUsedInOperatingActivities,-105221.000,-270560.000,-460528.000,-183294.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-105221.000,-270560.000,-460528.000,-183294.000
NetIncomeLoss,-228800.000,-1101578.000,-2728637.000,-369285.000
OperatingExpenses,187682.000,1044344.000,2483864.000,230926.000
OtherExpenses,41118.000,57234.000,244773.000,138359.000
PaymentsForMergerRelatedCosts,,,20000.000,
PaymentsForRepurchaseOfRedeemableConvertiblePreferredStock,,,,2567901.000
PaymentsToAcquireBusinessesGross,,,,1620000.000
ProceedsFromIssuanceOfCommonStock,,,85000.000,
ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,,,-98454.000,
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,,,,1600000.000
ProceedsFromIssuanceOfWarrants,,,,1189136.000
ProceedsFromLoans,,,390000.000,50000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,-122004.000,-64300.000,-36500.000
ProfessionalFees,69014.000,947857.000,691651.000,124491.000
ReceivableWithImputedInterestEffectiveYieldInterestRate,0.080,0.080,,
ResearchAndDevelopmentExpense,,,87698.000,18241.000
Revenues,0.000,0.000,,
SalesRevenueNet,0.000,0.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,320000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,72438.000,300156.000
StockIssuedDuringPeriodValueIssuedForServices,,654650.000,320000.000,
StockIssuedDuringPeriodValueOther,,,85000.000,
ValuationAllowancesAndReservesAdjustments,,,,-741663.000
ValuationAllowancesAndReservesRecoveries,,,,741663.000
VentureCapitalGainsLossesNet,,,,-2181363.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,32431694.000,212468493.000,301299705.000,406089688.000
