,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdditionsToNoncurrentAssets,,,,22839.000,,,3232.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-41100.000,,,,485304.000
ComprehensiveIncomeNetOfTax,,,,,,,194675.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,7615.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,543739.000,303237.000,,202290.000
CostOfGoodsSold,3761.000,4518.000,24009.000,46310.000,56441.000,19671.000,11290.000
CostOfGoodsSoldDepreciationAndAmortization,,,,156267.000,330954.000,,
CostOfRevenue,191857.000,188448.000,186096.000,207279.000,393987.000,710956.000,351170.000
CostOfServices,188096.000,183930.000,162087.000,160969.000,337546.000,691285.000,339880.000
CurrentForeignTaxExpenseBenefit,,,,,,,54300.000
Depreciation,,,,,,,401754.000
DepreciationAndAmortization,53045.000,59630.000,72292.000,67966.000,62596.000,77280.000,70467.000
DepreciationDepletionAndAmortization,,,226235.000,224233.000,400862.000,754626.000,403725.000
EarningsPerShareBasicAndDiluted,0.020,0.010,0.010,0.010,0.010,-0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,2988.000,,,,3393.000
GainLossOnSaleOfPropertyPlantEquipment,,,-72.000,,,,
GeneralAndAdministrativeExpense,55629.000,134016.000,230223.000,201281.000,177651.000,176876.000,168885.000
GrossProfit,1030976.000,983675.000,728750.000,990669.000,672142.000,381915.000,454603.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,215766.000
IncomeLossFromEquityMethodInvestments,,,,0.000,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,953499.000,833313.000,429252.000,723975.000,432487.000,209219.000,215766.000
IncomeTaxExpenseBenefit,195137.000,181709.000,95677.000,173350.000,94587.000,96239.000,54300.000
IncomeTaxReconciliationDeductionsOther,,,,,,,8475.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,53942.000
IncomeTaxReconciliationNondeductibleExpense,,,,,,,7659.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,-719.000
IncomeTaxesPaid,,,205711.000,,,,96319.000
IncreaseDecreaseInAccountsPayable,,,111.000,,,,106.000
IncreaseDecreaseInAccountsReceivable,,,499481.000,,,,8196.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-111085.000,,,,-41524.000
IncreaseDecreaseInInventories,,,-30843.000,,,,1114.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-2112.000,,,,-22661.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,13141.000,,,,270.000
InterestPaid,,,0.000,,,,0.000
InvestmentIncomeInterest,497.000,337.000,384.000,406.000,494.000,729.000,515.000
LeaseAndRentalExpense,,,,,,,573.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,-12498.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,-12498.000
NetCashProvidedByUsedInInvestingActivities,,,32.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,32.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-44120.000,,,,494409.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-44120.000,,,,494409.000
NetIncomeLoss,725534.000,622742.000,317289.000,522482.000,321420.000,115984.000,153851.000
NetIncomeLossAttributableToNoncontrollingInterest,32828.000,28862.000,16286.000,28143.000,16480.000,-3004.000,7615.000
NonoperatingIncomeExpense,497.000,337.000,384.000,406.000,494.000,729.000,515.000
NumberOfReportableSegments,,,,2.000,2.000,,2.000
OperatingExpenses,77974.000,150699.000,299882.000,267100.000,240149.000,173425.000,239352.000
OperatingIncomeLoss,953002.000,832976.000,428868.000,723569.000,431993.000,208490.000,215251.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,44307.000,-6886.000,-18183.000,16178.000,40824.000
OtherNoncashIncome,,,6504.000,,,,
OtherNoncashIncomeExpense,,,,,,,-2877.000
PaymentsForConstructionInProcess,,,,,,,9266.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,3232.000
ProceedsFromCollectionOfAdvanceToAffiliate,,0.000,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,32.000,,,,
ProfitLoss,758362.000,651604.000,333575.000,550625.000,337900.000,112980.000,161466.000
ProvisionForOtherLosses,,,-2633.000,,,,
Revenues,1222833.000,1172123.000,914846.000,1197948.000,1066129.000,1092871.000,805773.000
SalesRevenueGoodsNet,11587.000,4450.000,44586.000,59571.000,71606.000,34250.000,15646.000
SalesRevenueNet,1222833.000,1172123.000,914846.000,1197948.000,1066129.000,1092871.000,805773.000
SalesRevenueServicesNet,1211246.000,1167673.000,870260.000,1138377.000,994523.000,1058621.000,790127.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,-3195.000
ValuationAllowancesAndReservesRecoveries,30700.000,42947.000,2633.000,2147.000,98.000,80731.000,
WeightedAverageNumberOfDilutedSharesOutstanding,42079940.000,42079940.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,42079940.000,42079940.000,42079940.000,-84159880.000,42079940.000
