,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,,,-46297.000,,,,-132698.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,,,,,,,,
CostOfServices,,,,71.000,,,,,,
Depreciation,,,,,,,1289.000,1289.000,,1994.000
EarningsPerShareBasic,0.000,,,,,-0.010,-0.010,-0.010,-0.010,-0.010
EarningsPerShareBasicAndDiluted,,0.000,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,,,,,,90123.000,123555.000,124013.000,162271.000,192551.000
GrossProfit,,,,,,0.000,0.000,3907.000,12688.000,31332.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-13575.000,,,,-136995.000,-167293.000,-159958.000,-348087.000,-191799.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-15171.000,,,,,,,
IncomeTaxExpenseBenefit,,,0.000,,,,,,,
IncomeTaxesPaid,,,,,,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,42509.000,,,,49048.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,12075.000,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,0.000,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,667.000
IncreaseDecreaseInPrepaidExpense,,,,,,3414.000,,,,0.000
InterestExpense,,,,,,,,3118.000,,448.000
InterestPaid,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,1500.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1500.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,3334.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,3334.000
NetCashProvidedByUsedInOperatingActivities,,-1500.000,,,,-46297.000,,,,-136032.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1500.000,,,,-46297.000,,,,-136032.000
NetIncomeLoss,,-13575.000,,-3571.000,,-136995.000,,-159958.000,,-191799.000
OperatingExpenses,14036.000,13575.000,15171.000,3571.000,391163.000,136995.000,167293.000,160747.000,360198.000,222683.000
OperatingIncomeLoss,-14036.000,-13575.000,-15171.000,,,-136995.000,-167293.000,-156840.000,-347510.000,-191351.000
OtherGeneralAndAdministrativeExpense,,0.000,159.000,0.000,,,,,,
OtherIncome,,0.000,0.000,,,,,,,
OtherOperatingIncomeExpenseNet,,0.000,0.000,,,,,,,
OtherSellingGeneralAndAdministrativeExpense,36.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,0.000,,,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,1500.000,,,,,,,,
ProfessionalFees,14000.000,13575.000,15012.000,3500.000,,,,,,
ProfitLoss,-14036.000,-13575.000,-15171.000,,,-136995.000,-167293.000,,,-191799.000
ProvisionForDoubtfulAccounts,0.000,0.000,,,,,,,,
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,,,,,,46872.000,42449.000,35445.000,195169.000,28138.000
Revenues,0.000,0.000,0.000,0.000,,0.000,0.000,19540.000,75128.000,127612.000
SalesRevenueNet,0.000,0.000,0.000,0.000,,0.000,0.000,19540.000,75128.000,127612.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10030612.000,10030612.000,10030612.000,10030612.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,20376213.000,20000000.000,20164565.000,-39848577.000,23110000.000
