,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,100.000,100.000,,,,
AccountsPayableCurrent,,,,,,2296.000,318.000,618.000,2583.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,320.000,360.000,400.000
AdditionalPaidInCapital,,,,,,33969.000,33969.000,33969.000,15114.000
AdditionalPaidInCapitalCommonStock,4500.000,23220.000,23220.000,23220.000,30705.000,,,,
Assets,12463.000,24905.000,20565.000,15158.000,11102.000,3853.000,1313.000,440.000,400.000
AssetsCurrent,11743.000,24225.000,19925.000,,,3333.000,833.000,,
AssetsNoncurrent,,,,,,520.000,480.000,440.000,400.000
CashAndCashEquivalentsAtCarryingValue,11743.000,24225.000,19925.000,6225.000,4709.000,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,5500000.000,7580000.000,7580000.000,7580000.000,94750.000,94750.000,94750.000,94750.000,18950000.000
CommonStockSharesOutstanding,,,,7580000.000,94750.000,94750.000,94750.000,94750.000,18950000.000
CommonStockValue,5500.000,7580.000,7580.000,7580.000,95.000,95.000,95.000,95.000,18950.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,5625.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,5625.000,,,
DueToRelatedPartiesCurrent,,,,,,5000.000,21796.000,27296.000,31796.000
DueToRelatedPartiesNoncurrent,6856.000,6856.000,6856.000,6856.000,6856.000,,,,
Liabilities,6856.000,6856.000,6856.000,6956.000,6956.000,7296.000,22114.000,27914.000,34379.000
LiabilitiesAndStockholdersEquity,12463.000,24905.000,20565.000,15158.000,11102.000,3853.000,1313.000,440.000,400.000
LiabilitiesCurrent,,,,,,7296.000,22114.000,27914.000,34379.000
OperatingLossCarryforwards,,,,,,37507.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,,,,,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,8333.000,5833.000,3333.000,833.000,,
PropertyPlantAndEquipmentGross,720.000,680.000,640.000,600.000,560.000,,,,
PropertyPlantAndEquipmentNet,,,,,,520.000,480.000,440.000,400.000
RetainedEarningsAccumulatedDeficit,-4393.000,-12751.000,-17091.000,-22598.000,-26654.000,-37507.000,-54865.000,-61538.000,-68043.000
SharesIssued,,7580000.000,,,,,,,
StockholdersEquity,,18049.000,,,,-3443.000,-20801.000,-27474.000,-33979.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5607.000,18049.000,13709.000,8202.000,4146.000,-3443.000,-20801.000,-27474.000,-33979.000
