,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-63000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1879000.000
AllocatedShareBasedCompensationExpense,1360000.000,1849000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,7053073.000
BusinessAcquisitionsProFormaNetIncomeLoss,-5535000.000,
BusinessAcquisitionsProFormaRevenue,33808000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,93000.000
CapitalExpendituresIncurredButNotYetPaid,,445000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1330000.000
ComprehensiveIncomeNetOfTax,,-9008000.000
CostOfGoodsSoldSubscription,6440000.000,7777000.000
CostOfRevenue,7541000.000,9232000.000
CostsAndExpenses,31822000.000,37697000.000
DeferredIncomeTaxExpenseBenefit,,-162000.000
DepreciationAndAmortization,,4791000.000
EarningsPerShareBasicAndDiluted,-0.160,-0.180
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.007
FairValueAdjustmentOfWarrants,,1000000.000
GeneralAndAdministrativeExpense,7698000.000,8253000.000
GrossProfit,24655000.000,29402000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8461000.000,-9075000.000
IncomeTaxExpenseBenefit,-1842000.000,-65000.000
IncreaseDecreaseInAccountsPayable,,-3253000.000
IncreaseDecreaseInAccountsReceivable,,1595000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,-2469000.000
IncreaseDecreaseInDeferredCharges,,-134000.000
IncreaseDecreaseInDeferredRevenue,,8014000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,25000.000
IncreaseDecreaseInOtherOperatingAssets,,22000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,1163000.000
InterestExpense,1294000.000,4000.000
InterestIncomeOther,,224000.000
NetCashProvidedByUsedInFinancingActivities,,-594000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-594000.000
NetCashProvidedByUsedInInvestingActivities,,3629000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,3629000.000
NetCashProvidedByUsedInOperatingActivities,,-1705000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1705000.000
NetIncomeLoss,-6619000.000,-9010000.000
OperatingIncomeLoss,-7167000.000,-8295000.000
OtherComprehensiveIncomeLossNetOfTax,,2000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,2000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,0.000
OtherNonoperatingIncomeExpense,-1294000.000,-780000.000
PaymentsOfStockIssuanceCosts,,110000.000
PaymentsToAcquirePropertyPlantAndEquipment,,488000.000
PaymentsToDevelopSoftware,,1083000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,5200000.000
ProceedsFromStockOptionsExercised,,65000.000
RepaymentsOfLongTermCapitalLeaseObligations,,549000.000
ResearchAndDevelopmentExpense,5087000.000,5948000.000
Revenues,32196000.000,38634000.000
SalesRevenueNet,32196000.000,38634000.000
SellingAndMarketingExpense,19037000.000,23496000.000
ShareBasedCompensation,,1849000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,65000.000
SubscriptionRevenue,30853000.000,37051000.000
TechnologyServicesCosts,1101000.000,1455000.000
TechnologyServicesRevenue,1343000.000,1583000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,40824314.000,51282000.000
