,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,1618926.000,1039301.000,1487023.000,1693181.000,1670274.000,1881448000000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,104057.000,171372.000,156957.000,577187.000,853688.000,924871.000,1109748.000,1365271.000,2304800.000,2861027.000,4353402.000,4517883.000,4554014.000,1618926.000,1039301.000,1487023.000,1693181.000,1670274.000,1881448.000
AccountsPayableCurrent,1645543.000,3857908.000,2888864.000,2418545.000,2749455.000,2926752.000,2376229.000,2107595.000,1983368.000,2398406.000,2720996.000,2357223.000,0.000,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,1221023.000,703725.000,1052445.000,1180454.000,1117897.000,1150438000000.000
AccountsReceivableNetCurrent,15363108.000,12303548.000,7541058.000,4912236.000,3316897.000,1749695.000,2548834.000,2168930.000,2101813.000,2224837.000,2000914.000,2235719.000,,1323057.000,1316448.000,1418021.000,2060447.000,1745605.000,1713112.000
AccountsReceivableNetNoncurrent,999949.000,328297.000,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,60152.000,60578.000,60908.000,45829.000,46893.000,62086.000,52909.000,77047.000,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,30351.000,31238.000,34634.000,66836.000,199134.000,112891.000,111800.000,97779.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,23436.000,,,,,
AccruedProfessionalFeesCurrent,,,,,400808.000,400808.000,400808.000,400808.000,400808.000,400808.000,400808.000,400808.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1014971.000,1154803.000,1308700.000,1456560.000,1623644.000,1778440.000,1721779.000,1859993.000,,124488.000,147782.000,169620.000,208789.000,256275.000,309513.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1951272.000,2701483.000,3028331.000,3068329.000,2882314.000,2782975.000,3104407.000,3197812.000,3705504.000,3836219.000,4105963.000,3888194.000,0.000,,,,,,
AdditionalPaidInCapital,20633984.000,20644738.000,20649092.000,20649092.000,20649092.000,20649092.000,20649092.000,20649095.000,20649095.000,20649093.000,20649092.000,20649092.000,17353663.000,4387618.000,5203279.000,8921798.000,12649628.000,3940065.000,16007516.000
AdvancesOnInventoryPurchases,5283906.000,10466220.000,11704979.000,11616269.000,10924893.000,10343896.000,10727685.000,8060007.000,7879796.000,4154551.000,466878.000,166291.000,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,591616.000,513509.000,508902.000,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,2933698.000,2926250.000,4350671.000,4362191.000,5105160.000,4447160.000,4523084.000,3776839.000,,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,1700682.000,1694855.000,1679648.000,,,,,,,
Assets,49196523.000,52539786.000,49511177.000,46503577.000,44230031.000,44952593.000,43190161.000,43152248.000,42587856.000,37896238.000,30003634.000,28765952.000,0.000,6498465.000,6884147.000,14906830.000,13700149.000,21411714.000,20871828.000
AssetsCurrent,32394842.000,35456960.000,32463883.000,28275365.000,26761492.000,27688799.000,26177189.000,26245566.000,25707636.000,21022995.000,13329931.000,12400218.000,0.000,6238952.000,6594456.000,4862542.000,3707612.000,11626581.000,8716815.000
AssetsNoncurrent,16801681.000,17082826.000,17047294.000,18228212.000,17468539.000,17263794.000,17012972.000,16906682.000,16880220.000,16873243.000,16673703.000,16365734.000,,134720.000,134774.000,9709332.000,9558816.000,9356550.000,11681962.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,3800000.000,3800000.000,3800000.000,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,331660.000,337664.000,343777.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,3800000.000,264594.000,269383.000,274260.000
CapitalLeaseObligations,,,,,,,,,,,,,,142748.000,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,49536.000,53610.000,53610.000,53610.000,53610.000,129857.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,93212.000,111130.000,96477.000,173694.000,182244.000,184852.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,163766.000,,,,,314709.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,129857.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,27393.000,,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,41089.000,,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,41089.000,,,,,70786.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,42846.000,,,,,114066.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,0.000,,,,,0.000
