,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31
AccruedLiabilitiesCurrent,,200.000,200.000,200.000,
AdditionalPaidInCapital,99547.000,99547.000,99547.000,99547.000,122497.000
Assets,56160.000,43204.000,25288.000,9275.000,1684.000
AssetsCurrent,56160.000,43204.000,25288.000,9275.000,1684.000
Cash,56160.000,43204.000,25288.000,9275.000,1684.000
CashAndCashEquivalentsAtCarryingValue,56160.000,43204.000,25288.000,9275.000,1684.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,16612500.000,16612500.000,16612500.000,16612500.000,19162500.000
CommonStockSharesOutstanding,6000000.000,16612500.000,16612500.000,16612500.000,19162500.000
CommonStockValue,16613.000,16613.000,16613.000,16613.000,19163.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,60000.000,73156.000,91072.000,107085.000,139976.000
Liabilities,,200.000,200.000,200.000,
LiabilitiesAndStockholdersEquity,56160.000,43204.000,25288.000,9275.000,1684.000
LiabilitiesCurrent,,200.000,200.000,200.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,107085.000,114476.000
StockholdersEquity,56160.000,43004.000,25088.000,9075.000,1684.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,43004.000,25088.000,9075.000,
