,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,90000.000,475883.000,7500.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,210444.000,51320.000,,
AmortizationOfDebtDiscountPremium,,,12500.000,472161.000,87473.000
CapitalExpendituresIncurredButNotYetPaid,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-42722.000,291115.000,-316776.000,6860.000,-57683.000
ComprehensiveIncomeNetOfTax,-1514828.000,-1228762.000,-1614658.000,-3290227.000,-1545518.000
CostOfRevenue,,,73390.000,14001.000,0.000
DebtConversionConvertedInstrumentSharesIssued1,,,,22400000.000,
DebtConversionOriginalDebtAmount1,,,,460000.000,0.000
DebtInstrumentDecreaseForgiveness,,0.000,90000.000,,
DebtInstrumentPeriodicPayment,,,,,1918.000
Depreciation,,,48436.000,124962.000,133089.000
DepreciationDepletionAndAmortization,37700.000,41302.000,48436.000,124962.000,133089.000
EarningsPerShareBasicAndDiluted,-0.060,-0.040,-0.060,-0.010,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,8483.000,-4684.000,-25558.000,-2356.000,-20.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.340,0.340
ExplorationAndProductionCosts,577417.000,,,,
ExplorationExpenseMining,,405900.000,436097.000,0.000,
FairValueOfAssetsAcquired,,,,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,-16636.000,482.000,-646.000,-197.000,0.000
GainLossOnDispositionOfAssets1,,,,-36389.000,0.000
GainsLossesOnSalesOfAssets,28680.000,0.000,,,
GeneralAndAdministrativeExpense,945784.000,807606.000,1192989.000,2649459.000,1177104.000
GrossProfit,,,53844.000,2917.000,0.000
IncreaseDecreaseInAccountsPayable,-66997.000,16905.000,184271.000,-56780.000,-61304.000
IncreaseDecreaseInAccountsPayableRelatedParties,,11000.000,-11000.000,0.000,
IncreaseDecreaseInAccountsReceivable,,,24633.000,-24633.000,0.000
IncreaseDecreaseInAccruedLiabilities,7966.000,568336.000,-323998.000,121341.000,294049.000
IncreaseDecreaseInInventories,,,19578.000,-844.000,0.000
IncreaseDecreaseInOtherCurrentAssets,1232.000,-749.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,59808.000,50325.000,-27297.000
IncreaseDecreaseInPrepaidExpense,,-87339.000,,,
InterestExpense,12154.000,11054.000,24836.000,659632.000,389146.000
InterestPaid,4100.000,5811.000,19626.000,83255.000,16897.000
NetCashProvidedByUsedInFinancingActivities,1275518.000,735529.000,1611433.000,2098780.000,681102.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1275518.000,735529.000,1611433.000,2098780.000,681102.000
NetCashProvidedByUsedInInvestingActivities,,,,-540666.000,-665.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-540666.000,-665.000
NetCashProvidedByUsedInOperatingActivities,-1326723.000,-425179.000,-1743210.000,-1548898.000,-738100.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1326723.000,-425179.000,-1743210.000,-1548898.000,-738100.000
NetIncomeLoss,-1523311.000,-1224078.000,-1589100.000,-3287871.000,-1545498.000
NetIncomeLossAttributableToNoncontrollingInterest,,,-11624.000,-54889.000,-20124.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,100000.000,,
NonoperatingIncomeExpense,-110.000,-10572.000,-25482.000,-696218.000,-388518.000
NotesIssued1,,,,475883.000,7500.000
OperatingExpenses,1523201.000,1213506.000,1629086.000,2649459.000,1177104.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,8483.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-4684.000,-25558.000,-2356.000,-20.000
OtherIncome,,,,,628.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,0.000,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,79682.000,0.000,46800.000,,
PaymentsForPurchaseOfOtherAssets1,,,,,127000.000
PaymentsForRepurchaseOfCommonStock,,,150.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,14551.000,159441.000,540666.000,665.000
ProceedsFromConvertibleDebt,,,360000.000,692000.000,980000.000
ProceedsFromIssuanceOfCommonStock,1159000.000,808650.000,1281900.000,0.000,
ProceedsFromIssuanceOrSaleOfEquity,,808650.000,,,
ProceedsFromMinorityShareholders,,,100000.000,0.000,
ProceedsFromRelatedPartyDebt,,,,,20076.000
ProceedsFromRepaymentsOfRelatedPartyDebt,116518.000,8879.000,-127327.000,372017.000,
ProceedsFromShortTermDebt,,0.000,250000.000,2150000.000,0.000
ProfitLoss,,,-1600724.000,-3342760.000,-1565622.000
RepaymentsOfConvertibleDebt,,,199169.000,0.000,75000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,1074.000,3576.000,4179.000
RepaymentsOfLongTermDebt,,,2747.000,11661.000,15553.000
RepaymentsOfRelatedPartyDebt,,,,,174242.000
RepaymentsOfShortTermDebt,,82000.000,50000.000,1100000.000,50000.000
Revenues,,,127234.000,16918.000,628.000
SalesRevenueNet,,,127234.000,16918.000,0.000
ShareBasedCompensation,245367.000,249444.000,51324.000,1120637.000,346918.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,,16000.000,
StockIssued1,,,12000.000,16000.000,0.000
StockIssuedDuringPeriodSharesIssuedForCash,,269550.000,,,
StockIssuedDuringPeriodSharesIssuedForServices,,249440.000,42000.000,,990600.000
StockIssuedDuringPeriodSharesNewIssues,,,427300.000,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,160000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,460000.000,
StockIssuedDuringPeriodValueIssuedForServices,,39000.000,4.000,1120637.000,346918.000
StockIssuedDuringPeriodValueNewIssues,,808650.000,1281900.000,,
StockIssuedDuringPeriodValueOther,,,,16000.000,
StockRepurchasedAndRetiredDuringPeriodShares,,,-1500000.000,,
StockRepurchasedAndRetiredDuringPeriodValue,,,-150.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,27634258.000,569832870.000,581558164.000
