,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsAndNotesReceivableNet,,,,,,,,1990.000,2435.000,6155.000,2522.000,1735.000,1764.000,6072.000,30862.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,159683.000,630153.000,1141945.000,1209976.000,1404392.000,1424956.000,1614137.000,1883439.000,2182619.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,-152064.000,-152064.000,-152064.000,,,,,
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,63095.000,26950.000,134492.000,108298.000,56640.000
AccountsPayableCurrent,,,,,,,,,,,1404392.000,,,,2182619.000
AccountsPayableOtherCurrent,,,,,,,,,,,6465.000,5914.000,6013.000,58862.000,56866.000
AccountsPayableRelatedPartiesCurrent,,,,,,147072.000,179391.000,413415.000,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,1202012.000,1237605.000,1310517.000,1493538.000,1732625.000
AccountsPayableUnderwritersPromotersAndEmployeesOtherThanSalariesAndWagesCurrent,,,,,,,,,,,44910.000,99926.000,117900.000,76823.000,60859.000
AccountsReceivableGross,,,,,,,,808713.000,1157433.000,1433156.000,898141.000,754138.000,794703.000,536804.000,394116.000
AccountsReceivableGrossCurrent,,,,,,,,846552.000,1197646.000,1470902.000,910074.000,,,,322941.000
AccountsReceivableNet,9999.000,8647.000,,,,,,846552.000,1197646.000,1470902.000,910074.000,,,,322941.000
AccountsReceivableNetCurrent,,,,,,,,,,,,763811.000,820448.000,563049.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,26745.000,15493.000,6591.000,4521.000,8911.000
AccruedLiabilitiesCurrent,60.000,60.000,60.000,,,60244.000,,,,,,,,125308.000,126902.000
