,2011-09-30,2011-12-31
AccountsPayableCurrent,464749.000,1047480.000
AccountsReceivableNetCurrent,24501.000,315613.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,72908.000,82917.000
AdditionalPaidInCapitalCommonStock,48680291.000,48835855.000
AssetRetirementObligationsNoncurrent,78824.000,80429.000
Assets,8326459.000,8265896.000
AssetsCurrent,408220.000,427979.000
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,49014.000,19487.000
CashAndCashEquivalentsAtCarryingValue,213489.000,13113.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000
CommonStockSharesIssued,31861426.000,32252883.000
CommonStockSharesOutstanding,31861426.000,32252883.000
CommonStockValue,31860.000,32252.000
ConvertibleNotesPayableCurrent,2118012.000,2932154.000
DeferredCosts,49014.000,19487.000
DerivativeLiabilitiesCurrent,1294070.000,271749.000
InventoryNet,101726.000,15436.000
Liabilities,17692616.000,16566989.000
LiabilitiesAndStockholdersEquity,8326459.000,8265896.000
LiabilitiesCurrent,6483787.000,6998636.000
LongTermNotesPayable,0.000,0.000
NotesAndLoansReceivableNetCurrent,0.000,0.000
OilAndGasPropertyFullCostMethodNet,7594387.000,7561206.000
OtherNotesPayableCurrent,2606956.000,2747253.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,68504.000,83817.000
PropertyPlantAndEquipmentGross,347746.000,340141.000
PropertyPlantAndEquipmentNet,274838.000,257224.000
RestrictedCashAndInvestmentsCurrent,0.000,0.000
RetainedEarningsAccumulatedDeficit,-58078308.000,-57169200.000
StockholdersEquity,-9366157.000,-8301093.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9366157.000,-8301093.000
