,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,14801750.000,13777456.000,14842454.000,14644136.000,13274275.000,12015379.000,15151602.000,13540361.000,12571511.000
AccountsReceivableNetCurrent,26307889.000,28390501.000,25504733.000,26944861.000,22835146.000,24038873.000,25543990.000,26852157.000,23641797.000
AccruedIncomeTaxesCurrent,,,,,,,59408.000,23572.000,10071.000
AccruedLiabilitiesCurrent,15940181.000,20583486.000,13019152.000,20063386.000,14868732.000,19868758.000,13154439.000,18145527.000,12996068.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,118520455.000,,
AdditionalPaidInCapitalCommonStock,42090877.000,42098717.000,42106557.000,42106557.000,42111947.000,42117124.000,42117195.000,42121832.000,42126469.000
AllowanceForDoubtfulAccountsReceivableCurrent,2321314.000,2134575.000,1173194.000,1149094.000,918564.000,840142.000,282174.000,290471.000,359750.000
Assets,229782677.000,230365958.000,214833647.000,212364301.000,205575296.000,206518541.000,206298526.000,203003946.000,196452854.000
AssetsCurrent,47698935.000,52069532.000,47259639.000,47678143.000,43778656.000,46176117.000,48685156.000,49205520.000,46163150.000
AssetsHeldForSaleLongLived,,3800000.000,,,,,,,
AssetsHeldInTrustNoncurrent,,,,,,,1000000.000,,
CashAndCashEquivalentsAtCarryingValue,709828.000,4755372.000,475324.000,662079.000,493609.000,1302885.000,1597556.000,1652551.000,1701335.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesIssued,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesOutstanding,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CustomerAdvancesCurrent,,,,,3677889.000,4710212.000,3604679.000,4473783.000,4207293.000
DebtInstrumentFairValue,,,,,,,104500000.000,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,786052.000,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,800000.000,,
DeferredCompensationPlanAssets,,,,,,,961008.000,,
DeferredFinanceCostsNet,,,,,,,2300000.000,,
DeferredFinanceCostsNoncurrentNet,6493333.000,5859307.000,4818024.000,4020854.000,3371226.000,2827909.000,2270854.000,1711193.000,1268222.000
DeferredIncomeTaxLiabilities,,,,,,,29074206.000,,
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,24266349.000,22965047.000,,21653808.000,21344891.000,21321541.000,,21216419.000,21635659.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,0.000,,
DeferredTaxAssetsInventory,,,,,,,287589.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,864747.000,,
DeferredTaxAssetsNet,,,,,,,11489653.000,,
DeferredTaxAssetsNetCurrent,,,1400710.000,,,,864747.000,,
DeferredTaxAssetsNetNoncurrent,,,,,,,3000000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,400000.000,,,,
