,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,348800000.000,667200000.000,589800000.000,642500000.000,618800000.000,645300000.000,565100000.000,590600000.000,604100000.000,641800000.000,654100000.000,604300000.000
AccountsPayableRelatedPartiesCurrent,,14900000.000,11000000.000,13500000.000,13600000.000,12700000.000,10700000.000,10700000.000,11100000.000,6400000.000,9000000.000,10100000.000
AccountsReceivableGrossCurrent,674000000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,657000000.000,1162800000.000,1115100000.000,1062900000.000,1017500000.000,1074000000.000,1037500000.000,985800000.000,999200000.000,1088100000.000,1048300000.000,1038600000.000
AccruedEmployeeBenefitsCurrent,,,,,,,49100000.000,,,,33100000.000,
AccruedProfessionalFeesCurrent,,5200000.000,15100000.000,,,,10000000.000,,,,7300000.000,
AccruedSalesCommissionCurrent,,36600000.000,37000000.000,,,,39300000.000,,,,21800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,211200000.000,222100000.000,,,,263000000.000,,,289800000.000,292800000.000,296500000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-400000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,7400000.000,7400000.000,7400000.000,7400000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-14700000.000,-21300000.000,-21200000.000,-24900000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4100000.000,-8600000.000,-22100000.000,-28700000.000,-28600000.000,-32700000.000,-35000000.000,-31400000.000,-32900000.000,-34500000.000,-39000000.000,-36200000.000
AdditionalPaidInCapital,,590400000.000,562400000.000,563400000.000,564400000.000,565400000.000,566200000.000,568200000.000,571300000.000,573400000.000,574500000.000,578200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,17000000.000,35400000.000,39000000.000,43200000.000,42100000.000,37000000.000,33300000.000,33300000.000,31700000.000,33900000.000,34500000.000,34700000.000
AssetRetirementObligationsNoncurrent,,6500000.000,,,,,,,,,,
Assets,1221300000.000,2666700000.000,2574500000.000,2540500000.000,2530800000.000,2542900000.000,2476900000.000,2427200000.000,2386100000.000,2507400000.000,2483700000.000,2477000000.000
AssetsCurrent,1058200000.000,2027400000.000,1959100000.000,1930000000.000,1928500000.000,1957000000.000,1925200000.000,1884500000.000,1853200000.000,1970500000.000,1948600000.000,1940700000.000
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,500000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeRollingAfterYearFive,,1400000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeRollingYearFive,,1000000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeRollingYearFour,,1200000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeRollingYearThree,,1500000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeRollingYearTwo,,1900000.000,,,,,,,,,,
BelowMarketLeaseNet,,7500000.000,7000000.000,,,,4500000.000,,,,3100000.000,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,7400000.000,,,,8500000.000,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,60900000.000,60500000.000,,,,55600000.000,,,,59400000.000,
CapitalLeaseObligations,,9700000.000,11000000.000,10000000.000,9000000.000,8200000.000,7800000.000,6900000.000,8100000.000,17800000.000,25200000.000,31500000.000
CapitalLeaseObligationsCurrent,,3300000.000,3800000.000,3600000.000,3500000.000,3300000.000,2800000.000,2600000.000,2600000.000,3000000.000,2900000.000,2600000.000
CapitalizedComputerSoftwareGross,,,44600000.000,,,,45000000.000,,,,43900000.000,
CashAndCashEquivalentsAtCarryingValue,3900000.000,61000000.000,57600000.000,63500000.000,79400000.000,53500000.000,54400000.000,47700000.000,46100000.000,59200000.000,69600000.000,52400000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
CommonStockSharesOutstanding,,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,,15700000.000
CommonStockValueOutstanding,,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000
CustomerDepositsCurrent,,4400000.000,,,,,,,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,100000.000,100000.000,,,,,,
