,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,3029000.000,2740000.000,2650000.000,3168000.000,3092000.000,2142000.000,1444000.000,3174000.000,2662000.000,3061000.000,1687000.000,3581000.000,3111000.000,3213000.000,2573000.000,2866000.000,4494000.000
AccountsReceivableNetCurrent,15803000.000,14595000.000,15634000.000,19214000.000,18001000.000,20188000.000,20053000.000,28402000.000,23239000.000,24842000.000,26948000.000,42441000.000,39827000.000,44234000.000,49208000.000,60793000.000,49790000.000
AccruedBonusesCurrent,,,,,,,,,,,,,,,,9918000.000,3293000.000
AccruedLiabilitiesCurrent,5987000.000,7492000.000,8538000.000,8348000.000,8220000.000,12675000.000,17423000.000,17362000.000,16194000.000,15059000.000,16919000.000,24871000.000,18389000.000,25557000.000,26524000.000,37287000.000,27508000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,5066000.000,4935000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,9076000.000,9969000.000,10983000.000,,,,15390000.000,,,,19844000.000,,,,26739000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-32000.000,-80000.000,-48000.000,-17000.000,-85000.000,-73000.000,19000.000,64000.000,67000.000,66000.000,-176000.000,-352000.000,-691000.000,-632000.000,-593000.000,-858000.000,-580000.000
AdditionalPaidInCapital,163654000.000,165695000.000,168506000.000,170997000.000,175294000.000,179894000.000,186945000.000,356766000.000,365778000.000,375197000.000,382703000.000,391896000.000,401413000.000,415013000.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,426219000.000,437137000.000,448943000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,459000.000,,,,525000.000,,,,1328000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,26000.000,90000.000,434000.000,630000.000,553000.000,820000.000,1720000.000,459000.000,728000.000,728000.000,763000.000,525000.000,946000.000,1158000.000,1618000.000,1328000.000,1738000.000
Assets,136441000.000,138352000.000,138167000.000,139328000.000,139859000.000,146379000.000,150577000.000,323931000.000,322087000.000,322967000.000,323717000.000,345170000.000,350082000.000,353442000.000,352653000.000,377398000.000,372097000.000
AssetsCurrent,127977000.000,127936000.000,128232000.000,129794000.000,129546000.000,135120000.000,139849000.000,312275000.000,290098000.000,292392000.000,295178000.000,294712000.000,241038000.000,241518000.000,240976000.000,266226000.000,256200000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,6000.000,19000.000,,,11000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,4000.000,6000.000,,,9000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,80420000.000,68598000.000,78130000.000,82020000.000,77915000.000
AvailableForSaleSecuritiesShortTermInvestmentsAmortizedCost,,,,,,,,,,,,,80418000.000,68585000.000,78105000.000,82067000.000,77913000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,3400000.000,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,7633000.000,2079000.000
CapitalizedComputerSoftwareNet,,,,800000.000,,,,600000.000,,,,400000.000,,,,1900000.000,
CashAndCashEquivalentsAtCarryingValue,109252000.000,84737000.000,71886000.000,58877000.000,56349000.000,70510000.000,69567000.000,242425000.000,199980000.000,169799000.000,160249000.000,158827000.000,109300000.000,118160000.000,105223000.000,114989000.000,117841000.000
CashAndCashEquivalentsFairValueDisclosure,,75971.000,,,,,,,,,,,90564000.000,95892000.000,97179000.000,103573000.000,107341000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,90564000.000,95892000.000,97179000.000,103573000.000,107341000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,23092.000,,,,23092.000,,,,,
ClassOfWarrantOrRightOutstanding,,500000.000,500000.000,500000.000,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,8256000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000
CommonStockSharesIssued,29039000.000,29090000.000,29623000.000,29842000.000,30098000.000,30516000.000,30930000.000,34268000.000,34597000.000,34910000.000,35016000.000,35281000.000,35539000.000,35919000.000,36054000.000,36224000.000,36568000.000
CommonStockSharesOutstanding,29039000.000,29090000.000,29623000.000,29842000.000,30098000.000,30516000.000,30930000.000,34268000.000,34597000.000,34910000.000,35016000.000,35279000.000,35537000.000,35917000.000,36052000.000,36224000.000,36568000.000
CommonStockValue,290000.000,291000.000,296000.000,298000.000,301000.000,305000.000,309000.000,343000.000,346000.000,349000.000,350000.000,353000.000,355000.000,359000.000,361000.000,362000.000,366000.000
DeferredRentCredit,,,,,,,,,,,,141000.000,,,,,
DeferredRentCreditCurrent,82000.000,109000.000,118000.000,127000.000,135000.000,165000.000,175000.000,184000.000,193000.000,35000.000,218000.000,,,,,,
DeferredRentCreditNoncurrent,653000.000,868000.000,1004000.000,969000.000,932000.000,921000.000,915000.000,884000.000,849000.000,1069000.000,1021000.000,,,,,,
DeferredRevenueCurrent,15748000.000,17502000.000,17322000.000,11105000.000,14544000.000,18859000.000,18766000.000,19609000.000,19961000.000,23413000.000,22212000.000,22799000.000,28173000.000,26693000.000,24317000.000,31426000.000,31585000.000
DeferredRevenueNoncurrent,13118000.000,13079000.000,13393000.000,15647000.000,17052000.000,18552000.000,18854000.000,18862000.000,19630000.000,18106000.000,21148000.000,12168000.000,12213000.000,14265000.000,14018000.000,15133000.000,17153000.000
DeferredTaxAssetsDeferredIncome,,,,4164000.000,,,,4192000.000,,,,-1578000.000,,,,3739000.000,
DeferredTaxAssetsGross,,,,29318000.000,,,,35512000.000,,,,40315000.000,,,,47027000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,-178000.000,,,,,
DeferredTaxAssetsNet,,,,3000.000,,,,-65000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,16747000.000,,,,12948000.000,,,,17804000.000,,,,24087000.000,
DeferredTaxAssetsOther,,,,,,,,3000.000,,,,24000.000,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,296000.000,,,,167000.000,,,,38000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,890000.000,,,,1160000.000,,,,3738000.000,,,,4597000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1685000.000,,,,2850000.000,,,,5367000.000,,,,5922000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,5630000.000,,,,7411000.000,,,,11286000.000,
DeferredTaxAssetsValuationAllowance,,,,29315000.000,,,,35577000.000,,,,40493000.000,,,,47539000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,512000.000,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,24000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,29700000.000,27600000.000,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,12400000.000,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,14100000.000,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,8377000.000,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLosses,,,,630000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,476000.000,707000.000,1344000.000,2495000.000,3720000.000,4944000.000,6338000.000,7639000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,18000.000,18000.000,,4922000.000,4922000.000,4922000.000,2692000.000,2692000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,2474000.000,,,,5170000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,461000.000,230000.000,,3674000.000,2449000.000,1225000.000,,3869000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,302000.000,302000.000,1334000.000,3564000.000,3564000.000,3564000.000,2494000.000,2494000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,402000.000,402000.000,2002000.000,4232000.000,4232000.000,4232000.000,3936000.000,3936000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,477000.000,477000.000,2179000.000,4416000.000,4416000.000,4416000.000,4635000.000,4635000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,674000.000,674000.000,2277000.000,4707000.000,4707000.000,4707000.000,4878000.000,4878000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,2810000.000,2810000.000,11610000.000,28010000.000,28010000.000,28010000.000,30143000.000,30143000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,2334000.000,2103000.000,10266000.000,25515000.000,24290000.000,23066000.000,23805000.000,22504000.000
Goodwill,,,,,,,,,8966000.000,8966000.000,8966000.000,24379000.000,60034000.000,60034000.000,60034000.000,59465000.000,59465000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,2599000.000,2334000.000,2103000.000,10266000.000,25515000.000,24290000.000,23066000.000,,
InvestmentsFairValueDisclosure,,25305.000,,,,,,,,,,,,,,,
Liabilities,43336000.000,48887000.000,49325000.000,44738000.000,49009000.000,59367000.000,62676000.000,64326000.000,62223000.000,62867000.000,63205000.000,65125000.000,66127000.000,75957000.000,75937000.000,89475000.000,83896000.000
LiabilitiesAndStockholdersEquity,136441000.000,138352000.000,138167000.000,139328000.000,139859000.000,146379000.000,150577000.000,323931000.000,322087000.000,322967000.000,323717000.000,345170000.000,350082000.000,353442000.000,352653000.000,377398000.000,372097000.000
LiabilitiesCurrent,27264000.000,31515000.000,32031000.000,25769000.000,28834000.000,37357000.000,41026000.000,43056000.000,40826000.000,43061000.000,41036000.000,51533000.000,51507000.000,59125000.000,59124000.000,71579000.000,63587000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,1061000.000,,,,,,,,,,,,,
LineOfCredit,,,,,,,,,,,0.000,0.000,,,,,
LineOfCreditFacilityAmountOutstanding,,5300000.000,4800000.000,4100000.000,4000000.000,4700000.000,4000000.000,3300000.000,2700000.000,2100000.000,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,5000000.000,5000000.000,,,,5000000.000,,,,5000000.000,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,1600000.000,1600000.000,1600000.000,1600000.000,0.000,0.000,,,,,,
LongTermDebtPercentageBearingVariableInterestRate,,,0.007,0.007,,,,0.007,,,,0.007,,,,,
LongTermNotesPayable,2301000.000,3425000.000,2897000.000,2353000.000,2191000.000,2537000.000,1881000.000,1524000.000,918000.000,631000.000,,,,,,,
MoneyMarketFundsAtCarryingValue,,75971.000,65446000.000,,,,,,,,,,,,,,
NoncurrentAssets,,,,,,,,9790000.000,,,,24294000.000,,,,21862000.000,
NotesPayableCurrent,2418000.000,3672000.000,3403000.000,3021000.000,2843000.000,3516000.000,3218000.000,2727000.000,1816000.000,1493000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,13607000.000,,,,11693000.000,,,,18941000.000,,,,36836000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2424000.000,,,,2649000.000,,,,4169000.000,,,,6425000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1888000.000,,,,1230000.000,,,,2509000.000,,,,3577000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,2261000.000,,,,1900000.000,,,,3085000.000,,,,5718000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,2433000.000,,,,2375000.000,,,,3742000.000,,,,6183000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2459000.000,,,,2621000.000,,,,4195000.000,,,,6520000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,2142000.000,,,,918000.000,,,,1241000.000,,,,8413000.000,
OperatingLossCarryforwards,,,,46400000.000,,,,51300000.000,,,,69600000.000,,,,63500000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,7576000.000,6765000.000
OtherAssetsNoncurrent,1063000.000,1090000.000,1010000.000,1157000.000,1331000.000,1355000.000,1622000.000,1866000.000,5236000.000,4080000.000,3512000.000,1785000.000,2341000.000,2671000.000,3906000.000,6040000.000,6377000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,282000.000,1834000.000,3662000.000,5710000.000,,
OtherLiabilitiesNoncurrent,,,,,,,,,,,,1424000.000,2407000.000,2567000.000,2795000.000,2763000.000,3156000.000
PreferredStockParOrStatedValuePerShare,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,
PreferredStockValue,,,,,,,,,,0.000,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2922000.000,3299000.000,3691000.000,3452000.000,4385000.000,4450000.000,4571000.000,4315000.000,10201000.000,9649000.000,9163000.000,8564000.000,11491000.000,10526000.000,8415000.000,8424000.000,10654000.000
PropertyPlantAndEquipmentGross,,18402000.000,18894000.000,19360000.000,,,,25180000.000,,,,33872000.000,,,,48601000.000,
PropertyPlantAndEquipmentNet,7401000.000,9326000.000,8925000.000,8377000.000,8982000.000,9904000.000,9106000.000,9790000.000,15188000.000,15195000.000,13958000.000,14028000.000,21154000.000,24929000.000,24671000.000,21862000.000,27551000.000
