,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,,,80000.000,60000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,23389230.000,41977000.000,59782000.000,57359000.000,
AmortizationOfAboveAndBelowMarketLeases,,,68000.000,345000.000,915000.000,753000.000
AmortizationOfAcquisitionCosts,,39946.000,59000.000,25000.000,,
AmortizationOfDeferredLeasingFees,,1398.000,,,,
AmortizationOfFinancingCosts,,1160536.000,1433000.000,2921000.000,3762000.000,4082000.000
AmortizationOfIntangibleAssets,,100000.000,5000000.000,25100000.000,44600000.000,45300000.000
AssetManagementCosts,,1369298.000,3614000.000,8481000.000,17892000.000,25443000.000
AssetManagementFees,,10000.000,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,-7773137.000,-14970000.000,-43936000.000,66613000.000,31708000.000
BusinessAcquisitionsProFormaRevenue,,30982299.000,129061000.000,243581000.000,346071000.000,379145000.000
BusinessCombinationAcquisitionRelatedCosts,,6584774.000,18840000.000,23931000.000,21526000.000,974000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,2798000.000,,
BusinessCombinationConsiderationTransferred1,,,,,866840000.000,28588000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,507000.000,268000.000,7500000.000,4644000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,1824000.000,,,290000.000
BusinessCombinationIntegrationRelatedCosts,892313.000,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-5600000.000,15800000.000,24300000.000,-8800000.000,-400000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,7400000.000,19400000.000,55000000.000,18000000.000,600000.000
CapitalExpendituresIncurredButNotYetPaid,,,,72000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,9801119.000,8259878.000,25947000.000,47146000.000,-22433000.000,-10405000.000
CommonStockDividendsPerShareCashPaid,0.067,0.400,0.400,0.407,0.424,
CommonStockDividendsPerShareDeclared,,0.400,,,,0.423
CommonStockDividendsShares,,239785.000,1100000.000,2400000.000,3200000.000,
ComprehensiveIncomeNetOfTax,,,-19059000.000,-56416000.000,-72938000.000,-29783000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,0.000,,-117000.000
