,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,2348000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,545000.000,1387000.000,2385000.000,2924000.000,1913000.000,2778000.000,3886000.000,4592000.000,4451000.000,4592000.000,4377000.000,3726000.000,4233000.000,4169000.000,5525000.000
AmortizationOfFinancingCosts,,,1213000.000,,,,1708000.000,,,,2537000.000,,,,3269000.000
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,2662000.000,2777000.000,5151000.000,4838000.000,6620000.000,9860000.000,11185000.000,11850000.000,10096000.000,10008000.000,11452000.000,10818000.000,11913000.000,12727000.000,11866000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,4673000.000,5479000.000,5273000.000,-15421117.000,3325000.000
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,4634607000.000,4515106000.000,3298915000.000,4729647000.000,5345227000.000,5419830000.000,5765845000.000,9853346000.000,12738035000.000,8322412000.000,7942200000.000,11234497000.000,13947544000.000,16509668000.000,11860133000.000
CashFlowsBetweenTransfereeAndTransferorServicingFees,12402000.000,16403000.000,22184000.000,25282000.000,30609000.000,35289000.000,58969000.000,35317000.000,33745000.000,12736000.000,58480000.000,60623000.000,67371000.000,74689000.000,84186000.000
CashPeriodIncreaseDecrease,,,6737000.000,,,,5776000.000,,,,11088000.000,,,,-26600000.000
CommunicationsAndInformationTechnology,2030000.000,2587000.000,2823000.000,3741000.000,4350000.000,4525000.000,4938000.000,6490000.000,6676000.000,7060000.000,6847000.000,7733000.000,9733000.000,11009000.000,11356000.000
ContractuallySpecifiedServicingFeesAmount,,,,43314000.000,44647000.000,,50101000.000,66867000.000,83424000.000,90082000.000,91327000.000,92770000.000,98865000.000,102671000.000,106467000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,,,66493000.000,,,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,1516000.000,2823000.000,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,2038000.000,3493000.000,,,,,,,,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,522000.000,670000.000,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,286000.000,,,,394000.000,,,,1076000.000,,,,1952000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,,,,,5522000.000,,,,,,,,
