,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingRevenue,,40945000.000,31050000.000,,34023000.000,27409000.000,28210000.000,24052000.000,35750000.000,22266000.000,37239000.000,57536000.000,35330000.000,37757000.000,44569000.000,56306000.000,49664000.000,45912000.000,48170000.000,50383000.000,40803000.000
AllocatedShareBasedCompensationExpense,,95456000.000,37817000.000,,29922000.000,25888000.000,9256000.000,19327000.000,28326000.000,28847000.000,36295000.000,35765000.000,41462000.000,27905000.000,30436000.000,31772000.000,29608000.000,26899000.000,24475000.000,26479000.000,17526000.000
AmortizationOfAcquiredIntangibleAssets,,,,,4100000.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,152946.000,168850.000,,70593.000,134757000.000,128112000.000,-133209593.000,109925000.000,118093000.000,108039000.000,-221838000.000,118054000.000,97183000.000,57544000.000,-170889000.000,92247000.000,91870000.000,95745000.000,-186400000.000,90254000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-72547000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,170729000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1221269000.000,,,,40302000.000,,,,-343070000.000,,,,86152000.000,,,,-10766000.000,,,,-132030000.000
ComprehensiveIncomeNetOfTax,-85077000.000,-23333000.000,-53642000.000,-49205000.000,3348000.000,-15484000.000,1298000.000,-25743000.000,-56057000.000,-49483000.000,-78698000.000,-69791000.000,-68671000.000,-203000.000,-13677000.000,-62172000.000,-43751000.000,-35383000.000,-47774000.000,-57571000.000,-3970000.000
CostOfRevenue,90122000.000,94841000.000,90150000.000,77056000.000,69394000.000,61077000.000,59011000.000,58876000.000,53504000.000,51288000.000,53286000.000,55492000.000,57622000.000,57779000.000,57187000.000,63397000.000,57139000.000,56103000.000,62675000.000,62629000.000,64877000.000
CostsAndExpenses,406550000.000,370942000.000,413191000.000,273555000.000,268522000.000,261103000.000,205433000.000,203839000.000,238277000.000,219449000.000,235940000.000,241485000.000,237362000.000,227599000.000,204917000.000,240895000.000,213604000.000,188341000.000,228723000.000,225001000.000,203264000.000
DeferredIncomeTaxExpenseBenefit,-1286000.000,,,,-8591000.000,,,,-7935000.000,,,,998000.000,,,,1422000.000,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,436000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,29398000.000,,,,32061000.000,,,,25344000.000,,,,17722000.000,,,,10812000.000,,,,8881000.000
EarningsPerShareBasic,-0.120,-0.030,-0.070,-0.060,0.010,-0.020,0.000,-0.040,-0.070,-0.070,-0.060,-0.060,-0.050,-0.030,0.000,-0.050,-0.030,-0.010,-0.050,-0.030,-0.010
EarningsPerShareDiluted,-0.120,-0.030,-0.070,-0.060,0.000,-0.020,0.000,-0.030,-0.070,-0.070,-0.060,-0.060,-0.050,-0.030,0.000,-0.050,-0.030,-0.010,-0.050,-0.030,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,36000.000,,,,-327000.000,,,,-119000.000,,,,-297000.000,,,,-770000.000,,,,857000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,1657000.000,,,,436000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,1657000.000,,,,436000.000,,,,,,,,,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,,,1800000.000,,,900000.000,,,,400000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,6056000.000,,,,-11000.000,,,,-38000.000
GainLossOnSaleOfPropertyPlantEquipment,12000.000,,,,,,,,,,,,,,,,,,,,
