,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AmortizationOfDebtDiscountPremium,206480.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,461347.000,,,,-234459.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,394950.000,,,,473407.000
CostOfRevenue,127722.000,127271.000,10875.000,12170.000,5024.000
CostOfServicesDepreciation,75495.000,75495.000,4220.000,4220.000,
DepreciationDepletionAndAmortization,75494.000,,,,
DerivativeGainLossOnDerivativeNet,-19215.000,,,,
DirectOperatingCosts,52227.000,51776.000,6655.000,7950.000,5024.000
EarningsPerShareBasic,,,0.750,,
EarningsPerShareBasicAndDiluted,-0.230,-0.230,,,-0.070
EarningsPerShareDiluted,,,0.630,,
ElectricalGenerationRevenue,184075.000,287813.000,7601.000,3750.000,5010.000
FairValueAssumptionsExpectedVolatilityRate,1.461,,,,
FairValueAssumptionsRiskFreeInterestRate,0.017,,,,
GainLossOnDerivativeInstrumentsNetPretax,-19215.000,962764.000,306451.000,0.000,
GainLossOnDispositionOfAssets1,,,4945145.000,,
GeneralAndAdministrativeExpense,919671.000,1414148.000,378289.000,624076.000,277557.000
GrossProfit,56353.000,160542.000,-3274.000,-8420.000,-14.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1216007.000,-1063786.000,4294273.000,-2493336.000,-408748.000
IncomeTaxExpenseBenefit,1233.000,1300.000,83953.000,-83953.000,
IncomeTaxesPaid,,,,,0.000
IncreaseDecreaseInAccountsPayable,50551.000,,,,537384.000
IncreaseDecreaseInAccountsReceivable,17645.000,,,,-1949.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,39567.000,,,,107062.000
IncreaseDecreaseInEmployeeRelatedLiabilities,116500.000,,,,33546.000
IncreaseDecreaseInInterestPayableNet,32842.000,,,,130712.000
IncreaseDecreaseInPrepaidExpense,-12875.000,,,,-13962.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,1204817.000,,
InterestExpense,333474.000,772944.000,575760.000,50465.000,131177.000
InterestOnConvertibleDebtNetOfTax,,,107755.000,,
InterestPaid,94152.000,,,,465.000
NetCashProvidedByUsedInFinancingActivities,2928729.000,,,,2565676.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2928729.000,,,,2565676.000
NetCashProvidedByUsedInInvestingActivities,-2202092.000,,,,-3224336.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2202092.000,,,,-3224336.000
NetCashProvidedByUsedInOperatingActivities,-265290.000,,,,424201.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-265290.000,,,,424201.000
NetIncomeLoss,-1223723.000,-1083138.000,4210320.000,-2409383.000,
NetIncomeLossAttributableToNoncontrollingInterest,6483.000,18052.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,-1268034.000,4210320.000,,-408748.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,4318075.000,,
OperatingIncomeLoss,-863318.000,-1253606.000,4563582.000,-2442871.000,-277571.000
OtherExpenses,352689.000,-189820.000,269309.000,50465.000,131177.000
PaymentsForConstructionInProcess,2202092.000,,,,3224336.000
ProceedsFromIssuanceOrSaleOfEquity,1679001.000,,,,
ProceedsFromLegalSettlements,0.000,,,,
ProceedsFromNotesPayable,1250000.000,,,,
ProceedsFromRelatedPartyDebt,50000.000,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,28451.000,,,,
ProfitLoss,-1217240.000,-1065086.000,4210320.000,-2409383.000,-408748.000
RepaymentsOfNotesPayable,62455.000,,,,
Revenues,184075.000,287813.000,7601.000,3750.000,5010.000
SalesRevenueNet,184075.000,287813.000,7601.000,3750.000,5010.000
StockIssuedDuringPeriodValueNewIssues,1679001.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,6808998.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5435120.000,5604181.000,,,5564258.000
WeightedAverageNumberOfSharesIssuedBasic,,,5604181.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,5604181.000,,
