,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,784462.000,677928.000,,,,,,6880569.000,5094368.000
AccountsPayableCurrent,63508.000,29725.000,37316.000,69667.000,38032.000,,402100.000,6922217.000,5713327.000,,
AccountsReceivableGrossCurrent,51181.000,,1017368.000,,50032.000,,,,,,
AccountsReceivableNet,,,,,,,,,5627669.000,,
AccountsReceivableNetCurrent,51181.000,51428.000,50985.000,43779.000,50032.000,,290064.000,5979594.000,5210300.000,4729356.000,5642057.000
AccruedBonusesCurrent,,2000.000,,,,,,,,,
AccruedPayrollTaxesCurrentAndNoncurrent,17970.000,15753.000,3872.000,14958.000,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,125000.000,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,-166667.000,-7335529.000,-125000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,267937.000,268341.000,307548.000,361620.000,,,14074.000,14074.000,156200.000,256337.000,388285.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1531490.000,-1757414.000,-2004686.000,-2125144.000,-2300567.000,,-3619669.000,-5617288.000,-5453492.000,,
AdditionalPaidInCapital,2111010.000,2387397.000,2500822.000,2656728.000,2916184.000,,3829203.000,11795335.000,12021177.000,11821176.000,36536537.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,76432.000
Assets,1260294.000,1295579.000,1349323.000,1305068.000,1653945.000,,1286950.000,26531964.000,27505896.000,26726038.000,40286615.000
AssetsCurrent,422949.000,351443.000,319138.000,298972.000,607620.000,,668792.000,11573132.000,10510873.000,10005922.000,12779033.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,4506227.000,
BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,182086.000,,,,510986.000,
BusinessCombinationContingentConsiderationAsset,,,,,,,,,,900000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,900000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,260000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,140000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,-249902.000,,,,328802.000,
