,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,14190.000,-21146.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,0.000,0.000
EarningsPerShareBasicAndDiluted,,0.000,-0.001
IncomeLossFromContinuingOperations,,788.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,788.000,-25654.000
IncomeTaxExpenseBenefit,,0.000,0.000
IncreaseDecreaseInAccruedLiabilities,,500.000,6787.000
IncreaseDecreaseInDeferredRevenue,,-1000.000,0.000
IncreaseDecreaseInDueFromRelatedParties,,0.000,0.000
IncreaseDecreaseInDueToRelatedParties,,-4000.000,0.000
InterestExpense,,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,15150.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,15150.000,0.000
NetCashProvidedByUsedInInvestingActivities,,0.000,-2279.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,-2279.000
NetCashProvidedByUsedInOperatingActivities,,-960.000,-18867.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-960.000,-18867.000
NetIncomeLoss,,788.000,-25654.000
OperatingExpenses,,10229.000,27583.000
OperatingIncomeLoss,,,-25654.000
ProceedsFromIssuanceOfCommonStock,,19150.000,0.000
ProceedsFromRelatedPartyDebt,,,500.000
Revenues,,11017.000,1929.000
SalesRevenueNet,,11017.000,1929.000
WeightedAverageNumberOfDilutedSharesOutstanding,,25469917.000,25957500.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,25591497.000,25957500.000
WeightedAverageNumberOfSharesIssuedBasic,,25469917.000,25957500.000
