,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AmortizationOfDebtDiscountPremium,,,,,,,26704.000,,,,80901.000,,
AmortizationOfIntangibleAssets,18188.000,13764.000,0.000,0.000,0.000,0.000,12500.000,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-153253.000,,,47117.000,,,-165621.000,,,,-34517.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,,,,,,,,,,
CostOfGoodsSold,1655545.000,1950183.000,1778107.000,1268671.000,1853075.000,1960709.000,1718080.000,2394345.000,1459876.000,1478407.000,1018891.000,1481115.000,1276939.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,-1694.000,0.000,,,,
Depreciation,58189.000,,,43705.000,,,44385.000,,,,29199.000,,
DepreciationAndAmortization,,,,,,,56886.000,40868.000,,,,,
DepreciationDepletionAndAmortization,,,,43704.000,43467.000,40640.000,,,,,29119.000,25599.000,79412.000
DerivativeGainLossOnDerivativeNet,,0.000,0.000,,,,,-48130.000,-651968.000,,,,
DerivativeInstrumentsLossRecognizedInOtherComprehensiveIncomeEffectivePortion,,,,,,,,111130.000,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.020,-0.010,-0.010,-0.010,0.000,0.000,-0.010,-0.030,0.000,-0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.010,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.010,0.010,0.010,,,,,,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,111130.000,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,28125.000,,
GainLossOnDispositionOfAssets,,,,,,,,,,,-46250.000,,
GainLossOnSaleOfPropertyPlantEquipment,,-2507.000,-31167.000,,0.000,0.000,,,,,,,
GainLossRelatedToLitigationSettlement,85184.000,0.000,0.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,0.000,0.000,0.000,,,,,-165526.000,,6283.000
GrossProfit,754348.000,845408.000,712283.000,711919.000,587808.000,359110.000,1009114.000,912035.000,959635.000,-1230370.000,-61411.000,23189.000,228676.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,105761.000,207865.000,-973713.000,-4366911.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,122112.000,152034.000,-726359.000,-339938.000,-400064.000,-615413.000,,,,,-1537534.000,-995790.000,-1673015.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,-1537534.000,-995790.000,-1234663.000
IncomeTaxExpenseBenefit,2400.000,0.000,0.000,-2026.000,61.000,0.000,,,,,,,
IncomeTaxesPaid,0.000,,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,31338.000,,,254614.000,,,20847.000,,,,354870.000,,
IncreaseDecreaseInAccountsReceivable,219502.000,,,-258290.000,,,22754.000,,,,-83313.000,,
IncreaseDecreaseInDeferredLiabilities,0.000,,,,,,,,,,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,3842038.000,,,,,
IncreaseDecreaseInDerivativeLiabilities,0.000,,,,,,,,,,485735.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,25000.000,,,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,121078.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,275450.000,,,205388.000,,,264351.000,,,,84161.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-9149.000,,,3001.000,,,7801.000,,,,-10136.000,,
InterestExpense,-48564.000,45836.000,40276.000,99090.000,92375.000,111463.000,112492.000,220350.000,557325.000,993838.000,64781.000,353935.000,328388.000
InterestExpenseDebt,,,,,,,85788.000,,,,,,
InterestPaid,48564.000,,,99090.000,,,85788.000,,,,,,
InvestmentIncomeInterest,,,,0.000,0.000,0.000,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,368750.000,,,228750.000,,,47916.000,,,,,,
LeaseAndRentalExpense,,,,,,,138749.000,243454.000,,,99276.000,,
LineOfCreditAssumed1,,,,,,,10.000,,,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.180,,,,,,
NetCashProvidedByUsedInFinancingActivities,-99898.000,,,-236299.000,,,-91328.000,,,,271971.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-99898.000,,,-236299.000,,,-91328.000,,,,271971.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-12500.000,,,,35000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-12500.000,,,,35000.000,,
NetCashProvidedByUsedInOperatingActivities,-53335.000,,,301804.000,,,-61793.000,,,,-341488.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-53335.000,,,301804.000,,,-61793.000,,,,-341488.000,,
NetIncomeLoss,119712.000,152034.000,-726359.000,-341964.000,-400125.000,-615413.000,105761.000,269171.000,-973713.000,-4430111.000,-1537534.000,-995790.000,-1234663.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,-1221290.000,-1234663.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,,-12500.000,,,,,,
NonoperatingIncomeExpense,49218.000,-31790.000,-55511.000,-99090.000,-92375.000,-111463.000,-112492.000,-268480.000,-1209293.000,-1275448.000,-716042.000,-519372.000,-1294051.000
OperatingExpenses,681454.000,661584.000,1383132.000,952767.000,895497.000,863060.000,790861.000,,724055.000,,760081.000,,
OperatingIncomeLoss,72894.000,183824.000,-670848.000,-240848.000,-307689.000,-503950.000,218253.000,539345.000,235580.000,-3154463.000,-821492.000,-476418.000,59388.000
PaymentsToAcquireProductiveAssets,,,,18388.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,0.000,0.000,0.000,,,,,,,
PreferredStockDividendsAndOtherAdjustments,,,,,,,,,,,,225500.000,
ProceedsFromNotesPayable,75000.000,,,16798.000,,,63000.000,,,,110499.000,,
ProceedsFromRelatedPartyDebt,,,,-10520.000,,,,,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,,,,,,,-57492.000,,,,161472.000,,
