,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,30000.000
AdjustmentForAmortization,,,223000.000,,,,154000.000,,,,154000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,5136000.000,,,,7325000.000,,,,4882000.000
AdvertisingExpense,59000.000,176000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,4506000.000,4879000.000,5136000.000,5952000.000,9285000.000,8418000.000,8249000.000,10545000.000,7872000.000,7723000.000,6547000.000
AmortizationOfIntangibleAssets,365000.000,365000.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,19381896.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7585000.000,,,,1318000.000,,,,25219000.000
CostOfGoodsSoldSubscription,1466000.000,1439000.000,1739000.000,1688000.000,1939000.000,1815000.000,1783000.000,2199000.000,2202000.000,2113000.000,1893000.000
CostOfRevenue,5908000.000,6449000.000,6495000.000,6569000.000,7573000.000,7540000.000,7270000.000,8117000.000,7809000.000,7352000.000,7270000.000
CostOfServicesMaintenanceCosts,3429000.000,3742000.000,4157000.000,4254000.000,4889000.000,4815000.000,4628000.000,5289000.000,4774000.000,4721000.000,4978000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,0.000,,,,0.000,,,,0.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,17500.000,,,,18000.000,,,,18000.000
Depreciation,,,578000.000,,,,868000.000,,,,788000.000
EarningsPerShareBasicAndDiluted,-0.660,-0.200,-0.270,-0.320,-0.300,-0.180,-0.230,-0.270,-0.170,-0.110,-0.140
ForeignCurrencyTransactionGainLossRealized,-93000.000,-71000.000,-174000.000,,-64000.000,,42000.000,,,,8000.000
GeneralAndAdministrativeExpense,5117000.000,6232000.000,8398000.000,9105000.000,10469000.000,8065000.000,7548000.000,8265000.000,6961000.000,6921000.000,6188000.000
GrossProfit,25559000.000,28468000.000,26999000.000,28188000.000,30428000.000,35506000.000,30737000.000,30764000.000,33757000.000,38120000.000,35018000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,0.000,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-17000000.000,-15378000.000,-20827000.000,-24869000.000,-23912000.000,-14022000.000,-19271000.000,-22736000.000,-14295000.000,-9896000.000,-12634000.000
IncomeTaxExpenseBenefit,111000.000,135000.000,133000.000,144000.000,183000.000,392000.000,176000.000,198000.000,298000.000,310000.000,199000.000
IncomeTaxesPaid,,,99000.000,,,,231000.000,,,,241000.000
IncreaseDecreaseInAccountsPayable,,,3723000.000,,,,-424000.000,,,,1855000.000
IncreaseDecreaseInAccountsReceivable,,,-4678000.000,,,,-11020000.000,,,,-5682000.000
IncreaseDecreaseInDeferredRevenue,,,2920000.000,,,,282000.000,,,,3086000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-3738000.000,,,,-1080000.000,,,,3398000.000
IncreaseDecreaseInOtherOperatingAssets,,,3186000.000,,,,3220000.000,,,,7923000.000
InterestIncomeExpenseNet,,,,,83000.000,,93000.000,113000.000,115000.000,,
LicenseCosts,1013000.000,1268000.000,599000.000,627000.000,745000.000,910000.000,859000.000,629000.000,652000.000,518000.000,399000.000
LicensesRevenue,15933000.000,17550000.000,12059000.000,12347000.000,13644000.000,15462000.000,10368000.000,9783000.000,11311000.000,14313000.000,9882000.000
LitigationSettlementExpense,,,,,,,,,,,1143000.000
MaintenanceRevenue,8430000.000,9336000.000,11238000.000,11193000.000,12104000.000,13171000.000,13016000.000,14295000.000,14685000.000,14798000.000,15499000.000
NetCashProvidedByUsedInFinancingActivities,,,3703000.000,,,,1374000.000,,,,-77000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3703000.000,,,,1374000.000,,,,-77000.000
NetCashProvidedByUsedInInvestingActivities,,,-662000.000,,,,3490000.000,,,,24572000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-662000.000,,,,3490000.000,,,,24572000.000
NetCashProvidedByUsedInOperatingActivities,,,-10626000.000,,,,-3546000.000,,,,724000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-10626000.000,,,,-3546000.000,,,,724000.000
NetIncomeLoss,-17111000.000,-15513000.000,-20960000.000,-25013000.000,-24095000.000,-14414000.000,-19447000.000,-22934000.000,-14593000.000,-10206000.000,-12833000.000
OperatingExpenses,42464000.000,43780000.000,47704000.000,53041000.000,54342000.000,49390000.000,50143000.000,53530000.000,48071000.000,47977000.000,47826000.000
OperatingIncomeLoss,-16905000.000,-15312000.000,-20705000.000,-24853000.000,-23914000.000,-13884000.000,-19406000.000,-22766000.000,-14314000.000,-9857000.000,-12808000.000
OperatingLeasesRentExpenseNet,597000.000,670000.000,,,,,,,,,
OtherNonoperatingIncomeExpense,-95000.000,-66000.000,-122000.000,-16000.000,2000.000,-138000.000,135000.000,30000.000,19000.000,-39000.000,174000.000
PaymentsToAcquireMarketableSecurities,,,4207000.000,,,,23933000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,955000.000,,,,1589000.000,,,,393000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,4500000.000,,,,29012000.000,,,,24965000.000
ProceedsFromStockOptionsExercised,,,2121000.000,,,,299000.000,,,,1817000.000
ProceedsFromStockPlans,,,1582000.000,,,,1075000.000,,,,1130000.000
ResearchAndDevelopmentExpense,11919000.000,11565000.000,13501000.000,14899000.000,16968000.000,16503000.000,16927000.000,18019000.000,16238000.000,16214000.000,17193000.000
RestructuringCharges,,,,,1049000.000,,,,871000.000,,
Revenues,31467000.000,34917000.000,33494000.000,34757000.000,38001000.000,43046000.000,38007000.000,38881000.000,41566000.000,45472000.000,42288000.000
SalesRevenueNet,31467000.000,34917000.000,33494000.000,34757000.000,38001000.000,43046000.000,38007000.000,38881000.000,41566000.000,45472000.000,42288000.000
SellingAndMarketingExpense,25063000.000,25618000.000,25805000.000,29037000.000,25856000.000,24822000.000,25668000.000,27246000.000,24001000.000,24842000.000,23302000.000
ShareBasedCompensation,,,5136000.000,,,,8249000.000,,,,6547000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.500,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.019,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,,,,1041200.000,,,,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,3818242.000,,,,4436933.000,,,,4453425.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,342855.000,,,,657988.000,,,,765252.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,-390500.000,,,,1041200.000,,,,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,,,8825.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,2.350,,,,1.450,,,,2.580
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,5.600,,,,5.060,,,,6.140
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,9.550,,,,3.430,,,,4.900
StockIssuedDuringPeriodSharesStockOptionsExercised,,,1030680.000,,,,208111.000,,,,392606.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,4771000.000,,,,2579000.000,,,,2110000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,2315000.000,,,,301000.000,,,,1012000.000
SubscriptionRevenue,7104000.000,8031000.000,10197000.000,11217000.000,12253000.000,14413000.000,14623000.000,14803000.000,15570000.000,16361000.000,16907000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,26028000.000,75871000.000,76990000.000,78198000.000,79373000.000,-155806000.000,82977000.000,85317000.000,86713000.000,-254921155.000,90439000.000
