,2012-01-31,2013-01-31,2015-01-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,175212.000
AmortizationOfDebtDiscountPremium,,,-259460.000
AmortizationOfDeferredCharges,,,0.000
AmortizationOfDeferredLoanOriginationFeesNet,150117.000,331586.000,
AmortizationOfFinancingCostsAndDiscounts,,,259460.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,88768.000,42582.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,-184717.000
CostOfGoodsSold,52578.000,39414.000,24185.000
CreditDerivativeLiquidationProceedsMonetaryAmount,,,352840.000
DeferredRevenuePeriodIncreaseDecrease,,,11000.000
Depreciation,17249.000,75000.000,0.000
DepreciationAndAmortization,167366.000,331556.000,0.000
EarningsPerShareBasicAndDiluted,-0.010,-0.030,-0.010
GeneralAndAdministrativeExpense,213792.000,886425.000,440836.000
GrossProfit,-32130.000,-19261.000,643.000
IncomeTaxesPaid,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,8339.000,200.000,-31387.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,80000.000
IncreaseDecreaseInAccountsReceivable,,,400.000
IncreaseDecreaseInAccruedLiabilities,35372.000,42668.000,2898.000
IncreaseDecreaseInDueToRelatedParties,74394.000,103749.000,
IncreaseDecreaseInInterestPayableNet,0.000,0.000,44849.000
IncreaseDecreaseInOtherCurrentAssets,0.000,0.000,
InterestExpense,52186.000,70154.000,111835.000
InterestPaid,21693.000,17250.000,5500.000
LossOnDerivativeInstrumentsPretax,,,184717.000
NetCashProvidedByUsedInFinancingActivities,11888.000,405150.000,570203.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11888.000,405150.000,570203.000
NetCashProvidedByUsedInInvestingActivities,191026.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,191026.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-203127.000,-316382.000,-527621.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-203127.000,-316382.000,-527621.000
NetIncomeLoss,-498764.000,-1347952.000,-742124.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,0.000,0.000,
OperatingExpenses,410361.000,1258537.000,556189.000
OperatingIncomeLoss,-442491.000,-1277798.000,-555547.000
OtherExpenses,-4087.000,0.000,
OtherGeneralExpense,0.000,0.000,
OtherIncome,-56273.000,-70154.000,-186577.000
PaymentsForProceedsFromInvestments,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,
ProceedsFromIssuanceOfCommonStock,,322000.000,
ProceedsFromNotesPayable,205000.000,83150.000,613500.000
ProceedsFromRepaymentsOfNotesPayable,-7173.000,0.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,-191026.000,0.000,
PropertyPlantAndEquipmentAdditions,,,0.000
RepaymentsOfAssumedDebt,-185939.000,0.000,
Revenues,20448.000,20153.000,24828.000
SalesRevenueNet,76721.000,90307.000,211405.000
SellingAndMarketingExpense,29203.000,40526.000,115353.000
ShareBasedGoodsAndNonemployeeServicesTransactionExpense,2500.000,0.000,
ShareBasedGoodsAndNonemployeeServicesTransactionTaxBenefit,143200.000,309970.000,
StockIssuedDuringPeriodValueAcquisitions,0.000,0.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,0.000,0.000,
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,11200.000,,
StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,,,35000.000
WeightedAverageNumberOfSharesIssuedBasic,41128890.000,45893120.000,73479555.000
