,2012-01-31,2012-10-31,2013-01-31,2013-04-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-12-31,2015-06-30,2015-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,23957.000,1008.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,17539.000,10972.000,79306.000,207144.000,544530.000,598269.000,698961.000
AccountsPayableRelatedPartiesCurrent,,,,,3489.000,7985.000,,,,,
AccountsReceivableGross,,,,,,,,,82510.000,205260.000,106558.000
AccountsReceivableNetCurrent,,,,,,16013.000,24808.000,77546.000,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,180000.000,210000.000
AccruedLiabilitiesCurrent,4500.000,,,,,,55653.000,76903.000,146046.000,200628.000,237852.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-707.000,-805.000,,,,,,,
AdditionalPaidInCapital,19700.000,19700.000,0.000,62986.000,-623000.000,4032108.000,5548405.000,5548405.000,6259050.000,6849761.000,6912652.000
Assets,,645.000,1122.000,16912.000,207000.000,1374591.000,958630.000,802682.000,750911.000,2679884.000,1548409.000
AssetsCurrent,,,649.000,,,950008.000,730952.000,683929.000,585483.000,489702.000,288172.000
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,23000.000,25000.000,148000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,0.710,0.710,,0.710,0.710,,
CapitalizedComputerSoftwareGross,,,,,,,,,17995.000,13496.000,13496.000
Cash,14246.000,73.000,103.000,15991.000,207000.000,249230.000,100577.000,42526.000,172730.000,1782.000,749.000
CashAndCashEquivalentsAtCarryingValue,,73.000,103.000,15991.000,207000.000,249230.000,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,,,,,,,,,,-18022.000,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,-13500.000,-13500.000,-13500.000
