,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,131700000.000,,,,,,,,,,
AccountsPayableCurrent,67700000.000,67100000.000,63100000.000,74900000.000,70700000.000,73600000.000,72600000.000,76100000.000,77400000.000,75500000.000,109200000.000,101000000.000,88400000.000,77300000.000,77000000.000,84200000.000,82500000.000
AccountsReceivableNet,304900000.000,285800000.000,279600000.000,311500000.000,288800000.000,296800000.000,303100000.000,351900000.000,331400000.000,323400000.000,385900000.000,491000000.000,446900000.000,445400000.000,457300000.000,554800000.000,509300000.000
AccruedRentCurrent,,,,,,,,,,,,,,,,10200000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1018400000.000,,,,-1065400000.000,,,,-981600000.000,,,,914100000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-280600000.000,-273100000.000,-277600000.000,-287500000.000,-287700000.000,-301500000.000,-299600000.000,-294100000.000,-296300000.000,-297200000.000,-297000000.000,-290400000.000,-286700000.000,-287300000.000,-293800000.000,-304100000.000,-321100000.000
AdditionalPaidInCapital,3394700000.000,3405500000.000,3415900000.000,3422400000.000,3430900000.000,3455300000.000,2953000000.000,3457500000.000,3471500000.000,3525400000.000,3568600000.000,3592700000.000,3600200000.000,3619700000.000,3676800000.000,3699500000.000,3701900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,14900000.000,11000000.000,9900000.000,8300000.000,7800000.000,7900000.000,7200000.000,6600000.000,7100000.000,7100000.000,7800000.000,8300000.000,9300000.000,9900000.000,9200000.000,9500000.000,12200000.000
Assets,2949600000.000,2979100000.000,2906300000.000,2825000000.000,2757300000.000,3775700000.000,3160900000.000,2797300000.000,2762500000.000,2747900000.000,2857300000.000,2983400000.000,2901700000.000,3031700000.000,3318500000.000,3456600000.000,3383400000.000
AssetsCurrent,841200000.000,919600000.000,864300000.000,809600000.000,778800000.000,1836800000.000,1236200000.000,887600000.000,878400000.000,878000000.000,632100000.000,763100000.000,626200000.000,684100000.000,977900000.000,1101800000.000,1062800000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,,,,35100000.000,,,
BuildingsAndImprovementsGross,,,,276800000.000,,,,280200000.000,,,,275600000.000,,,,207200000.000,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,,,17800000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,19200000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,9700000.000,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,15400000.000,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,145100000.000,
CapitalLeaseObligationsCurrent,38700000.000,44400000.000,43800000.000,44600000.000,44100000.000,45800000.000,49400000.000,49600000.000,52000000.000,54600000.000,52300000.000,55500000.000,,,,54000000.000,
CapitalLeaseObligationsNoncurrent,59900000.000,75500000.000,69000000.000,66200000.000,63800000.000,62600000.000,60800000.000,56300000.000,52200000.000,50800000.000,42700000.000,56200000.000,62600000.000,77500000.000,82300000.000,91100000.000,95200000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,119500000.000,,,,112700000.000,,,,119500000.000,,,,155000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,49600000.000,,,,54000000.000,,,,59800000.000,,,,59300000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,100000.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,4000000.000,,,,2900000.000,,,,9600000.000,,,,12400000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,26300000.000,,,,14500000.000,,,,18300000.000,,,,37300000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,39600000.000,,,,41300000.000,,,,31700000.000,,,,46000000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,-8700000.000,,,,-6800000.000,,,,-7800000.000,,,,9900000.000,
