,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,2222.000,10422.000,10422.000,12051.000,12051.000,12051.000,12051.000,12051.000,12051.000,12051.000,12051.000,12051.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,7501.000,10501.000,,52663.000,92996.000,178496.000,263996.000,349496.000,419996.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,10000.000,,,,,,
AccountsPayableCurrent,833.000,117.000,3305.000,3501.000,16207.000,1190.000,25854.000,27646.000,20783.000,147621.000,240759.000,163927.000,448454.000
AccountsReceivableNetCurrent,,,,,,,,,,,83000.000,83000.000,83000.000
AccruedLiabilitiesAndOtherLiabilities,,,2212.000,8254.000,14635.000,18147.000,21093.000,26095.000,31184.000,37988.000,43918.000,54841.000,65940.000
AccruedPayrollTaxesCurrent,6764.000,7343.000,8463.000,4899.000,2976.000,6692.000,1940.000,5771.000,1946.000,798.000,33040.000,3677.000,4304.000
AccruedRoyaltiesCurrent,,,,,,,10000.000,10000.000,10000.000,10000.000,10000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-33600.000,-72000.000,-135200.000,-112000.000,-80000.000,120000.000,128000.000
AdditionalPaidInCapital,485097.000,485097.000,485097.000,507523.000,9905102.000,11209694.000,11663905.000,13632102.000,14551402.000,16634372.000,18961259.000,21714779.000,6516720.000
Assets,122789.000,51631.000,10655.000,64537.000,534809.000,228003.000,220452.000,318249.000,192853.000,250646.000,319356.000,706658.000,598498.000
AssetsCurrent,122789.000,51631.000,10655.000,64537.000,534809.000,228003.000,62052.000,198249.000,136053.000,170646.000,207356.000,394658.000,278498.000
AvailableForSaleSecurities,,,,,,,158400.000,120000.000,56800.000,80000.000,112000.000,312000.000,320000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,135200.000,112000.000,80000.000,120000.000,128000.000
BankOverdrafts,,,6137.000,0.000,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
Cash,122789.000,49395.000,0.000,53622.000,521974.000,208582.000,38620.000,168517.000,106024.000,140317.000,24822.000,220718.000,113159.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,168517.000,106024.000,,,,113159.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,51910000.000,51907917.000,51907917.000,52043917.000,109310811.000,113525096.000,114753938.000,124287272.000,128253138.000,134548138.000,,,138112605.000
CommonStockSharesOutstanding,51910000.000,51907917.000,51907917.000,52043917.000,109310811.000,109310811.000,114753938.000,114753938.000,128253138.000,134548138.000,139712605.000,145412605.000,138112605.000
CommonStockValue,5191.000,5191.000,5191.000,5205.000,10932.000,11353.000,11474.000,12427.000,12824.000,13453.000,,14540.000,13810.000
ConvertibleLongTermNotesPayable,,,,,,,,,58295.000,102703.000,107057.000,129776.000,162186.000
ConvertibleNotesPayable,,,,,,90000.000,,,,,9041.000,47425.000,94685.000
ConvertibleNotesPayableCurrent,,,,,,,,,100000.000,,50000.000,,
DebtInstrumentConvertibleConversionPrice1,,,,,,0.030,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,0.100,,
DebtInstrumentInterestRateStatedPercentage,,0.100,0.100,,,0.100,0.100,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,41705.000,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,0.000,,,,,,,,,,,,
DeferredTaxAssetsGross,312104.000,368552.000,434716.000,509241.000,3505628.000,4036834.000,4241066.000,4872605.000,5243336.000,6044744.000,6876268.000,7734625.000,3015000.000
DeferredTaxAssetsGrossCurrent,312104.000,,,,,,,,,,,,
DeferredTaxAssetsNet,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsNetCurrent,,368552.000,434716.000,509241.000,3505628.000,4036834.000,4241066.000,4872605.000,5243336.000,6044744.000,6876268.000,7734625.000,3015000.000
DeferredTaxAssetsOperatingLossCarryforwards,312104.000,368552.000,434716.000,509241.000,3505628.000,4036834.000,4241066.000,4872605.000,5243336.000,6044744.000,6876268.000,7734625.000,3015000.000
DeferredTaxAssetsOther,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOtherLossCarryforwards,917954.000,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,-312104.000,-368552.000,-434716.000,-509241.000,-3505628.000,-4036834.000,4241066.000,4872605.000,5243336.000,6044744.000,6876268.000,7734625.000,3015000.000
