,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,9321686.000,8616869.000,7628477.000,7830362.000,8727018.000,8915395.000,6297423.000,6536992.000,6416891.000,6372112.000,6134019.000,6167537.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,14986948.000,14530364.000,13981241.000,14335834.000,15600272.000,13057236.000,10927063.000,11442182.000,11215857.000,11190518.000,11280414.000,11537078.000
AccountsPayableCurrent,,,,,,,,,,,,2398556.000,2721002.000,2737368.000,2725403.000,2842558.000,5195891.000,5090947.000,5290364.000,5088323.000,5078069.000,2859960.000,2804488.000
AccountsPayableOtherCurrent,,,,,,,,,,,,2147483.000,2146505.000,2169369.000,2150104.000,2093917.000,0.000,0.000,0.000,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,,16666.000,19550.000,20868.000,23761.000,25472.000,35383.000,38157.000,37441.000,45473.000,45022.000,48238.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,14986948.000,14530365.000,13981241.000,14335834.000,15600272.000,13057236.000,10927063.000,11442182.000,11215856.000,11190518.000,11280414.000,11537078.000
AccruedLiabilitiesCurrentAndNoncurrent,34500.000,3000.000,29501.000,23190.000,11636.000,20994.000,29444.000,,35354.000,43653.000,50428.000,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,68643.000,68647.000,0.000,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,101636.000,216696.000,344826.000,363841.000,381091.000,275709.000,275916.000,283333.000,314505.000,78566.000,150960.000,131760.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,-9131666.000,-6746248.000,-7688727.000,-8436657.000,9259272.000,-9633521.000,-10201342.000,10951465.000,11359301.000,11958989.000,12197221.000,12941498.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,734538.000,721356.000,733361.000,730053.000,726427.000,839893.000,1038408.000,987117.000,1233233.000,1304664.000,1741618.000,1678237.000
AdditionalPaidInCapital,,11939.000,11939.000,86838.000,86838.000,86838.000,86838.000,,86838.000,86838.000,86838.000,7020995.000,7020989.000,6949954.000,6949954.000,6949954.000,6967788.000,6949954.000,6949954.000,6949954.000,6949954.000,7015579.000,7996954.000
AdditionalPaidInCapitalCommonStock,-9481.000,,,,,,,,,,,,,,,,,,,,,,
Assets,0.000,30000.000,24500.000,42428.000,16821.000,16826.000,16828.000,,7731.000,7731.000,5232.000,62787559.000,62801009.000,60597419.000,59981883.000,57596795.000,54085340.000,49034475.000,48802475.000,46948508.000,45970126.000,42937463.000,43138901.000
AssetsCurrent,,,,,,,,,,,,9043608.000,8203111.000,7658522.000,7888073.000,5617456.000,5216563.000,4450518.000,4521561.000,4404320.000,4420436.000,3541968.000,4273311.000
AssetsNoncurrent,,,,,,,,,,,,53743951.000,54597898.000,52938897.000,52093810.000,51979339.000,48868777.000,44583957.000,44280913.000,42544188.000,41549690.000,39395495.000,38865590.000
BankOverdrafts,,,,,,,,,,,,,,,,,,,,,,94169.000,0.000
BuildingsAndImprovementsGross,,,,,,,,,,,,23585948.000,22557895.000,21227133.000,21146955.000,21245882.000,20418598.000,20022068.000,20122470.000,19606602.000,19469780.000,20401012.000,20512490.000
Cash,,30000.000,24500.000,42428.000,16821.000,16826.000,16828.000,7730.000,7731.000,7731.000,5232.000,633268.000,129881.000,269250.000,338302.000,41500.000,48153.000,26957.000,90541.000,90147.000,89947.000,86519.000,23779.000
CashAndCashEquivalentsAtCarryingValue,0.000,30000.000,24500.000,42428.000,16821.000,16826.000,16828.000,,7731.000,7731.000,5232.000,633268.000,129881.000,269250.000,338302.000,41500.000,48153.000,26957.000,90541.000,90147.000,89947.000,86519.000,23779.000
