,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,,52516.000,573685.000,580501.000,871342.000,1399087.000,1638510.000,1621718.000,1477051.000,1526892.000,1800335.000,1315988.000,1825031.000,2149929.000,2552477.000,1674935.000,1953810.000,2000435.000,1995777.000,2327034.000
AccountsReceivableNetCurrent,,,72655.000,78924.000,69954.000,53295.000,110339.000,92329.000,84540.000,63796.000,26292.000,83831.000,94576.000,93344.000,56163.000,51540.000,96874.000,63244.000,64457.000,67845.000
AccruedLiabilitiesCurrent,32692.000,32300.000,199009.000,199462.000,157854.000,189623.000,131326.000,173696.000,286212.000,295880.000,315861.000,363519.000,298589.000,374982.000,434125.000,280427.000,205340.000,154470.000,154340.000,209362.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,24834.000,,,,33613.000,,,55907.000,,,,67448.000,,,
AdditionalPaidInCapital,,,16030100.000,15736773.000,16080905.000,16726140.000,18194133.000,20102029.000,22408944.000,23930160.000,25458885.000,35634901.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,28443161.000,28449307.000,,,,,,,,,,,36956280.000,39061427.000,40109504.000,46067625.000,46610937.000,46870936.000,47212854.000,48645734.000
Assets,2325178.000,2265109.000,8751503.000,7328450.000,5271481.000,5113381.000,4861743.000,4730405.000,4634497.000,4239813.000,4348482.000,6417527.000,2877065.000,3348506.000,3457055.000,4267044.000,5205315.000,3423456.000,2195844.000,2144287.000
AssetsCurrent,2325178.000,2265109.000,3812184.000,2488892.000,530396.000,491866.000,456506.000,470691.000,487753.000,234441.000,334975.000,2597779.000,1579116.000,2141635.000,2092062.000,3228602.000,4213943.000,2518322.000,1382174.000,1415631.000
Cash,,,3587695.000,2213242.000,320178.000,249116.000,190757.000,147600.000,286089.000,59306.000,243129.000,666917.000,126600.000,59935.000,204330.000,2597390.000,3765723.000,2006296.000,711220.000,1306607.000
CashAndCashEquivalentsAtCarryingValue,2320139.000,1745274.000,,,,,,,,,,,,,,,,,,
CashUninsuredAmount,,,,2012246.000,,,,,,,,,,,,,,,,
