,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,39293.000,15851.000,36987.000,14270.000,45751.000,54391.000,162157.000,197707.000
AccountsPayableCurrent,,,,1000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1417.000,3340.000,4019.000,6028.000,8037.000,10046.000,10046.000,12055.000
AdditionalPaidInCapital,,,,22950.000,600508.000,1646772.000,1637841.000,1808806.000,2018865.000,1093463.000,1398491.000,499471.000
AdditionalPaidInCapitalCommonStock,19260.000,22950.000,22950.000,,,,,,,,,
Assets,24459.000,23313.000,8776.000,4514.000,420233.000,924109.000,60807.000,58962.000,48366.000,51804.000,386020.000,53254.000
AssetsCurrent,24459.000,23313.000,8776.000,4514.000,251698.000,51571.000,9513.000,9678.000,1091.000,6537.000,334227.000,3470.000
CapitalizedComputerSoftwareGross,,,,,132590.000,180057.000,0.000,,,,,
Cash,,,,,,,,,1091.000,6537.000,334227.000,3470.000
CashAndCashEquivalentsAtCarryingValue,22459.000,15313.000,2776.000,2514.000,246106.000,51571.000,9513.000,2060.000,1091.000,6537.000,334227.000,3470.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,0.000,0.000,0.000,,,,,
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,12140000.000,12140000.000,12550000.000,12550000.000,29225000.000,29225000.000,29225000.000,29225000.000,30846076.000,40337105.000,129487298.000,1239428192.000
CommonStockSharesOutstanding,,,,12550000.000,29225000.000,29225000.000,29225000.000,29225000.000,30846076.000,40337105.000,129487298.000,1239428192.000
