,2014-12-31,2015-06-30,2016-06-30
AmortizationOfDebtDiscountPremium,,3015.000,30425.000
AmortizationOfIntangibleAssets,,63427.000,30360.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,72632.000,-68229.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-1146936.000,-1162794.000
CostOfRevenue,,0.000,0.000
DebtConversionConvertedInstrumentAmount1,,458408.000,0.000
DebtConversionConvertedInstrumentSharesIssued1,,240000.000,
DepreciationAndAmortization,,63427.000,30360.000
EarningsPerShareBasic,,-0.564,-0.118
EarningsPerShareDiluted,,-0.564,-0.118
EffectOfExchangeRateOnCashAndCashEquivalents,,49311.000,10285.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.340,0.340
EffectiveIncomeTaxRateReconciliationDeductions,,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.000,0.000
FairValueAdjustmentOfWarrants,,25080.000,33440.000
GeneralAndAdministrativeExpense,,635977.000,1055317.000
GrossProfit,,0.000,730901.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1303345.000,-1162602.000
IncomeTaxExpenseBenefit,,0.000,0.000
IncomeTaxesPaid,,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,222282.000,349719.000
IncreaseDecreaseInOtherOperatingCapitalNet,,815.000,-1412.000
InterestExpense,,77262.000,
InterestIncomeExpenseNet,,,-132806.000
InterestPaid,,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,724511.000,50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,724511.000,50000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-701190.000,-128514.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-701190.000,-128514.000
NetIncomeLoss,,-1303345.000,-1162602.000
NoninterestExpenseDirectorsFees,,757956.000,0.000
NonoperatingIncomeExpense,,-77262.000,-132806.000
OfficersCompensation,,336970.000,528000.000
OperatingExpenses,,1226083.000,1760697.000
OperatingIncomeLoss,,-1226083.000,-1029796.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,156409.000,-192.000
OtherNoncashExpense,,317261.000,622172.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,0.000,
ProceedsFromIssuanceOfCommonStock,,346798.000,0.000
ProceedsFromIssuanceOfLongTermDebt,,377713.000,50000.000
ResearchAndDevelopmentExpense,,189709.000,147020.000
Revenues,,0.000,730901.000
SalesRevenueNet,,0.000,730901.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.018,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,1.000,1.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,25080.000,8360.000
StockIssued1,,783088.000,622172.000
StockIssuedDuringPeriodSharesAcquisitions,,,8000000.000
StockIssuedDuringPeriodSharesReverseStockSplits,,2000000.000,
StockIssuedDuringPeriodValueAcquisitions,,0.000,622492.000
WeightedAverageNumberOfDilutedSharesOutstanding,,3059843.000,10350476.000
WeightedAverageNumberOfSharesOutstandingBasic,,2310735.000,9841368.000
