,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-21053000.000,-1521000.000,-8276000.000,66399000.000,-53567000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,6992000.000,8897000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,417000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,16919000.000,-3128000.000,1864000.000,,-141000.000
AllocatedShareBasedCompensationExpense,2036000.000,488000.000,12000.000,,
AmortizationOfFinancingCosts,1511000.000,,,,
AmortizationOfIntangibleAssets,2200000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,78000.000,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-580000.000,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,202000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-109744000.000,-81444000.000,45507000.000,7420000.000,-21395000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,44000000.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-107778000.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-66605000.000,-48965000.000,-26743000.000,-12762000.000,-11694000.000
CommonStockDividendsPerShareDeclared,13.600,,,,
ComprehensiveIncomeNetOfTax,538403000.000,33057000.000,-34134000.000,-69759000.000,62062000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,538172000.000,33057000.000,-34134000.000,,
CurrentFederalTaxExpenseBenefit,-55928000.000,-25567000.000,5524000.000,1089000.000,1718000.000
CurrentForeignTaxExpenseBenefit,,200000.000,220000.000,235000.000,235000.000
CurrentIncomeTaxExpenseBenefit,-115318000.000,-26343000.000,2171000.000,-5782000.000,-1028000.000
CurrentStateAndLocalTaxExpenseBenefit,-59390000.000,-976000.000,-3573000.000,-7106000.000,-2981000.000
DeferredFederalIncomeTaxExpenseBenefit,3325000.000,26981000.000,-8531000.000,-35721000.000,26337000.000
DeferredIncomeTaxExpenseBenefit,22003000.000,28184000.000,-10276000.000,-39694000.000,29535000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,18678000.000,1203000.000,-1745000.000,-3973000.000,3198000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.048,0.040,0.048,0.040,0.043
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.080,0.072,0.072,0.072,0.070
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.043,0.043,0.043,0.043,0.043
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,-90000.000,-122000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,-4000.000,-5000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,117000.000,142000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,6000.000,5000.000,,,
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.095,0.090,,,
DefinedBenefitPlanTargetPlanAssetAllocations,1.000,1.000,1.000,1.000,1.000
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMaximum,1.000,1.000,1.000,1.000,1.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.050,0.050,,,
DepreciationAndAmortization,62000.000,,,,
DepreciationAndAmortizationDiscontinuedOperations,25476000.000,,,,
DepreciationDepletionAndAmortization,62000.000,18000.000,42000.000,41000.000,60000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,576090000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,308639000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,22167000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,12010000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,10157000.000,-2995000.000,-14482000.000,-450000.000,-200000.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,267451000.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,3441000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,940347000.000,,,,
DividendsCommonStockCash,-417606000.000,,,,
EarningsPerShareBasic,13.720,0.540,-0.840,-2.280,1.530
EarningsPerShareDiluted,13.570,0.510,-0.840,-2.280,1.490
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,-169000.000,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,940347000.000,,,,
EquityMethodInvestmentUnrealizedIntercompanyProfitLossNotEliminatedAmount,9513000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,16919000.000,-3128000.000,1864000.000,2609000.000,-141000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,3825000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,-1372000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,423000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,-2376000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,-52443000.000,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,153000.000,153000.000
GainLossOnSaleOfDerivatives,1316000.000,,,,
IncomeLossFromContinuingOperations,100442000.000,21456000.000,-1427000.000,-69504000.000,47570000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-27213000.000,-15530000.000,-8030000.000,-10188000.000,-8001000.000
