,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,24173.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,28112.000,41763.000,44584.000,43820.000,45411.000,39777.000,125911.000,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,138495.000,171292.000,252427.000,268729.000,378023.000,381744.000,380208.000,122191.000,88774.000,443203.000,156640.000,101280.000,16515.000,4241.000
AccountsReceivableNet,,,,,,,,,2897.000,21955.000,37270.000,31639.000,45070.000,15946.000,26403.000,33028.000,64639.000,102055.000,70717.000,44404.000,0.000,
AccruedSalariesCurrent,7000.000,10000.000,13000.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,-2187.000,,,,-3808.000,,,,5760.000,,,,1765.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-44029.000,-44422.000,-53330.000,-135069.000,-178522.000,-282170.000,-268167.000,-278085.000,-322183.000,-289916.000,-295354.000,-297000.000,0.000,
AdditionalPaidInCapital,-7500.000,-7500.000,32100.000,32100.000,32100.000,91009.000,-98591.000,-98591.000,2041052.000,2182708.000,3177278.000,4473550.000,5367771.000,6099679.000,6473321.000,7598504.000,7635104.000,7676451.000,8316647.000,8302256.000,8287292.000,8368582.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,4672.000,,,18446.000,39847.000,21559.000,10870.000,0.000,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,10718.000,17737.000,16315.000,8436.000,4672.000,19061.000,14092.000,18446.000,39847.000,21559.000,10870.000,0.000,0.000,
Assets,477.000,2073.000,29816.000,743.000,349.000,0.000,0.000,0.000,959666.000,633453.000,1330713.000,1826188.000,1382426.000,1414848.000,1222878.000,1902805.000,1462200.000,1275373.000,205586.000,116662.000,43316.000,18595.000
AssetsCurrent,,,,,,,,,953975.000,628106.000,1272264.000,691616.000,331504.000,520746.000,344988.000,1057547.000,660888.000,473025.000,185845.000,98098.000,42221.000,18595.000
BankOverdrafts,,,,,,6.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,,,,,199197.000,,,,274394.000,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,984267.000,,,,1019103.000,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,785070.000,,,,0.000,
Cash,477.000,,29816.000,743.000,349.000,0.000,0.000,0.000,891592.000,539796.000,1146033.000,500050.000,233068.000,413607.000,255969.000,960845.000,553696.000,227455.000,35468.000,7724.000,9677.000,16158.000
CashAndCashEquivalentsAtCarryingValue,477.000,2073.000,29816.000,743.000,349.000,,0.000,0.000,891592.000,539796.000,1146033.000,500050.000,233068.000,413607.000,255969.000,960845.000,553696.000,227455.000,35468.000,7724.000,9677.000,16158.000
CashFDICInsuredAmount,,,,,,,,,,,,,122000.000,,,112000.000,109000.000,113500.000,111038.000,112110.000,105252.000,106810.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000
CommonStockSharesIssued,7500000.000,7500000.000,7900000.000,7900000.000,7900000.000,7900000.000,197500000.000,197500000.000,197500000.000,34642720.000,31780478.000,31573100.000,33182100.000,34689982.000,34924982.000,36909472.000,36909472.000,36909472.000,37277039.000,37277039.000,187329355.000,187329355.000
CommonStockSharesOutstanding,7500000.000,7500000.000,7900000.000,7900000.000,7900000.000,7900000.000,197500000.000,197500000.000,197500000.000,34642720.000,31780478.000,31573100.000,33182100.000,34689982.000,34924982.000,36909472.000,36909472.000,36909472.000,37277039.000,37277039.000,187329355.000,187329355.000
CommonStockValue,7500.000,7500.000,7900.000,7900.000,7900.000,7900.000,197500.000,197500.000,34268.000,34642.000,31780.000,31573.000,33182.000,34690.000,34925.000,36909.000,36909.000,36909.000,37277.000,37277.000,187329.000,187329.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,545756.000,587378.000,632310.000,680819.000,733193.000,0.000,
