,2014-07-31,2014-10-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,387000.000,325000.000,1094000.000,1677000.000,1483000.000,1629000.000,1822000.000,2509000.000,2068000.000,1999000.000,3010000.000
AmortizationOfFinancingCosts,,,,,,,18000.000,,,,41000.000
AmortizationOfIntangibleAssets,1100000.000,1300000.000,1400000.000,1600000.000,1700000.000,2400000.000,2500000.000,2700000.000,2900000.000,3100000.000,2800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4300000.000,322000.000,679000.000,648000.000,817000.000,-1353000.000,1600000.000,2000000.000,702000.000,-2902000.000,583000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,8000.000,,,,133000.000
CapitalizedComputerSoftwareAdditions,1300000.000,1400000.000,1200000.000,1200000.000,1500000.000,1700000.000,1900000.000,1800000.000,2000000.000,2000000.000,2200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-36144000.000,,,,9125000.000,,,,15131000.000
ComprehensiveIncomeNetOfTax,3028000.000,3049000.000,,,,,,,,,
ConvertiblePreferredDividendsNetOfTax,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
CostOfServices,9122000.000,9630000.000,11944000.000,11909000.000,12880000.000,17455000.000,16332000.000,15631000.000,17467000.000,22585000.000,21680000.000
DeferredIncomeTaxExpenseBenefit,,,-2000.000,,,,34000.000,,,,3218000.000
Depreciation,251000.000,290000.000,324000.000,354000.000,389000.000,433000.000,447000.000,437000.000,523000.000,593000.000,632000.000
DepreciationDepletionAndAmortization,,,1750000.000,,,,2947000.000,,,,3482000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,463000.000,15000.000,0.000,0.000,0.000,0.000,,,,,
DividendsPreferredStock,,,0.000,,,,,,,,
EarningsPerShareBasic,0.190,0.060,0.090,0.080,0.070,0.050,0.140,0.140,0.100,0.070,0.230
EarningsPerShareDiluted,0.060,0.050,0.090,0.080,0.070,0.040,0.140,0.140,0.100,0.060,0.230
EffectiveIncomeTaxRateContinuingOperations,0.398,0.265,0.368,0.364,0.364,-0.746,0.360,0.352,0.316,-0.685,0.114
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,,,-0.248
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.013,0.121,,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,,,,,,,0.046,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,9278000.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
