,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,20000000.000,19845000.000,32428000.000,29123000.000,43831000.000,31487000.000,43966000.000,24808000.000,60097000.000,77048000.000,79457000.000,60984000.000
AccountsReceivableGrossCurrent,70467000.000,87259000.000,100076000.000,115937000.000,124432000.000,162479000.000,145792000.000,136367000.000,148007000.000,211783000.000,254640000.000,211134000.000
AccountsReceivableNetCurrent,67946000.000,84063000.000,96982000.000,113057000.000,122342000.000,160230000.000,144263000.000,135119000.000,146659000.000,210243000.000,253119000.000,209062000.000
AccruedIncomeTaxes,,1215000.000,1577000.000,1110000.000,1065000.000,1078000.000,1347000.000,1265000.000,1257000.000,1320000.000,1098000.000,914000.000
AccruedIncomeTaxesNoncurrent,15072000.000,15022000.000,17323000.000,17502000.000,17850000.000,11188000.000,14060000.000,14918000.000,16086000.000,11896000.000,14498000.000,17581000.000
AccruedLiabilitiesCurrent,28016000.000,32246000.000,40369000.000,28920000.000,43347000.000,58979000.000,60971000.000,46113000.000,55110000.000,77163000.000,90951000.000,75291000.000
AccruedProfessionalFeesCurrent,,1422000.000,2354000.000,6360000.000,6346000.000,15360000.000,4875000.000,5573000.000,5718000.000,6827000.000,6829000.000,8852000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11679000.000,14317000.000,16958000.000,19842000.000,23086000.000,26502000.000,30339000.000,35051000.000,39797000.000,44789000.000,49132000.000,53719000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15000.000,-48000.000,-334000.000,-351000.000,-143000.000,-431000.000,-675000.000,-653000.000,-705000.000,-983000.000,-1475000.000,-1630000.000
AdditionalPaidInCapital,384253000.000,394186000.000,426171000.000,456509000.000,487376000.000,516607000.000,537904000.000,564342000.000,592465000.000,636074000.000,674183000.000,711123000.000
AllowanceForDoubtfulAccountsReceivable,,,1063000.000,,,,963000.000,,,,204000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,886000.000,945000.000,1063000.000,1260000.000,1522000.000,1679000.000,963000.000,540000.000,306000.000,291000.000,204000.000,66000.000
Assets,642778000.000,691883000.000,811023000.000,875092000.000,990839000.000,1072892000.000,1159890000.000,1209947000.000,1334988000.000,1519080000.000,1729007000.000,1939598000.000
AssetsCurrent,562676000.000,588351000.000,679479000.000,736044000.000,850212000.000,921100000.000,974328000.000,1023133000.000,1142054000.000,1324178000.000,1526126000.000,1736825000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,2000.000,323000.000,231000.000,114000.000,157000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,51000.000,116000.000,137000.000,566000.000,538000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,51638000.000,292553000.000,299573000.000,300362000.000,297056000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,209671000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,209426000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,9091000.000,201798000.000,171170000.000,140879000.000,168732000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,51589000.000,292760000.000,299667000.000,299910000.000,296675000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,209426000.000,209153000.000,208805000.000,150117000.000,0.000,51589000.000,292760000.000,299667000.000,299910000.000,296675000.000
CashAndCashEquivalentsAtCarryingValue,397198000.000,408596000.000,240031000.000,275186000.000,342958000.000,418500000.000,687326000.000,710663000.000,531058000.000,500481000.000,567923000.000,746567000.000
CommonStockCapitalSharesReservedForFutureIssuance,27171000.000,27077000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,64386000.000,64425000.000,65528000.000,66426000.000,67302000.000,67731000.000,68132000.000,68556000.000,69195000.000,70133000.000,70811000.000,71904000.000
CommonStockSharesOutstanding,64386000.000,64425000.000,65528000.000,66426000.000,67302000.000,67731000.000,68132000.000,68556000.000,69195000.000,70133000.000,70811000.000,71904000.000
CommonStockValue,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000
ConvertibleNotesPayableCurrent,0.000,0.000,0.000,,,,,,,,,
