,2011-09-30
AccountsPayable,310068.000
AccountsPayableCurrent,-71086.000
AccountsReceivableNet,378023.000
AccountsReceivableNetCurrent,444719.000
AccruedLiabilities,172749.000
AccruedLiabilitiesCurrentAndNoncurrent,212498.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,166300.000
AdditionalPaidInCapitalCommonStock,8887576.000
Assets,1716280.000
AssetsCurrent,1050097.000
BillingsInExcessOfCost,208937.000
BillingsInExcessOfCostCurrent,-178986.000
CashCashEquivalentsAndShortTermInvestments,551711.000
CommonStockValue,1653.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,175.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,114652.000
IntangibleAssetsNetExcludingGoodwill,345138.000
Liabilities,1945182.000
LiabilitiesAndStockholdersEquity,1716280.000
LiabilitiesCurrent,1556754.000
LongTermDebt,222128.000
LongTermDebtCurrent,865000.000
OtherAssets,172306.000
OtherAssetsCurrent,-148380.000
PreferredStockValue,0.000
PrepaidExpense,5711.000
PrepaidExpenseCurrent,6001.000
PropertyPlantAndEquipmentNet,148739.000
RetainedEarningsAccumulatedDeficit,-9118131.000
StockholdersEquity,-228902.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-228902.000
