,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
CashPeriodIncreaseDecrease,,,302.000,,,,359.000,,,,-20.000,,,,0.000
DebtInstrumentDecreaseForgiveness,,,,,,,0.000,,,,0.000,,,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ExplorationCosts,0.000,-1500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
ExtinguishmentOfDebtAmount,,,,,0.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,5620.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,2660.000,1403.000,25557.000,7750.000,2818.000,-18959.000,2526.000,1754.000,2228.000,1643.000,250.000,1929.000,4030.000,1771.000,1626.000
IncomeLossFromContinuingOperations,-2660.000,-1403.000,-25557.000,-10191.000,-5471.000,-15594.000,-6526.000,-4504.000,-4978.000,-7943.000,-850.000,-3929.000,-6030.000,-13771.000,-6376.000
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseDueFromOfficersAndStockholders,,,,,,,,,,,-14000.000,,,,
IncreaseDecreaseInAccountsPayable,,,6342.000,,,,-5379.000,,,,830.000,,,,6076.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,0.000,,,,0.000,,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,264.000,,,,0.000,,,,160.000
IncreaseDecreaseInInterestPayableNet,,,48.000,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,18517.000,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,0.000,,,,0.000,,,,140.000
InterestExpense,-43.000,-43.000,-48.000,-53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,19517.000,,,,12000.000,,,,14000.000,,,,140.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,19517.000,,,,12000.000,,,,14000.000,,,,140.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-19215.000,,,,-11641.000,,,,-14020.000,,,,-140.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-19215.000,,,,-11641.000,,,,-14020.000,,,,-140.000
NetIncomeLoss,-2703.000,-1446.000,-25605.000,-4624.000,-5471.000,-15565.000,-6526.000,-4504.000,-4978.000,-7943.000,-850.000,-3929.000,-6030.000,-13771.000,-6376.000
OperatingExpenses,1660.000,,,10191.000,5471.000,,6526.000,4504.000,4978.000,7943.000,850.000,3929.000,6030.000,13771.000,6376.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherGeneralAndAdministrativeExpense,,1903.000,5057.000,,,,,,,,,,,,
OtherIncome,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherOperatingIncomeExpenseNet,,,,5567.000,0.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,12000.000,,,,14000.000,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,0.000,,,,0.000,,,,0.000,,,,
ProceedsFromNotesPayable,,,1000.000,,,,0.000,,,,0.000,,,,0.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,,0.000,,,,0.000,,,,
ProfessionalFees,1000.000,1000.000,20500.000,2441.000,2653.000,14053.000,4000.000,2750.000,2750.000,6300.000,600.000,2000.000,2000.000,12000.000,4750.000
RevenueMineralSales,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RevenueOilAndGasServices,,,0.000,,,,,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasic,8500000.000,8500000.000,8500000.000,8500000.000,8500000.000,-16976230.000,8996404.000,9040000.000,9235652.000,-18223344.000,9501124.000,9520000.000,9520000.000,-18953398.000,9920000.000
