,2016-12-31
AccretionExpense,148000.000
AllocatedShareBasedCompensationExpense,1327000.000
AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,-1048000.000
CapitalExpendituresIncurredButNotYetPaid,28485000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,14199000.000
ComprehensiveIncomeNetOfTax,704000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-34851000.000
CostOfGoodsSold,1083894000.000
CurrentFederalTaxExpenseBenefit,6875000.000
CurrentForeignTaxExpenseBenefit,-71000.000
CurrentIncomeTaxExpenseBenefit,8094000.000
CurrentStateAndLocalTaxExpenseBenefit,1290000.000
DeferredFederalIncomeTaxExpenseBenefit,10908000.000
DeferredForeignIncomeTaxExpenseBenefit,-12000.000
DeferredIncomeTaxExpenseBenefit,11534000.000
DeferredIncomeTaxesAndTaxCredits,11534000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,638000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.039
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.037
DefinedBenefitPlanContributionsByEmployer,2200000.000
DefinedBenefitPlanInterestCost,315000.000
DefinedBenefitPlanNetPeriodicBenefitCost,2111000.000
DefinedBenefitPlanServiceCost,1796000.000
DepreciationAmortizationAndAccretionNet,40329000.000
EarningsPerShareBasic,1.120
EarningsPerShareDiluted,1.120
EffectiveIncomeTaxRateContinuingOperations,0.365
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.008
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.023
GainLossOnSaleOfOtherAssets,1529000.000
GrossProfit,107630000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,55189000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,53775000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-1414000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,34147.000
IncomeTaxExpenseBenefit,19628000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-3948000.000
IncreaseDecreaseInAccountsPayable,23932000.000
IncreaseDecreaseInAccruedLiabilities,281000.000
IncreaseDecreaseInInventories,21253000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-17152000.000
InterestPaid,2411000.000
InterestPaidCapitalized,2725000.000
NetCashProvidedByUsedInFinancingActivities,-13160000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-13160000.000
NetCashProvidedByUsedInInvestingActivities,-86381000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-86381000.000
NetCashProvidedByUsedInOperatingActivities,113740000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,113740000.000
NetIncomeLoss,34147000.000
NetIncomeLossAttributableToParentDiluted,34147000.000
OperatingLeasesRentExpenseNet,19357000.000
OtherComprehensiveIncomeLossBeforeTax,704000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-1413000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,154000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,-3159000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-1963000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,-3159000.000
OtherNonoperatingIncomeExpense,-102000.000
PaymentsForFees,1080000.000
PaymentsForProceedsFromOtherInvestingActivities,2372000.000
PaymentsOfDebtIssuanceCosts,1881000.000
PaymentsToAcquirePropertyPlantAndEquipment,84009000.000
PaymentsToMinorityShareholders,269347000.000
ProceedsFromIssuanceOfLongTermDebt,270000000.000
ProceedsFromLinesOfCredit,58000000.000
ProfitLoss,34100000.000
RelatedPartyTransactionAmountsOfTransaction,-299886000.000
RepaymentsOfLinesOfCredit,58000000.000
RepaymentsOfLongTermCapitalLeaseObligations,165000.000
RepaymentsOfLongTermDebt,3375000.000
ResearchAndDevelopmentExpense,13762000.000
Revenues,1191524000.000
SalesRevenueGoodsNet,1191500000.000
SalesRevenueNet,1191524000.000
SellingGeneralAndAdministrativeExpense,53753000.000
ShareBasedCompensation,1327000.000
StockholdersEquityPeriodIncreaseDecrease,7312000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,20621.000
WeightedAverageNumberOfDilutedSharesOutstanding,30503587.000
WeightedAverageNumberOfSharesOutstandingBasic,30482966.000
