,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,8600000.000,,,,4400000.000,,,,4900000.000,,,,1300000.000,,,,800000.000,,,,0.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-1400000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,2800000.000,,,,2800000.000,,,,3200000.000,,,,3700000.000,,,,4600000.000,,,,4200000.000,
AmortizationOfIntangibleAssets,,,,,4200000.000,8800000.000,,,4900000.000,,,,5400000.000,,,,7200000.000,,,,8200000.000,,,,8500000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-23800000.000,,,,-7200000.000,,,,-38800000.000,,,,-93400000.000,,,,-240600000.000,,,,-22700000.000,,,,-56600000.000,
CashFlowHedgeGainLossReclassifiedToCostOfSalesNet,,-400000.000,-200000.000,,100000.000,0.000,-100000.000,-100000.000,100000.000,0.000,100000.000,200000.000,400000.000,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.380,0.380,0.380,0.380,0.410,0.410,0.410,0.450,0.450,0.450,0.450,0.500,0.500,0.500,0.500,0.560,0.560,0.560,0.560,0.630,0.630,0.630,0.630,0.700,0.700,0.700
ComprehensiveIncomeNetOfTax,,73200000.000,62300000.000,,77900000.000,64000000.000,101900000.000,87200000.000,60000000.000,70700000.000,108500000.000,135400000.000,67500000.000,100100000.000,66600000.000,-2200000.000,41000000.000,94700000.000,45800000.000,35900000.000,61600000.000,69300000.000,86600000.000,-2800000.000,76300000.000,88100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,500000.000,900000.000,,400000.000,500000.000,500000.000,1000000.000,900000.000,900000.000,700000.000,800000.000,1100000.000,600000.000,900000.000,-700000.000,1000000.000,1200000.000,1400000.000,1200000.000,1100000.000,1000000.000,1400000.000,1300000.000,1100000.000,1700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,73700000.000,63200000.000,,78300000.000,64500000.000,102400000.000,88200000.000,60900000.000,71600000.000,109200000.000,136200000.000,68600000.000,100700000.000,67500000.000,-2900000.000,42000000.000,95900000.000,47200000.000,37100000.000,62700000.000,70300000.000,88000000.000,-1500000.000,77400000.000,89800000.000
CostOfGoodsAndServicesSold,452900000.000,479300000.000,512000000.000,503700000.000,489700000.000,518600000.000,521200000.000,502700000.000,503800000.000,529300000.000,544600000.000,535700000.000,514500000.000,563300000.000,599100000.000,573500000.000,557000000.000,589900000.000,585900000.000,565800000.000,574900000.000,615300000.000,618700000.000,595600000.000,590500000.000,653600000.000
DeferredIncomeTaxExpenseBenefit,9700000.000,,,,5400000.000,,,,4300000.000,,,,6000000.000,,,,-100000.000,,,,500000.000,,,,700000.000,
DepreciationDepletionAndAmortization,17600000.000,,,,16200000.000,,,,17200000.000,,,,18900000.000,,,,21700000.000,,,,22700000.000,,,,24200000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-100000.000,800000.000,,-200000.000,200000.000,-500000.000,,500000.000,100000.000,-300000.000,,500000.000,-500000.000,600000.000,,,,,,,,,,,
DividendsCommonStock,,,,,-24400000.000,,,,26700000.000,,,,29600000.000,,,,32500000.000,,,,35600000.000,,,,38800000.000,
EarningsPerShareBasic,0.830,1.080,1.380,1.180,1.060,1.310,1.470,1.210,1.110,1.380,1.630,1.390,1.080,1.530,1.520,1.380,1.070,1.390,1.270,1.060,1.080,1.460,1.560,1.160,1.130,1.440
EarningsPerShareDiluted,0.820,1.070,1.370,1.160,1.050,1.290,1.450,1.210,1.100,1.370,1.620,1.380,1.080,1.510,1.510,1.380,1.070,1.370,1.270,1.060,1.080,1.450,1.560,1.150,1.130,1.430
EffectOfExchangeRateOnCashAndCashEquivalents,3800000.000,,,,4600000.000,,,,-4000000.000,,,,1800000.000,,,,-12500000.000,,,,-1500000.000,,,,7400000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3500000.000,,,,8600000.000,,,,4400000.000,,,,4900000.000,,,,1300000.000,,,,1200000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-3500000.000,,,,-8600000.000,,,,4400000.000,,,,4900000.000,,,,1300000.000,,,,1200000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,12400000.000,8700000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,12300000.000,13400000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,13400000.000,14500000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,16200000.000,17500000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,14100000.000,15200000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,15600000.000,16800000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,,0.000,0.000,,0.000,0.000,0.000,-500000.000,0.000,0.000,0.000,600000.000,0.000,0.000,0.000,,,,,,,,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,42300000.000,,,,64700000.000,,,,4000000.000,
GoodwillTranslationAdjustments,,,,,2900000.000,,,,-2400000.000,,,,1100000.000,,,,,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,-500000.000,,,,-800000.000,,,,5500000.000,
GrossProfit,205200000.000,229900000.000,252300000.000,236300000.000,234100000.000,259800000.000,268500000.000,249800000.000,236300000.000,272000000.000,291300000.000,270900000.000,245000000.000,292500000.000,296200000.000,275300000.000,252700000.000,284100000.000,291100000.000,263900000.000,259900000.000,293500000.000,288700000.000,258600000.000,261800000.000,294700000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,74000000.000,95900000.000,118000000.000,101900000.000,94600000.000,116100000.000,129000000.000,102100000.000,91200000.000,122800000.000,143300000.000,116500000.000,96100000.000,136400000.000,134800000.000,118200000.000,94700000.000,118000000.000,115100000.000,90800000.000,91600000.000,116800000.000,124100000.000,97900000.000,90900000.000,116700000.000
