,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilities,59615.000,114802.000,179806.000,221767.000,214216.000,314555.000,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,114930.000,112324.000,128537.000,168688.000,230103.000,234357.000,240293.000,246600.000,235801.000,231417.000,270264.000,271635.000,271475.000,281987.000,57457.000
AccountsPayableOtherCurrent,,,,,,,120326.000,120326.000,120326.000,73250.000,73250.000,73250.000,73250.000,73250.000,73250.000,73250.000,184620.000,248600.000,318880.000,392170.000,46998.000
AccountsPayableRelatedParties,1256155.000,1405693.000,1555693.000,1555693.000,1555693.000,1556668.000,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,5849.000,7093.000,8919.000,457.000,457.000,457.000,457.000,457.000,457.000,457.000,48187.000,75607.000,107941.000,139534.000,19448.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,175350.000,,,
AccountsReceivableNet,,,,,,,2577.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,-3348.000,-3633.000,-3303.000,-3287.000,-3288.000,-3258.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-3569.000,-2498.000,-1855.000,-1201.000,-1257.000,-1206.000,-1154.000,-785.000,-939.000,-1688.000,-1830.000,8809.000,9032.000,7971.000,7670.000
AdditionalPaidInCapital,1498055.000,1498055.000,1498055.000,1498055.000,1510182.000,1550047.000,1637118.000,1670890.000,1670890.000,1708100.000,1713350.000,1713350.000,1713350.000,1713350.000,1797671.000,1829303.000,1906848.000,1971548.000,1991963.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,1991963.000,1991963.000,2538331.000
