,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,1016000.000,1056000.000,659000.000,583000.000,815000.000,918000.000,1017000.000,1374000.000,1515000.000,1590000.000,1356000.000,1848000.000,2294000.000,4171000.000,2868000.000,6363000.000,7759000.000,9979000.000,7218000.000,8037000.000,7332000.000,7804000.000,6581000.000,7589000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2505000.000,-2214000.000,-1188000.000,-800000.000,-332000.000,229000.000,378000.000,99000.000,378000.000,399000.000,419000.000,645000.000,429000.000,252000.000,-39000.000,-850000.000,-1631000.000,-2464000.000,-2541000.000,-1924000.000,-1596000.000,-1456000.000,-706000.000
AdditionalPaidInCapital,31782000.000,33925000.000,35822000.000,38240000.000,40235000.000,41092000.000,41652000.000,44205000.000,47703000.000,53221000.000,60755000.000,72034000.000,91319000.000,156873000.000,158330000.000,160028000.000,159697000.000,159235000.000,158966000.000,158659000.000,158060000.000,157614000.000,157259000.000,156613000.000
Assets,33032000.000,36376000.000,38072000.000,47720000.000,49874000.000,59442000.000,64734000.000,66311000.000,75181000.000,89075000.000,95826000.000,106813000.000,130543000.000,183322000.000,207693000.000,259610000.000,305368000.000,319830000.000,312456000.000,307715000.000,303304000.000,302343000.000,297873000.000,289984000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,180000.000,180000.000,180000.000,,,,,,,,,,,,,,
AvailableForSaleSecurities,,5410000.000,5701000.000,6727000.000,7115000.000,7583000.000,8144000.000,8113000.000,7834000.000,8113000.000,8134000.000,18348000.000,18573000.000,18357000.000,18180000.000,17889000.000,17078000.000,16297000.000,15464000.000,15387000.000,8270000.000,8598000.000,8738000.000,9233000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,7915000.000,7915000.000,,7735000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,800000.000,332000.000,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,,378000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,11400000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,12200000.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5770000.000,4408000.000,5114000.000,12498000.000,12826000.000,7174000.000,8152000.000,10161000.000,10271000.000,22075000.000,26520000.000,22076000.000,24974000.000,76593000.000,67502000.000,16811000.000,20676000.000,37801000.000,37381000.000,30188000.000,28447000.000,44927000.000,43179000.000,35432000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,238000.000,27000.000,104000.000,14000.000,,,,175000.000,30000.000,120000.000,25000.000,103000.000,436000.000,13843000.000,80000.000,,,,0.000,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000.000,100000.000,100000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000000.000
