,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedLiabilities,6126.000,7046.000,8038.000,9071.000,10203.000,11452.000,12741.000,14067.000,15383.000,17032.000,18648.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,20444.000
AllowanceForNotesReceivable,,,,-20396.000,-22022.000,-25225.000,-26341.000,-27178.000,-30700.000,-32499.000,-33635.000,
Assets,1232.000,4182.000,2418.000,708.000,2058.000,1884.000,1891.000,745.000,4199.000,573.000,1347.000,1822.000
AssetsCurrent,1232.000,4182.000,2418.000,708.000,2058.000,1884.000,1891.000,745.000,4199.000,573.000,1347.000,1822.000
Cash,,4182.000,2418.000,708.000,2058.000,1884.000,1891.000,745.000,4199.000,573.000,1347.000,1822.000
CashAndCashEquivalentsAtCarryingValue,1232.000,4182.000,2418.000,708.000,2058.000,1884.000,1891.000,745.000,4199.000,573.000,,1822.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000,-100.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockValueOutstanding,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
DeferredTaxAssetsGross,,,,20396.000,22022.000,25225.000,26341.000,27178.000,30700.000,32499.000,33635.000,
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-45519.000,-51488.000,-57245.000,-59988.000,-64770.000,-74193.000,-77475.000,-79947.000,-90309.000,-95584.000,-98926.000,-102747.000
InterestPayable,,,,9071.000,10203.000,11452.000,12741.000,14067.000,15383.000,15383.000,18648.000,
Liabilities,46751.000,55671.000,59663.000,60696.000,66828.000,76077.000,79366.000,80692.000,94508.000,96157.000,100273.000,104569.000
LiabilitiesAndStockholdersEquity,1232.000,4182.000,2418.000,708.000,2058.000,1884.000,1891.000,745.000,4199.000,573.000,1347.000,1822.000
LiabilitiesCurrent,46751.000,55671.000,59663.000,60696.000,66828.000,76077.000,79366.000,80692.000,94508.000,96157.000,100273.000,104569.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,84125.000
NotesPayableRelatedPartiesCurrent,40625.000,48625.000,51625.000,51625.000,56625.000,64625.000,66625.000,66625.000,79125.000,79125.000,81625.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,1000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,
StockholdersEquity,-45519.000,-51488.000,-57245.000,-59988.000,-64770.000,-74193.000,-77475.000,-79947.000,-90309.000,-95584.000,-98926.000,-102747.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-45519.000,-51489.000,-57245.000,-59988.000,-64770.000,-74193.000,-77475.000,-79947.000,-90309.000,-95584.000,-98926.000,-102747.000
