,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,,500000.000,,,,,,,,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,-173000.000,,,,-140000.000,,,,-38000.000,,,,-38000.000
AmortizationOfFinancingCosts,,588000.000,,,630000.000,700000.000,700000.000,581000.000,665000.000,700000.000,600000.000,789000.000,,700000.000,800000.000,,744000.000
AmortizationOfIntangibleAssets,,4000000.000,4100000.000,4048000.000,4100000.000,4100000.000,4100000.000,4127000.000,4100000.000,4100000.000,4000000.000,4069000.000,4100000.000,4000000.000,4000000.000,4100000.000,4000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,4406000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,84241000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,1077000.000,,,-899000.000,,,,2986000.000,,,,-10979000.000,,,,-17260000.000
ComprehensiveIncomeNetOfTax,9915000.000,-8247000.000,-1771000.000,2323000.000,-777000.000,-3193000.000,-10208000.000,-17531000.000,-4603000.000,-4648000.000,-66326000.000,-100536000.000,-65083000.000,-10809000.000,-9009000.000,-41104000.000,-6121000.000
CostOfGoodsSold,3243000.000,2947000.000,3311000.000,2898000.000,3603000.000,3905000.000,3674000.000,3250000.000,2985000.000,2744000.000,2691000.000,2271000.000,3062000.000,2300000.000,2431000.000,2615000.000,3143000.000
CostOfPropertyRepairsAndMaintenance,,,,,,,,,2954000.000,2867000.000,2964000.000,2955000.000,2313000.000,2874000.000,2973000.000,2722000.000,3168000.000
CostsAndExpensesRelatedParty,161000.000,153000.000,153000.000,160000.000,149000.000,154000.000,162000.000,143000.000,140000.000,132000.000,141000.000,133000.000,138000.000,,,,
DeferredIncomeTaxExpenseBenefit,,-915000.000,,,-754000.000,,,,,,,,,,,,
DeferredPolicyAcquisitionCostAmortizationExpense,,,,,0.000,,,,,,,,,,,,
Depreciation,,11200000.000,11200000.000,11700000.000,13100000.000,11800000.000,12600000.000,11600000.000,12200000.000,12300000.000,11200000.000,11200000.000,11100000.000,11000000.000,11000000.000,10500000.000,10700000.000
DepreciationAndAmortization,14799000.000,15247000.000,15289000.000,15725000.000,17199000.000,15910000.000,16717000.000,15685000.000,16319000.000,16399000.000,15201000.000,15249000.000,15109000.000,15075000.000,15018000.000,14573000.000,14721000.000
EffectOfExchangeRateOnCashAndCashEquivalents,,-338000.000,,,-168000.000,,,,-577000.000,,,,-40000.000,,,,-442000.000
EffectiveIncomeTaxRateContinuingOperations,,0.400,-0.039,-0.019,0.361,-2.284,0.633,,0.380,-0.376,-0.143,,-0.225,-0.222,-0.287,,-0.369
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,,,0.000,,,,0.000,0.000,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,,,0.000,,,,0.000,0.000,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,997000.000,,-124000.000,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,131000.000,-469000.000,-36000.000,241000.000,247000.000,-394000.000,-959000.000,660000.000,-376000.000,-352000.000,-1095000.000,493000.000,-731000.000,-720000.000,393000.000,-160000.000
GainLossOnSaleOfPropertyPlantEquipment,148000.000,403000.000,619000.000,359000.000,399000.000,686000.000,1102000.000,1610000.000,521000.000,642000.000,629000.000,507000.000,658000.000,976000.000,1003000.000,952000.000,1120000.000
GainsLossesOnExtinguishmentOfDebt,,-2600000.000,,,,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,74248000.000,,84046000.000,0.000,0.000,32294000.000,0.000
GoodwillTranslationAdjustments,,-2297000.000,,,1407000.000,,,,-329000.000,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,1273000.000,,,,,,8500000.000,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,1273000.000,0.000,2091000.000,0.000,319000.000,0.000,2729000.000,38000.000,0.000,439000.000,3933000.000,113000.000,200000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6431000.000,-5283000.000,-4515000.000,-847000.000,-6818000.000,-922000.000,-954000.000,-4651000.000,-7462000.000,-2209000.000,-78258000.000,-120764000.000,-92702000.000,-10137000.000,-9060000.000,-44173000.000,-13023000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-4341000.000,-831000.000,-4359000.000,1184000.000,-350000.000,,,,,,,,,,
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,-2941000.000,-2113000.000,-174000.000,-16000.000,-2459000.000,-2106000.000,-604000.000,-1533000.000,-2838000.000,-831000.000,-11196000.000,-21608000.000,-20889000.000,-2252000.000,-2604000.000,-6192000.000,-4812000.000
IncomeTaxesPaid,,417000.000,,,112000.000,,,,589000.000,,,,855000.000,,,,1178000.000
