,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfDebtDiscountPremium,1718000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.610,,0.520,0.540,0.450,0.580,0.630,0.690,0.750,0.810,0.740,0.810,0.830,0.850,0.840,1.040,0.960,0.810,0.900,1.100,1.030,0.990,0.980,1.230
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,0.620,,0.550,0.550,0.460,0.620,0.630,0.710,0.760,0.840,0.730,0.890,0.850,0.970,0.850,1.050,0.960,0.830,0.900,1.110,1.030,1.000,0.980,1.230
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,57045000.000,,49878000.000,50000.000,42000000.000,106072000.000,56961000.000,64528000.000,68843000.000,77168000.000,66000000.000,80300000.000,76400000.000,88400000.000,76800000.000,94400000.000,86400000.000,73800000.000,79400000.000,94700000.000,87400000.000,85600000.000,84300000.000,106000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,56045000.000,,46704000.000,49000.000,41000000.000,101247000.000,57419000.000,62092000.000,67844000.000,73145000.000,67400000.000,72900000.000,74500000.000,77600000.000,75600000.000,94000000.000,86400000.000,72000000.000,79300000.000,93500000.000,87500000.000,85700000.000,83800000.000,106200000.000
BusinessAcquisitionsProFormaRevenue,,,2951046000.000,,3258179000.000,3373000.000,3407000000.000,6774448000.000,3403722000.000,3704215000.000,3892754000.000,4277009000.000,4080900000.000,4409200000.000,4417900000.000,5056500000.000,4497800000.000,4904400000.000,5054200000.000,5449300000.000,4828400000.000,5254100000.000,5152000000.000,5278600000.000,5150500000.000,5383400000.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,,,,,,,,,,,,,,,,,32400000.000,
BusinessCombinationConsiderationTransferredIncludingEquityInterestInAcquireeHeldPriorToCombination1,,,,,,,,,,,,,83100000.000,,,,89000000.000,,,,400000.000,,,,370400000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,17685000.000,,,,3278000.000,,,,-12126000.000,,,,5100000.000,,,,30500000.000,,,,-16800000.000,,,,48200000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-2423000.000,,,,-11527000.000,,,,7858000.000,,,,-700000.000,,,,-85600000.000,,,,,,,,-200000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,2593000.000,,,,34769000.000,,,,989000.000,,,,54000000.000,,,,105400000.000,,,,1700000.000,,,,9700000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,1205000.000,,,,-3638000.000,,,,-2766000.000,,,,-23100000.000,,,,13600000.000,,,,500000.000,,,,-7000000.000,
CommonStockDividendsPerShareCashPaid,,0.070,0.080,,,,,,,,,,,,,,,,,,0.260,0.270,0.280,0.290,0.300,0.310
ComprehensiveIncomeNetOfTax,,38084000.000,29880000.000,,57519000.000,38196000.000,58772000.000,48411000.000,20011000.000,65023000.000,103724000.000,73842000.000,73900000.000,91800000.000,24200000.000,31900000.000,20700000.000,132500000.000,43500000.000,60200000.000,79000000.000,38700000.000,76400000.000,20600000.000,108300000.000,145000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,489000.000,,889000.000,453000.000,257000.000,401000.000,200000.000,900000.000,-100000.000,1100000.000,100000.000,1500000.000,1500000.000,100000.000,2400000.000,800000.000,1300000.000,-1800000.000,800000.000,2400000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,38583000.000,30218000.000,,57707000.000,38716000.000,59261000.000,49093000.000,20900000.000,65476000.000,103981000.000,74243000.000,74100000.000,92700000.000,24100000.000,33000000.000,20800000.000,134000000.000,45000000.000,60300000.000,81400000.000,39500000.000,77700000.000,18800000.000,109100000.000,147400000.000
CostOfGoodsAndServicesSold,2402923000.000,2424780000.000,2483939000.000,2419200000.000,2735695000.000,2859075000.000,2890413000.000,2665386000.000,2866880000.000,3130152000.000,3244235000.000,3204333000.000,3424000000.000,3739800000.000,3759200000.000,3680500000.000,3782400000.000,4174800000.000,4230900000.000,4229300000.000,4100800000.000,4482800000.000,4407800000.000,4160500000.000,4306800000.000,4566100000.000
DeferredIncomeTaxExpenseBenefit,6358000.000,,,,4880000.000,,,,11630000.000,,,,-100000.000,,,,-22600000.000,,,,3900000.000,,,,42500000.000,
Depreciation,,,,,,,14037000.000,,14449000.000,14985000.000,15784000.000,16482000.000,16500000.000,17500000.000,17800000.000,18200000.000,18600000.000,19200000.000,19800000.000,20400000.000,20800000.000,24500000.000,21500000.000,22900000.000,22400000.000,23300000.000
DepreciationNonproduction,12265000.000,12093000.000,12590000.000,11955000.000,13349000.000,13651000.000,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,695000.000,250000.000,,10160000.000,,285000.000,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-1153000.000,-1625000.000,,-11458000.000,-760000.000,-393000.000,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,73943000.000,61524000.000,,45942000.000,43542000.000,42002000.000,,,,,,,,,,,,,,,,,,,
DividendsCash,,,,,,,,,12656000.000,,,,16200000.000,,,,19900000.000,,,,23300000.000,,,,25600000.000,
EarningsPerShareBasic,0.370,0.430,0.610,0.530,0.520,0.540,0.450,0.540,0.640,0.690,0.720,0.660,0.750,0.810,0.830,0.780,0.830,1.040,0.960,0.800,0.900,1.100,1.030,0.960,0.960,1.230
EarningsPerShareDiluted,0.370,0.430,0.610,0.530,0.520,0.540,0.450,0.540,0.640,0.690,0.720,0.650,0.750,0.810,0.830,0.780,0.830,1.040,0.960,0.800,0.900,1.100,1.030,0.960,0.960,1.230
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,-3100000.000,,,,700000.000,,,,1400000.000,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,-4013000.000,,,,,,,,,,,,,,,
GainLossOnSaleOfDebtInvestments,,,,,,,-17753000.000,,,,,,,,,,,,,,,,,,,
GainOnFairValueHedgeIneffectiveness,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,31566000.000,,,,6962000.000,,,,54500000.000,,,,30600000.000,,,,4600000.000,,,,238800000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,9821000.000,,,,-23815000.000,,,,6600000.000,,,,-25800000.000,,,,-1800000.000,,,,10300000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,,,,,,,,,,,,,1900000.000,
GrossProfit,454279000.000,463640000.000,467107000.000,440364000.000,506593000.000,513404000.000,510996000.000,481955000.000,532987000.000,569023000.000,579908000.000,577882000.000,624000000.000,666900000.000,658700000.000,624100000.000,688700000.000,729600000.000,729200000.000,720000000.000,723800000.000,771300000.000,744200000.000,727300000.000,774300000.000,817300000.000
IncomeLossFromContinuingOperations,36437000.000,39896000.000,56707000.000,42038000.000,49992000.000,49549000.000,41254000.000,52236000.000,56851000.000,64025000.000,66017000.000,62707000.000,66100000.000,80300000.000,76400000.000,82600000.000,76400000.000,94400000.000,86700000.000,72100000.000,79300000.000,94700000.000,87400000.000,82500000.000,83200000.000,106000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,56844000.000,,85587000.000,99642000.000,97966000.000,92205000.000,100600000.000,122400000.000,116200000.000,122800000.000,115900000.000,143700000.000,129300000.000,103000000.000,119600000.000,143500000.000,130100000.000,114900000.000,124700000.000,156900000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,36507000.000,40395000.000,57045000.000,42508000.000,50180000.000,50069000.000,41536000.000,52873000.000,57206000.000,64478000.000,66274000.000,63142000.000,66500000.000,81300000.000,77000000.000,84000000.000,77100000.000,96100000.000,87600000.000,73100000.000,80200000.000,96200000.000,88400000.000,82600000.000,83600000.000,106700000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.390,0.430,0.620,0.480,0.560,0.550,0.460,0.570,0.630,0.710,0.730,0.690,0.730,0.890,0.850,0.910,0.850,1.050,0.960,0.810,0.900,1.110,1.030,0.960,0.970,1.230
IncomeLossFromContinuingOperationsPerDilutedShare,0.390,0.430,0.620,0.480,0.550,0.550,0.460,0.580,0.630,0.710,0.730,0.690,0.730,0.890,0.850,0.910,0.850,1.050,0.960,0.810,0.900,1.110,1.030,0.960,0.970,1.230
IncomeLossFromDiscontinuedOperationsNetOfTax,-2510000.000,,,,-3174000.000,,,,813000.000,,,,1400000.000,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-2510000.000,-336000.000,-1000000.000,5649000.000,-3174000.000,-457000.000,-223000.000,-3637000.000,813000.000,-1983000.000,-742000.000,-3488000.000,1400000.000,-7400000.000,-1900000.000,-10800000.000,-1200000.000,-400000.000,-100000.000,-1800000.000,,-1200000.000,100000.000,,-600000.000,200000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.030,0.000,-0.010,0.060,-0.040,-0.010,,,0.010,-0.020,-0.010,-0.040,0.020,-0.080,-0.020,-0.130,-0.010,0.000,0.000,-0.030,,-0.010,0.000,,-0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.030,0.000,-0.010,0.060,-0.040,-0.010,,,0.010,-0.020,-0.010,-0.040,0.020,-0.080,-0.020,-0.130,-0.010,0.000,0.000,-0.030,,-0.010,0.000,,-0.010,0.000
IncomeLossFromEquityMethodInvestments,22000.000,7882000.000,9623000.000,7924000.000,4410000.000,8168000.000,8814000.000,6180000.000,2348000.000,8901000.000,11240000.000,8211000.000,5100000.000,10900000.000,12700000.000,12100000.000,6700000.000,12000000.000,11000000.000,9600000.000,5500000.000,12000000.000,25600000.000,26400000.000,13200000.000,26800000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,22000.000,,,,4410000.000,,,,2348000.000,,,,5100000.000,,,,6700000.000,,,,5500000.000,,,,13200000.000,
IncomeTaxExpenseBenefit,15728000.000,20996000.000,13355000.000,21854000.000,26902000.000,26854000.000,15308000.000,25266000.000,28381000.000,35164000.000,31692000.000,29063000.000,34100000.000,41100000.000,39200000.000,38800000.000,38800000.000,47600000.000,41700000.000,29900000.000,39400000.000,47300000.000,41700000.000,32300000.000,41100000.000,50200000.000
IncomeTaxesPaidNet,9093000.000,,,,7740000.000,,,,3259000.000,,,,9200000.000,,,,13300000.000,,,,13100000.000,,,,-8400000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1699000.000,,,,83160000.000,,,,33500000.000,,,,87400000.000,,,,67900000.000,,,,56300000.000,,,,86000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,11050000.000,,,,14014000.000,,,,-2725000.000,,,,-8700000.000,,,,-20900000.000,,,,-14500000.000,,,,24100000.000,
IncreaseDecreaseInReceivables,28629000.000,,,,35364000.000,,,,-6885000.000,,,,77500000.000,,,,45100000.000,,,,53200000.000,,,,-33500000.000,
IncreaseDecreaseInRetailRelatedInventories,39286000.000,,,,108999000.000,,,,53091000.000,,,,400000.000,,,,19700000.000,,,,49700000.000,,,,52500000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,56000.000,41000.000,,32000.000,32000.000,32000.000,-72000.000,36000.000,36000.000,36000.000,-51126.000,36000.000,36000.000,36000.000,-72000.000,36000.000,36000.000,36000.000,,36000.000,36000.000,36000.000,,40000.000,40000.000
IndefiniteLivedIntangibleAssetsAcquiredDuringPeriod,,,,,23426000.000,,,,,,,,,,,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,,,,,2573000.000,,,,-5429000.000,,,,900000.000,,,,-7800000.000,,,,1200000.000,,,,4200000.000,
IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,
IndefinitelivedIntangibleAssetsAcquired,,,,,,,,,,,,,,,,,8200000.000,,,,,,,,24200000.000,
InterestExpense,11401000.000,10575000.000,11288000.000,11756000.000,12210000.000,11575000.000,,,,,,,,,,,,,,,,,,,,
InterestPaid,11079000.000,,,,14061000.000,,,,13478000.000,,,,17600000.000,,,,13600000.000,,,,18400000.000,,,,20300000.000,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,974000.000,,,,197000.000,,,,190000.000,,,,300000.000,,,,300000.000,,,,100000.000,,,,200000.000,
MinorityInterestDecreaseFromRedemptions,,,,,,,,,,,,,,,,,,,,,4800000.000,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,1375000.000,,,,19604000.000,,,,6081000.000,,,,30200000.000,,,,33400000.000,,,,2200000.000,,,,2500000.000,
NetCashProvidedByUsedInFinancingActivities,38918000.000,,,,-7058000.000,,,,-31448000.000,,,,-21100000.000,,,,-73400000.000,,,,-29400000.000,,,,187800000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,38918000.000,,,,-7058000.000,,,,-31448000.000,,,,-21100000.000,,,,-73400000.000,,,,-29400000.000,,,,187800000.000,
