,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,,,130461000.000,182468000.000,206071000.000,204857000.000,188521000.000,205364000.000,263478000.000,323696000.000,287953000.000,216246000.000
AccountsReceivableNetCurrent,,,215248000.000,353830000.000,408074000.000,438266000.000,296592000.000,316356000.000,400679000.000,491489000.000,421100000.000,357948000.000
AccruedLiabilitiesCurrent,,,67569000.000,131871000.000,128583000.000,147326000.000,111449000.000,137889000.000,142509000.000,212220000.000,136999000.000,170584000.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,98700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,576112000.000,609576000.000,664052000.000,682261000.000,719283000.000,751898000.000,779610000.000,820306000.000,871441000.000,981328000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,1823000.000,-124000.000,-1083000.000,-1281000.000,-1353000.000,-3133000.000,-4141000.000,-3730000.000,-3554000.000,-4306000.000
AdditionalPaidInCapital,100.000,100.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,553000.000,539000.000,161000.000,162000.000,609000.000,143000.000,171000.000,100000.000,85000.000,58000.000
Assets,0.000,0.000,1165615000.000,6892379000.000,6909870000.000,6532097000.000,7011110000.000,6596819000.000,6687987000.000,6751622000.000,6624911000.000,6522323000.000
AssetsCurrent,0.000,0.000,755257000.000,1500105000.000,1579986000.000,1275982000.000,1843717000.000,1509210000.000,1485420000.000,1582536000.000,1487917000.000,1461605000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,291791000.000,,,,,,,,
AvailableForSaleSecurities,,,203021000.000,299540000.000,312108000.000,27914000.000,762421000.000,343981000.000,73421000.000,93630000.000,98642000.000,1735000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,4489000.000,6589000.000,4687000.000,3531000.000,4698000.000,19000.000,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,11000.000,434000.000,317000.000,364000.000,385000.000,351000.000,400000.000,398000.000,442000.000,429000.000
AvailableForSaleSecuritiesAmortizedCost,,,198543000.000,293385000.000,307738000.000,24747000.000,758108000.000,344313000.000,73821000.000,94028000.000,99084000.000,2164000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,400000.000,300000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,112900000.000,85500000.000,1800000.000,161600000.000,55600000.000,1800000.000,1800000.000,1700000.000,1700000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,100000.000,,,,,,,,,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,58000000.000,0.000,,,,,,,0.000,
