,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,384519.000,317082.000,399924.000,277532.000,312148.000,362772.000,298620.000,485401.000,501600.000,513302.000,539237.000,609957.000,453738.000,452036.000,571136.000,538632.000,560362.000,556829.000,811713.000,914697.000,738775.000
AccountsReceivableNetCurrent,370906.000,342937.000,534924.000,287010.000,303504.000,387507.000,299606.000,433856.000,335426.000,372025.000,361939.000,445892.000,243937.000,298131.000,392118.000,323313.000,285405.000,229584.000,204111.000,298928.000,218001.000
AccruedLiabilitiesCurrent,105656.000,139201.000,121821.000,84035.000,109122.000,112550.000,99357.000,177943.000,84671.000,124718.000,99666.000,369383.000,338054.000,311017.000,371902.000,474000.000,475417.000,574373.000,754144.000,1161628.000,547128.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,596035.000,653755.000,715035.000,772977.000,830984.000,,,,995330.000,,,,351622.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,1268.000,-4722.000,110.000,-459.000,-2236.000,-1584.000,-6091.000,-6784.000,1072.000,-18971.000,-19718.000,-8589.000,-13047.000,0.000
AdditionalPaidInCapital,9791485.000,10825993.000,10997407.000,11733212.000,16055862.000,19356387.000,19874274.000,21948920.000,24888059.000,25938975.000,27400241.000,28966269.000,29968625.000,32870001.000,33293337.000,36356626.000,37073329.000,37290854.000,37840955.000,38652075.000,43925693.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,40000.000,40000.000,40000.000,40000.000,104611.000,104611.000,104611.000,104611.000,104611.000,104611.000
AllowanceForDoubtfulAccountsReceivableCurrent,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,30000.000,30000.000,30000.000,30000.000,,,,,,,,,,
Assets,2278176.000,2593251.000,2205738.000,1877407.000,2117170.000,3773912.000,3035115.000,3228504.000,3909530.000,3101455.000,2735414.000,2833968.000,2425506.000,2357495.000,2992149.000,3331170.000,1380663.000,1093135.000,920399.000,726173.000,1320333.000
AssetsCurrent,1683191.000,1923446.000,1483128.000,1154644.000,1403707.000,3121494.000,2434112.000,2425839.000,3180332.000,2444294.000,2151987.000,2443419.000,2092948.000,2064321.000,2742548.000,3120240.000,1201581.000,791578.000,580311.000,630332.000,1244369.000
CashAndCashEquivalentsAtCarryingValue,725603.000,1094001.000,605563.000,493908.000,746291.000,2309902.000,1523779.000,1740989.000,2503087.000,1730903.000,1460473.000,1654171.000,1515175.000,1446061.000,2055697.000,2044662.000,178466.000,219926.000,224974.000,213184.000,921828.000
CashUninsuredAmount,,,,,,,,,,,,1004897.000,1136541.000,1013509.000,1710776.000,2044662.000,0.000,0.000,0.000,0.000,632031.000
CommitmentsAndContingencies,,,,,,,,,,,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,456504.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,20750926.000,23170736.000,23284236.000,24405447.000,36042253.000,45407015.000,46499632.000,52402247.000,59529915.000,61788484.000,63805451.000,64818243.000,66652053.000,74700562.000,77806757.000,78781757.000,79687090.000,80176434.000,85391768.000,99020103.000,191421390.000
CommonStockSharesOutstanding,20750926.000,23170736.000,23284236.000,24405447.000,36042253.000,45407015.000,46499632.000,52402247.000,59529915.000,61788484.000,63805451.000,64818243.000,66652053.000,74700562.000,77806757.000,78781757.000,79687090.000,80176434.000,85391768.000,99020103.000,191421390.000
CommonStockValue,2075.000,2316.000,2328.000,2440.000,3605.000,4541.000,4651.000,5240.000,5953.000,6179.000,6381.000,6482.000,6667.000,7475.000,7788.000,7887.000,7979.000,8028.000,8549.000,9913.000,19153.000
CommonStockholdersEquity,1819502.000,2168469.000,1715494.000,1547341.000,1414946.000,,,,,,,,,,,,,,,,
ConvertibleDebt,,,,,,,340614.000,322000.000,,,,2895979.000,4250860.000,4255795.000,5754110.000,5847967.000,6373246.000,7594502.000,8371953.000,10832275.000,362258.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,,,,8371953.000,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,2573979.000,3928860.000,3933795.000,5432110.000,1571773.000,226708.000,231643.000,0.000,0.000,0.000
ConvertibleNotesPayableCurrent,,,,,,326535.000,340614.000,322000.000,322000.000,322000.000,322000.000,322000.000,322000.000,322000.000,322000.000,4276194.000,6146538.000,7362859.000,9487329.000,10832275.000,362258.000
DebtInstrumentFaceAmount,,,,,,,350000.000,,,,,,,,,,,,,,1200000.000
DebtInstrumentUnamortizedDiscount,,,,,,,9386.000,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,-10889000.000,,,,14144000.000,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,,10000.000,,,,11000.000,,,,11000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,46000.000,,,,,,,,,,,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,,119000.000,,,,-489000.000,,,,-1011000.000,
DeferredTaxAssetsGross,,,,,,,,9357000.000,,,,7321000.000,,,,,,,,,
DeferredTaxAssetsHedgingTransactions,,,,,,,,,,,,,,,,119000.000,,,,119000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,6698000.000,,,,-11792000.000,,,,-15977000.000,,,,20261000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,440000.000,,,,695000.000,,,,830000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,12235000.000,,,,18300000.000,,,,27200000.000,,,,50653000.000,
DeferredTaxAssetsOther,,,,,,,,8000.000,,,,39000.000,,,,39000.000,,,,39000.000,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,,,,,,,,,,,1000.000,,,,1000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,2605000.000,,,,2686000.000,,,,3267000.000,,,,3540000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,,,,,246000.000,,,,1311000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,31000.000,,,,47000.000,,,,47000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,,,45000.000,,,,52000.000,,,,56000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,9357000.000,,,,7321000.000,,,,10889000.000,,,,14144000.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,,,576557.000,357219.000,1410502.000,19657.000,350700.000,1797007.000
DerivativeLiabilities,,,,,,,,,,,,,,,1331216.000,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,576557.000,357219.000,1410502.000,19657.000,350700.000,1797007.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,113403.000,98612.000,0.000,69030.000,54239.000,492363.000,1369779.000,,,,1089145.000,802948.000,609161.000,606698.000,485936.000,400721.000
