,2011-08-31,2011-11-30,2012-02-29,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsAndNotesReceivableNet,,,,,,,,,,,1253.000,,,
AccountsPayableAndAccruedLiabilities,185.000,6330.000,4.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,23582.000,33118.000,20409.000,81332.000,72213.000,60601.000,13000.000,230281.000,214337.000,313520.000,590108.000
AccountsReceivableNetCurrent,,,,,,,,2095.000,1253.000,,,,,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,,,,63900.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,996.000,1573.000,2192.000,3132.000,5103.000,6476.000,7940.000,7940.000
AdditionalPaidInCapital,226631.000,226631.000,226631.000,,,,,,,,6863020.000,7371997.000,7781721.000,7781721.000
AdditionalPaidInCapitalCommonStock,,,,,,,,123989.000,1074598.000,5755968.000,,,,
AdvancesOnInventoryPurchases,,,,,,,82000.000,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,1253.000,1253.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,0.000,0.000,,1253.000,,,
Assets,31483.000,20372.000,1625.000,95923.000,97715.000,119337.000,173242.000,164376.000,219015.000,194394.000,38845.000,114039.000,71922.000,39560.000
AssetsCurrent,,,,74775.000,78196.000,101448.000,149044.000,142218.000,167675.000,132710.000,12943.000,89510.000,48857.000,17959.000
CapitalizedComputerSoftwareGross,,,,,,,3333.000,,,,20103.000,,,
Cash,15458.000,15447.000,,2441.000,15512.000,1359.000,14937.000,39.000,14510.000,44865.000,5953.000,82520.000,41867.000,11679.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,14937.000,39.000,14510.000,44865.000,5953.000,82520.000,41867.000,11679.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,22636273.000,,327000.000
CommonStockIncludingAdditionalPaidInCapitalNetOfDiscount,,,,-1947.000,-1947.000,-1947.000,,,,,,,,
CommonStockOtherSharesOutstanding,,,,,,434922.000,28985500.000,61000000.000,1274000000.000,1545000000.000,2693271000.000,2325876000.000,4697735000.000,3856176000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,3000000000.000,3000000000.000,3000000000.000,6000000000.000,6000000000.000,6000000000.000
CommonStockSharesHeldInEmployeeTrust,,,,,,,,,,,,,614558.000,
CommonStockSharesIssued,32487000.000,32487000.000,32487000.000,434922000.000,434922000.000,434922000.000,434922000.000,457558273.000,701882505.000,1900895577.000,2540260752.000,2697687232.000,2988799395.000,2988799395.000
CommonStockSharesOutstanding,,,,434922000.000,434922000.000,434922000.000,434922000.000,457558273.000,701882505.000,1900895577.000,2540260752.000,2697687232.000,2988799395.000,2988799395.000
CommonStockValue,3249.000,3249.000,3249.000,43492.000,43492.000,43492.000,43492.000,45756.000,70188.000,190089.000,254026.000,269769.000,298881.000,298880.000
CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount,,,,,,,-1947.000,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,39945.000,,,60000.000,,
ConvertibleNotesPayable,,,,,,,,60000.000,,,,,185510.000,
ConvertibleNotesPayableCurrent,,,,,,,100710.000,243000.000,729630.000,421450.000,447032.000,615299.000,586934.000,668357.000
DebtCurrent,,,,,,,157500.000,,,,677000.000,615299.000,586934.000,668357.000
DebtInstrumentUnamortizedDiscount,,,,,,,56790.000,-116126.000,-486365.000,-212926.000,264468.000,,,
DeferredFinanceCostsGross,,,,,,,,-11016.000,-116501.000,-55028.000,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,-3080.000,-3784.000
DeferredTaxAssetsGross,,,,0.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,534000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-534000.000,,,
DeferredTaxLiabilities,,,,5700.000,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,3553650.000,,4037287.000,
DerivativeFairValueOfDerivativeNet,,,,,,,271321.000,490206.000,1736557.000,1910561.000,3553650.000,,4037287.000,
DerivativeLiabilities,,,,,,,,,,,,3757252.000,4014787.000,3233991.000
DerivativeLiabilitiesCurrent,,,,,,,271321.000,490206.000,1736557.000,1910561.000,35000.000,35000.000,22500.000,37500.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,,,,3271491.000
DueToRelatedPartiesCurrent,,,,,,,39187.000,42301.000,41851.000,41251.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,,,,,,4037287.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,43950.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,5850.000,5850.000,5850.000,5850.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,18037.000,16575.000,15112.000,5850.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,5850.000,5850.000,5850.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,5850.000,5850.000,5850.000,1950.000,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,74250.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,12187.000,40724.000,39261.000,,,,
FurnitureAndFixturesGross,,,,,,,,,,,2691.000,,,
