,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,247000.000,427000.000,672000.000,,857000.000,943000.000,538000.000,745000.000,806000.000
AmortizationOfFinancingCostsAndDiscounts,34000.000,,,,26000.000,,,,27000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1523310.000,,,,2149359.000,,,,2623992.000
CashAndCashEquivalentsPeriodIncreaseDecrease,30291000.000,,,,1892000.000,,,,-3489000.000
ContractsRevenue,1132000.000,4197000.000,1180000.000,1395000.000,1210000.000,807000.000,815000.000,617000.000,626000.000
DepreciationDepletionAndAmortization,8000.000,10000.000,15000.000,18000.000,24000.000,24000.000,23000.000,23000.000,23000.000
EarningsPerShareBasicAndDiluted,-0.500,-0.240,-0.530,-0.930,-0.540,-0.680,-0.480,-0.430,-0.440
FairValueAdjustmentOfWarrants,65000.000,,,,,,,,
GeneralAndAdministrativeExpense,1013000.000,1476000.000,1530000.000,1672000.000,2009000.000,2044000.000,1881000.000,1925000.000,1964000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,490000.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,-805000.000,,,,-964000.000,,,,-388000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,-378000.000,,,,-656000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,962000.000,,,,155000.000,,,,-109000.000
InterestIncomeExpenseNet,-256000.000,-224000.000,-221000.000,-222000.000,-293000.000,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,-291000.000,-287000.000,,-225000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,,2000.000,,,,1000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,13000.000
NetCashProvidedByUsedInFinancingActivities,35093000.000,,,,7000.000,,,,-124000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,35093000.000,,,,7000.000,,,,-124000.000
NetCashProvidedByUsedInInvestingActivities,-2000.000,,,,8553000.000,,,,4200000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2000.000,,,,8553000.000,,,,4200000.000
NetCashProvidedByUsedInOperatingActivities,-4800000.000,,,,-6668000.000,,,,-7565000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4800000.000,,,,-6668000.000,,,,-7565000.000
NetIncomeLoss,-3995000.000,-2921000.000,-6447000.000,-11047000.000,-6526000.000,-8297000.000,-5871000.000,-6314000.000,-7147000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4026000.000,-2921000.000,-6447000.000,-11047000.000,-6526000.000,-8297000.000,-5871000.000,-6314000.000,
NonoperatingIncomeExpense,-283000.000,-237000.000,-212000.000,-211000.000,-232000.000,-287000.000,-274000.000,-239000.000,-227000.000
OperatingExpenses,4844000.000,6881000.000,7415000.000,12231000.000,7504000.000,8817000.000,6412000.000,6692000.000,7546000.000
OperatingIncomeLoss,-3712000.000,-2684000.000,-6235000.000,-10836000.000,-6294000.000,-8010000.000,-5597000.000,-6075000.000,-6920000.000
OtherNonoperatingIncomeExpense,-27000.000,-13000.000,9000.000,11000.000,61000.000,4000.000,13000.000,9000.000,-2000.000
PaymentsOfStockIssuanceCosts,,,,,,,,,168000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,137000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,1445000.000,,,,2999000.000
PaymentsToAcquirePropertyPlantAndEquipment,2000.000,,,,3000.000,,,,6000.000
PreferredStockAccretionOfRedemptionDiscount,31000.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,36263000.000,,,,,,,,1000000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,8000000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,7000.000,,,,31000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,10001000.000,,,,7205000.000
ProceedsFromStockOptionsExercised,7000.000,,,,,,,,
RepaymentsOfLongTermDebt,1177000.000,,,,,,,,8850000.000
ResearchAndDevelopmentExpense,3831000.000,5405000.000,5885000.000,10559000.000,5495000.000,6773000.000,4531000.000,4767000.000,5582000.000
ShareBasedCompensation,247000.000,,,,857000.000,,,,806000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000,,0.000,0.000,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.740,,0.720,,0.770,0.840,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.016,,0.018,,0.016,0.016,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8024579.000,12096599.000,12117988.000,-21123515.000,12179442.000,12195070.000,12227081.000,-23923683.000,16206424.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,7344.000,6822.000,6301.000,-13912.000,5243.000,4719.000,7013.000,-9097.000,10615.000
