,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsNotesAndLoansReceivableNetCurrent,,294210.000,303180.000,292203.000,302682.000,302682.000,302682.000,0.000,,,,,,,,,4355598.000,,,,,,
AccountsPayableCurrent,,9641.000,9641.000,4437.000,5585.000,7611.000,3817.000,13180.000,11579.000,43547.000,7077.000,5952.000,5370.000,5370.000,15157.000,16536.000,21075.000,21843.000,13658.000,7448.000,100.000,12481.000,1416.000
AccountsPayableCurrentAndNoncurrent,5718.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,24128.000,61332.000,93173.000,53517.000,22901.000,30229.000,41638.000,32676.000,22760.000,26351.000,19525.000,21036.000,26089.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,2513.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,579.000,-14143.000,-5173.000,,,,0.000,,,,,,,,,-559076.000,-836365.000,-865172.000,-938532.000,-790882.000,-808137.000,-938934.000,-878671.000
AdditionalPaidInCapital,514489.000,514939.000,514939.000,514939.000,514939.000,514939.000,514939.000,514939.000,514939.000,514939.000,514939.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000,6514639.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,,4102898.000,,,,,,
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,5960.000,6190.000,6346.000,6502.000,6190.000,6463.000,6736.000,7009.000,7282.000,7555.000,7828.000,8091.000
Assets,500831.000,459185.000,393830.000,382819.000,358571.000,334647.000,340665.000,445271.000,438222.000,525858.000,545646.000,6568995.000,6612685.000,6603513.000,6138901.000,5608020.000,4959687.000,4930274.000,4835575.000,5008670.000,4990591.000,4860182.000,4951707.000
AssetsCurrent,500831.000,459185.000,393830.000,382819.000,358571.000,334647.000,340665.000,25756.000,18707.000,17019.000,40577.000,6117952.000,6182864.000,6156304.000,5711134.000,5608020.000,4959687.000,4930274.000,4835575.000,5008670.000,4990591.000,4860182.000,4951707.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,,,63000.000,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,451000.000,,,,,,,,,,,
CapitalizedCostsProvedProperties,,,,,,,,,,,,514000.000,,,,,,,,,,,
