,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AmortizationOfDebtDiscountPremium,,,,,411.000,,,,-2305550.000,,,,-1041344.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,1770969.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,5010.000,,,,707304.000,,,,-292312.000,,,,-44497.000,,
CostOfGoodsAndServicesSold,,,,,,60.000,,,,,,,,50547.000,11353.000
DebtInstrumentConvertibleConversionRatio,,,,,0.800,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,521351.000,,,,,,
Depreciation,,,,,,,,,1434.000,1928.000,1928.000,,2436.000,27157.000,39418.000
DepreciationDepletionAndAmortization,,,160.000,,160.000,,600.000,,-1434.000,,,,-2436.000,,
DepreciationExpense,,,,,160.000,365.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,6210.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.000,-0.010,-0.020,-0.030,-0.020,,-0.670,,-0.340,,
GrossProfit,,,,,,42.000,,,,,,,,54463.000,-12087.000
IncomeLossFromContinuingOperations,-412161.000,-342414.000,-413274.000,-671260.000,-574931.000,-866106.000,-2260149.000,-3531030.000,-3216547.000,1400773.000,-5922686.000,-5369474.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,-2255609.000,,-3212056.000,1405313.000,-5918146.000,,-4553720.000,-2430583.000,-2298670.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-402324.000,-317778.000,-307958.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,,,,-0.010,-0.010,-0.020,-0.030,-0.020,,-0.670,,,-0.080,-0.020
IncomeLossFromDiscontinuedOperationsNetOfTax,,419.000,1112.000,,484420.000,-3914.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,419.000,,,484420.000,,-3741.000,,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.010,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-9178.000,,,,-3021.000,,,,-104303.000,,,,-129443.000,,
IncreaseDecreaseInOtherCurrentAssets,29739.000,,,,-15500.000,,,,20531.000,,,,12264.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,-3349.000,,,,885.000,,
InterestAndDebtExpense,,,,,16763.000,2326.000,,,,,,,,,
InterestExpense,9837.000,24636.000,105316.000,-347581.000,-10553.000,-2326.000,14158.000,2196926.000,-2521627.000,1013666.000,1326916.000,8142032.000,-1402041.000,-734769.000,-396820.000
InterestPaid,,,,,1944.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,47193.000,,,,,,,,-400905.000,,,,511869.000,,
NetCashProvidedByUsedInFinancingActivities,413333.000,,,,1165000.000,,,,880000.000,,,,1066181.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,413333.000,,,,1165000.000,,,,880000.000,,,,1066181.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-14596.000,,,,-107565.000,,,,-17357.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-14596.000,,,,-107565.000,,,,-17357.000,,
NetCashProvidedByUsedInOperatingActivities,-408323.000,,,,-443100.000,,,,-1064747.000,,,,-1093321.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-408323.000,,,,-443100.000,,,,-1064747.000,,,,-1093321.000,,
NetIncomeLoss,-412161.000,-341995.000,-412163.000,-653794.000,-90511.000,-870020.000,-2263890.000,-3541670.000,-3216547.000,1400773.000,-5922686.000,-5313560.000,-4553720.000,-2430583.000,-2298670.000
OperatingCostsAndExpenses,402324.000,317778.000,307958.000,603258.000,564378.000,863822.000,2203976.000,1672301.000,1640674.000,1540911.000,1250831.000,2877321.000,4021878.000,,
OperatingExpenses,,,,,,,,,,,,,,1299680.000,731918.000
OtherExpenses,,,,,,-2326.000,,,,,,,,,
OtherNoncashIncomeExpense,,,,,-10553.000,,,,-1571382.000,,,,,,
OtherOperatingIncomeExpenseNet,-9837.000,-24636.000,-105316.000,,,,-51633.000,,,2946224.000,-4667315.000,,-531842.000,-1185366.000,-1554665.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,-14596.000,,,,107565.000,,,,17357.000,,
ProceedsFromIssuanceOfCommonStock,300000.000,,,,1180000.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,3000000.000,,,,,,,,,,
ProceedsFromNotesPayable,113333.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,-59000.000,,
ProceedsFromSecuredNotesPayable,,,,,10000.000,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,514.000,,
ProfessionalFees,113949.000,44339.000,64813.000,45630.000,148365.000,463166.000,500067.000,504926.000,581788.000,362721.000,509427.000,419210.000,769388.000,253359.000,174348.000
ProfitLoss,,,,,-564378.000,-863780.000,-2203976.000,,-1640674.000,-1540911.000,-1250831.000,,-4021878.000,-1245217.000,-744005.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,51684.000,,,,
RepaymentsOfNotesPayable,,,,,-15000.000,,,,,,,,,,
Revenues,,,,,,102.000,,,,,,,,105010.000,-734.000
SalariesAndWages,218047.000,219163.000,193947.000,497532.000,326115.000,239632.000,1492873.000,975854.000,849329.000,306803.000,526964.000,1193045.000,2866004.000,633457.000,183798.000
SalesRevenueNet,,,,,,102.000,,,,,,,,105010.000,-734.000
SellingGeneralAndAdministrativeExpense,70328.000,54276.000,49037.000,59937.000,92738.000,160659.000,210436.000,187670.000,208123.000,869459.000,212512.000,419367.000,384050.000,385707.000,334354.000
ShareBasedCompensation,,,,,152000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,0.510,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.035,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,,20000000.000,,,,20000000.000,,,,1000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,0.450,,,,0.500,,,,10.000,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,48100000.000,,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,23600000.000,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,600000.000,,2825000.000,,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,900000.000,,0.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,30000.000,,,,,,,,38771.000,,
StockIssuedDuringPeriodValueOther,,,,,,,,,270911.000,,,,84929.000,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,,,-4540.000,,-4491.000,-4540.000,-4540.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,41427691.000,42535350.000,43454458.000,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,61535442.000,110291830.000,119849256.000,-185420484.000,160066779.000,164739606.000,8878495.000,-324359330.000,13357337.000,29902061.000,116769948.000
WeightedAverageNumberOfSharesOutstandingBasic,41427691.000,42535350.000,43454458.000,,,,,,,,,,,,
