,2011-07-02,2011-10-01,2011-12-31,2012-03-31
AccountsPayableCurrent,58633161.000,42169848.000,49682063.000,91465513.000
AccountsReceivableNetCurrent,3386903.000,1494570.000,5955683.000,3699140.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-160010.000,-308393.000,-341376.000,-280353.000
AdditionalPaidInCapital,126034220.000,126332635.000,126595381.000,126860233.000
AllowanceForDoubtfulAccountsReceivableCurrent,118145.000,161170.000,881035.000,377805.000
Assets,196994981.000,183684734.000,194911527.000,245691874.000
AssetsCurrent,107290512.000,95182535.000,107696126.000,150899184.000
Cash,581950.000,870112.000,,
CashAndCashEquivalentsAtCarryingValue,,,2647478.000,8694616.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,15812835.000,15813135.000,15815235.000,15815235.000
CommonStockSharesOutstanding,15812835.000,15813135.000,15815235.000,15813235.000
CommonStockValue,15814.000,15814.000,15816.000,15816.000
DeferredRentCreditNoncurrent,16936598.000,16559846.000,,
IntangibleAssetsNetExcludingGoodwill,25385173.000,25284751.000,25276751.000,27022251.000
InventoryNet,95475245.000,85349907.000,90375824.000,123551231.000
Liabilities,127705917.000,112933129.000,130536020.000,184638119.000
LiabilitiesAndStockholdersEquity,196994981.000,183684734.000,194911527.000,245691874.000
LiabilitiesCurrent,79534330.000,61008023.000,71997881.000,111681301.000
LongTermDebtNoncurrent,31234989.000,35365260.000,41905144.000,54316126.000
OtherAssetsNoncurrent,2687010.000,2859307.000,2487402.000,964160.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,7846414.000,7467946.000,8717141.000,14954197.000
PropertyPlantAndEquipmentNet,61632286.000,60358141.000,59451248.000,66806279.000
RetainedEarningsAccumulatedDeficit,-56601447.000,-55288938.000,-61894801.000,-65542428.000
StockholdersEquity,69289064.000,70751605.000,64375507.000,61053755.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,69289064.000,70751605.000,64375507.000,61053755.000
