,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4900000.000,5800000.000,,7500000.000,6500000.000,4900000.000,-13300000.000,2400000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,6500000.000,,4300000.000,10800000.000,13000000.000,13400000.000,12800000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,300000.000,,0.000,100000.000,0.000,1000000.000,300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-495457000.000,,,,165980000.000,,,,132516000.000
CommonStockDividendsPerShareDeclared,,,,,0.125,0.125,0.125,0.125,0.125
ComprehensiveIncomeNetOfTax,,237156000.000,130059000.000,,171185000.000,96582000.000,118167000.000,109880000.000,119906000.000
CostOfGoodsSold,67898000.000,70194000.000,71511000.000,73941000.000,67952000.000,67228000.000,66178000.000,65445000.000,59485000.000
DebtInstrumentDecreaseRepayments,,,,,233900000.000,,,,
DepreciationAndAmortization,35816000.000,33379000.000,32996000.000,34674000.000,36303000.000,43720000.000,36318000.000,36518000.000,37631000.000
DividendsCommonStockCash,,,,,,,16800000.000,,
EarningsPerShareBasic,0.750,1.530,0.850,0.620,1.210,0.650,0.790,0.890,1.010
EarningsPerShareDiluted,0.740,1.510,0.840,0.610,1.200,0.650,0.780,0.890,1.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1826000.000,,,,2868000.000,,,,565000.000
GainOnSaleOfInvestments,,,,,4300000.000,10700000.000,13000000.000,12400000.000,12500000.000
GrossProfit,,,,,,,716818000.000,,774099000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,7700000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,356341000.000,187299000.000,,275353000.000,151018000.000,167078000.000,191086000.000,221916000.000
IncomeTaxExpenseBenefit,60671000.000,131846000.000,64618000.000,57861000.000,104634000.000,59275000.000,61819000.000,71744000.000,86547000.000
IncreaseDecreaseInAccountsReceivable,1693000.000,,,,-39538000.000,,,,-11268000.000
IncreaseDecreaseInDeferredRevenue,58409000.000,,,,343163000.000,,,,13018000.000
IncreaseDecreaseInHealthCareInsuranceLiabilities,68942000.000,,,,101984000.000,,,,57643000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-35478000.000,,,,-145907000.000,,,,20252000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-68728000.000,,,,32602000.000,,,,6525000.000
IncreaseDecreaseInOtherReceivables,,,,,84455000.000,,,,52403000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-150500000.000,,,,0.000,,,,
InterestExpense,20038000.000,22579000.000,28227000.000,28218000.000,25557000.000,24617000.000,24671000.000,24623000.000,24582000.000
InvestmentIncomeInterest,,19000000.000,16400000.000,,18400000.000,18000000.000,17100000.000,17600000.000,16500000.000
NetCashProvidedByUsedInFinancingActivities,-41093000.000,,,,-210195000.000,,,,-12517000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-41093000.000,,,,-210195000.000,,,,-12517000.000
NetCashProvidedByUsedInInvestingActivities,-482978000.000,,,,-44340000.000,,,,-77192000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-482978000.000,,,,-44340000.000,,,,-77192000.000
NetCashProvidedByUsedInOperatingActivities,28614000.000,,,,420515000.000,,,,222225000.000
