,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,6906000.000,5282000.000,2992000.000,3374000.000,571000.000,2014000.000,3387000.000,3428000.000,3452000.000
AccountsPayableCurrent,3038000.000,2140000.000,3678000.000,4411000.000,5388000.000,6225000.000,11067000.000,12640000.000,8914000.000,8971000.000,14748000.000,13746000.000,18448000.000,15424000.000,17106000.000,16152000.000
AccruedIncomeTaxesCurrent,5141000.000,5257000.000,1462000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,3586000.000,4764000.000,6586000.000,3841000.000,5456000.000,10004000.000,14020000.000,15604000.000,11584000.000,15985000.000,15996000.000,12247000.000,14414000.000,22808000.000,32002000.000,25114000.000
AccruedProfessionalFeesCurrent,1356000.000,1492000.000,320000.000,667000.000,620000.000,1271000.000,549000.000,764000.000,1007000.000,1002000.000,228000.000,1126000.000,1641000.000,1940000.000,476000.000,5060000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4191000.000,,,,5558000.000,,,,7664000.000,,,,13372000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,14000.000,33000.000,12000.000,51000.000,-57000.000,191000.000,222000.000,225000.000,-318000.000,89000.000,297000.000,29000.000,-313000.000,-212000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5000.000,25000.000,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,2836000.000,243601000.000,244881000.000,246970000.000,344490000.000,347947000.000,591334000.000,598494000.000,607708000.000,619451000.000,630078000.000,640124000.000,652574000.000,828043000.000,842013000.000,857107000.000
Assets,111252000.000,219069000.000,201205000.000,181912000.000,272030000.000,269608000.000,491904000.000,474336000.000,474383000.000,449086000.000,420065000.000,396117000.000,557601000.000,672042000.000,619094000.000,557316000.000
AssetsCurrent,102533000.000,198818000.000,169747000.000,172417000.000,245163000.000,247560000.000,359546000.000,364141000.000,390152000.000,371660000.000,337329000.000,329469000.000,484159000.000,600943000.000,559892000.000,506866000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,61000.000,50000.000,195000.000,224000.000,226000.000,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,10000.000,107000.000,4000.000,2000.000,1000.000,,,,,,
AvailableForSaleSecurities,21794000.000,102357000.000,122334000.000,134437000.000,152864000.000,167838000.000,453416000.000,404708000.000,361504000.000,327938000.000,363475000.000,343564000.000,503811000.000,613865000.000,564059000.000,
AvailableForSaleSecuritiesAmortizedCost,21798000.000,102332000.000,122320000.000,134404000.000,152852000.000,167787000.000,453473000.000,404517000.000,361282000.000,327713000.000,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,8000000.000,6200000.000,31700000.000,17000000.000,57400000.000,21500000.000,236900000.000,,,,207400000.000,,,,335400000.000,241800000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,42700000.000,16700000.000,9600000.000,,101600000.000,20300000.000,143400000.000,,
AvailableForSaleSecuritiesCurrent,21794000.000,88945000.000,,,,,,,,,,,,,,279480000.000
