,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,82000.000,181000.000,213000.000,169000.000,-29000.000,-96000.000,-353000.000,-60000.000,245000.000,211000.000,1021000.000,1824000.000,870000.000,1746000.000,630000.000,1923000.000,2343000.000,1956000.000,6000.000,-1000.000
AdditionalPaidInCapital,31367000.000,31367000.000,239435000.000,235184000.000,227397000.000,224558000.000,211855000.000,209155000.000,225889000.000,224434000.000,224322000.000,223234000.000,210621000.000,204151000.000,195738000.000,188823000.000,186104000.000,186960000.000,189169000.000,211731000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,2167000.000,,,,,,,,,,,,,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,491000000.000,536500000.000,560000000.000,626000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,22374000.000,22112000.000,21977000.000,21761000.000,21292000.000,20951000.000,20986000.000,21097000.000
Assets,1564351000.000,1720056000.000,1586860000.000,1596201000.000,1583323000.000,1673526000.000,1629325000.000,1632308000.000,2074454000.000,2213895000.000,2640387000.000,2608637000.000,2783114000.000,2726000000.000,2728552000.000,2759801000.000,2717677000.000,2754109000.000,2774240000.000,3165446000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,6504000.000,7382000.000,4803000.000,5327000.000,5928000.000,5356000.000,7227000.000,8040000.000,10069000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,230512000.000,257606000.000,249711000.000,229227000.000,219498000.000,200652000.000,193701000.000,181049000.000,211347000.000
AvailableForSaleSecurities,,,,,24750000.000,97860000.000,82661000.000,89882000.000,168749000.000,176237000.000,195143000.000,230512000.000,257606000.000,249711000.000,229227000.000,219498000.000,200652000.000,193701000.000,181049000.000,211347000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,2926000.000,,2759000.000,1384000.000,3034000.000,3634000.000,3057000.000,1035000.000,997000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,162000.000,,114000.000,429000.000,120000.000,84000.000,93000.000,1026000.000,998000.000
AvailableForSaleSecuritiesAmortizedCost,,31060000.000,,,,,,,,,,227748000.000,256288000.000,247066000.000,228272000.000,216584000.000,197102000.000,190737000.000,181040000.000,211348000.000
