,2011-03-25,2011-06-17,2011-09-09,2011-12-30,2012-03-23,2012-06-15,2012-09-07,2012-12-28,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,944000000.000,1006000000.000,1011000000.000,875000000.000,863000000.000,939000000.000,841000000.000,1028000000.000,1080000000.000,1006000000.000,972000000.000,1081000000.000,1035000000.000,1057000000.000,1030000000.000,1100000000.000,1172000000.000,1188000000.000,1144000000.000,1103000000.000,1143000000.000,1152000000.000,1705000000.000,1695000000.000,1752000000.000
AccountsPayableCurrent,557000000.000,607000000.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,619000000.000,548000000.000,579000000.000,592000000.000,594000000.000,569000000.000,517000000.000,554000000.000,496000000.000,557000000.000,616000000.000,617000000.000,612000000.000,605000000.000,604000000.000,640000000.000,577000000.000,593000000.000,597000000.000,621000000.000,667000000.000,687000000.000,661000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1273000000.000,1304000000.000,1332000000.000,927000000.000,949000000.000,960000000.000,978000000.000,991000000.000,998000000.000,1015000000.000,972000000.000,905000000.000,895000000.000,918000000.000,916000000.000,918000000.000,,909000000.000,896000000.000,897000000.000,,,,985000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-3000000.000,,,,7000000.000,11000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-18000000.000,,,,-19000000.000,-12000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-35000000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2000000.000,-11000000.000,-16000000.000,-48000000.000,-38000000.000,-53000000.000,-49000000.000,-44000000.000,-46000000.000,-54000000.000,-49000000.000,-44000000.000,-41000000.000,-39000000.000,-53000000.000,-70000000.000,-90000000.000,-88000000.000,-120000000.000,-196000000.000,-177000000.000,-173000000.000,-169000000.000,-497000000.000,-312000000.000
AdditionalPaidInCapitalCommonStock,3587000000.000,3615000000.000,3657000000.000,2513000000.000,2438000000.000,2464000000.000,2515000000.000,2585000000.000,2542000000.000,2578000000.000,2670000000.000,2716000000.000,2664000000.000,2707000000.000,2753000000.000,2802000000.000,2740000000.000,2781000000.000,2791000000.000,2821000000.000,2751000000.000,2787000000.000,5740000000.000,5808000000.000,5711000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,43000000.000,,,,33000000.000,,,,25000000.000,,,,20000000.000,
