,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,3599000.000,2981000.000,2498000.000,2929000.000,3936000.000,5402000.000,6997000.000,7188000.000,7728000.000
AccountsReceivableNetCurrent,13978000.000,19284000.000,25335000.000,19073000.000,24639000.000,26594000.000,36629000.000,30080000.000,33429000.000
AccruedIncomeTaxesCurrent,832000.000,869000.000,1144000.000,906000.000,979000.000,751000.000,933000.000,707000.000,1030000.000
AccruedLiabilitiesCurrent,7778000.000,8123000.000,10565000.000,6632000.000,7693000.000,9343000.000,11567000.000,8282000.000,11152000.000
AccruedSalariesCurrent,3395000.000,4556000.000,7839000.000,2883000.000,4305000.000,5696000.000,8212000.000,4449000.000,6522000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4554000.000,,,,7227000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,-60000.000,-100000.000,-145000.000,,,,,
AdditionalPaidInCapital,170921000.000,171366000.000,171903000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,173654000.000,175266000.000,178003000.000,179357000.000,181824000.000,183994000.000
AllowanceForDoubtfulAccountsReceivable,,,161000.000,,,,158000.000,,
AociBeforeTaxAttributableToParent,,,,,-93000.000,-119000.000,-151000.000,-161000.000,-183000.000
Assets,114411000.000,112523000.000,118179000.000,109494000.000,111242000.000,111295000.000,120757000.000,111953000.000,112897000.000
AssetsCurrent,103258000.000,101103000.000,107375000.000,99143000.000,83490000.000,83338000.000,92772000.000,84410000.000,84974000.000
BusinessCombinationContingentConsiderationLiability,544000.000,560000.000,632000.000,,9800000.000,9800000.000,9800000.000,9800000.000,9800000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,152000.000,236000.000,374000.000,525000.000,818000.000,611000.000,458000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,480000.000,417000.000,308000.000,178000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,3291000.000,,,,
CapitalLeaseObligations,690000.000,714000.000,977000.000,,,,569000.000,,
CapitalLeaseObligationsCurrent,,,440000.000,,,,360000.000,,
CapitalLeaseObligationsNoncurrent,,,537000.000,,,,209000.000,,
CapitalLeasedAssetsGross,,,1500000.000,,,,1500000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,1026000.000,,,,588000.000,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,,,6000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,194000.000,,,,16000.000,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,373000.000,,,,203000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,49000.000,,,,19000.000,,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,453000.000,,,,369000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,721000.000,,,,1200000.000,,
CashAndCashEquivalentsAtCarryingValue,85794000.000,78037000.000,78524000.000,75377000.000,54673000.000,51925000.000,51712000.000,49328000.000,46996000.000
CommonStockCapitalSharesReservedForFutureIssuance,3651167.000,3630551.000,3709156.000,,,,4124140.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,23683461.000,23719096.000,23742467.000,23979778.000,24289159.000,24958464.000,25041643.000,25243884.000,25365572.000
CommonStockSharesOutstanding,23683461.000,23719096.000,23742467.000,23979778.000,24289159.000,24958464.000,25041643.000,25243884.000,25365572.000
CommonStockValue,24000.000,24000.000,24000.000,24000.000,24000.000,25000.000,25000.000,25000.000,25000.000
ConvertiblePreferredStockSharesIssuedUponConversion,20956000.000,20956000.000,20956000.000,,,,,,
DeferredIncomeTaxLiabilities,,,868000.000,,,,722000.000,,
DeferredOfferingCosts,,,,,,,0.000,,
DeferredRevenueCurrent,25646000.000,28249000.000,33120000.000,33102000.000,34954000.000,36265000.000,43929000.000,43218000.000,44832000.000
DeferredRevenueNoncurrent,4266000.000,4302000.000,4021000.000,4004000.000,4737000.000,5043000.000,5430000.000,4916000.000,4747000.000
DeferredTaxAssetsDeferredIncome,,,1325000.000,,,,1391000.000,,
DeferredTaxAssetsGross,,,28358000.000,,,,36086000.000,,
DeferredTaxAssetsNet,,,868000.000,,,,60000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,18235000.000,,,,24320000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,54400000.000,,,,86300000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,42100000.000,,,,73200000.000,,
DeferredTaxAssetsOther,,,1858000.000,,,,3418000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,5134000.000,,,,5773000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,1806000.000,,,,1184000.000,,
DeferredTaxAssetsValuationAllowance,,,27490000.000,,,,36026000.000,,
DeferredTaxLiabilities,,,0.000,,,,662000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,0.000,,
DeferredTaxLiabilitiesDeferredExpense,,,535000.000,,,,662000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,694000.000,694000.000,662000.000,771000.000,907000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,558000.000,,,,986000.000,,
