,2017-04-30
AllocatedShareBasedCompensationExpense,8906000.000
AmortizationOfDeferredSalesCommissions,4039000.000
AmortizationOfIntangibleAssets,700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,36876000.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,2160000.000
CapitalExpendituresIncurredButNotYetPaid,1931000.000
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,198707000.000
ComprehensiveIncomeNetOfTax,-28833000.000
ConversionOfStockAmountConverted1,228362000.000
CostOfServices,17463000.000
CostOfServicesLicensesAndServices,11157000.000
EarningsPerShareBasicAndDiluted,-0.730
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,68000.000
EffectiveIncomeTaxRateContinuingOperations,-0.009
GeneralAndAdministrativeExpense,11639000.000
GoodwillImpairmentLoss,0.000
GrossProfit,35544000.000
IncreaseDecreaseInAccountsPayable,3782000.000
IncreaseDecreaseInAccountsReceivable,-2243000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-223000.000
IncreaseDecreaseInDeferredCompensation,-3033000.000
IncreaseDecreaseInDeferredRevenue,6920000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-2121000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3143000.000
LeaseAndRentalExpense,2200000.000
LicenseAndServicesRevenue,48357000.000
NetCashProvidedByUsedInFinancingActivities,200108000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,200108000.000
NetCashProvidedByUsedInInvestingActivities,8217000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,8217000.000
NetCashProvidedByUsedInOperatingActivities,-9686000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9686000.000
NetIncomeLoss,-28901000.000
OperatingExpenses,64178000.000
OperatingIncomeLoss,-28634000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,68000.000
OtherComprehensiveIncomeLossNetOfTax,68000.000
OtherNoncashIncomeExpense,-270000.000
OtherNonoperatingIncomeExpense,-19000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,0.000
PaymentsOfStockIssuanceCosts,2246000.000
PaymentsToAcquireIntangibleAssets,1208000.000
PaymentsToAcquirePropertyPlantAndEquipment,2448000.000
ProceedsFromIssuanceInitialPublicOffering,199997000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,10335000.000
ProceedsFromSaleOfAvailableForSaleSecurities,1538000.000
ProceedsFromStockOptionsExercised,2564000.000
RepaymentsOfLongTermDebt,207000.000
ResearchAndDevelopmentExpense,15359000.000
SalesRevenueServicesNet,53007000.000
SellingAndMarketingExpense,37180000.000
ShareBasedCompensation,8906000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,14100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,501308.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,2596568.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,5.360
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2.750
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,7.530
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,11.030
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,4600000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,1022650.000
TechnologyServicesCosts,6306000.000
TechnologyServicesRevenue,4650000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,39783000.000
