,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,1019000000.000,1079000000.000,1057000000.000,947000000.000,1256000000.000,1463000000.000,1085000000.000
AccountsPayableCurrent,1897000000.000,1999000000.000,1808000000.000,1998000000.000,2220000000.000,2165000000.000,2188000000.000,2312000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-105000000.000,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-312000000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,756000000.000,242000000.000,-45000000.000,-417000000.000,-280000000.000,-499000000.000,-319000000.000,-1046000000.000
AdditionalPaidInCapitalCommonStock,7100000000.000,7106000000.000,7110000000.000,7114000000.000,7130000000.000,7135000000.000,7140000000.000,7145000000.000
AirTrafficLiabilityCurrent,,4497000000.000,3761000000.000,3114000000.000,4433000000.000,4667000000.000,3849000000.000,3360000000.000
AirlineRelatedInventoryNet,,508000000.000,628000000.000,615000000.000,645000000.000,611000000.000,675000000.000,695000000.000
AirlineRelatedInventoryValuationReserves,,74000000.000,81000000.000,89000000.000,96000000.000,103000000.000,111000000.000,125000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6000000.000,6000000.000,7000000.000,7000000.000,8000000.000,12000000.000,12000000.000,13000000.000
Assets,40552000000.000,39694000000.000,39054000000.000,37988000000.000,38199000000.000,38694000000.000,37905000000.000,37628000000.000
AssetsCurrent,13148000000.000,12391000000.000,11986000000.000,10997000000.000,11261000000.000,11708000000.000,10774000000.000,10049000000.000
AssetsNoncurrent,,10613000000.000,10519000000.000,10572000000.000,10494000000.000,,,
CapitalLeaseObligationsCurrent,148000000.000,138000000.000,138000000.000,125000000.000,127000000.000,119000000.000,120000000.000,122000000.000
CapitalLeaseObligationsNoncurrent,1002000000.000,970000000.000,945000000.000,928000000.000,888000000.000,851000000.000,828000000.000,792000000.000
CapitalLeasedAssetsGross,1683000000.000,1695000000.000,1688000000.000,1695000000.000,1718000000.000,1718000000.000,1719000000.000,1719000000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,1221000000.000,1196000000.000,1156000000.000,1130000000.000,1116000000.000,1079000000.000,1043000000.000,1006000000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,228000000.000,,,,214000000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,173000000.000,,,,120000000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,187000000.000,,,,164000000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,207000000.000,,,,177000000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,221000000.000,,,,197000000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,836000000.000,,,,582000000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,799000000.000,,,,540000000.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,1852000000.000,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,1454000000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,1053000000.000,,,,914000000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,462000000.000,499000000.000,532000000.000,565000000.000,602000000.000,639000000.000,676000000.000,713000000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentGross,,1474000000.000,1468000000.000,1458000000.000,1483000000.000,1483000000.000,1484000000.000,1484000000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,48000000.000,221000000.000,220000000.000,237000000.000,235000000.000,235000000.000,235000000.000,235000000.000
CapitalizedComputerSoftwareGross,,,,,,,,302000000.000
CashAndCashEquivalentsAtCarryingValue,8165000000.000,7519000000.000,6984000000.000,6246000000.000,5606000000.000,6086000000.000,5129000000.000,4770000000.000
CashCashEquivalentsAndShortTermInvestments,8887000000.000,8579000000.000,8357000000.000,7762000000.000,7273000000.000,7704000000.000,6680000000.000,6543000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,73000000.000,,,,72000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesOutstanding,329887195.000,330766357.000,330849396.000,330906192.000,332043357.000,332348502.000,332439588.000,332472779.000
CommonStockValue,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
DebtInstrumentFaceAmount,,,,652000000.000,,,,
DebtInstrumentInterestRateStatedPercentage,,0.080,0.080,,0.080,,,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,50000000.000,,,,
DeferredRevenue,,107000000.000,,,,,,
DeferredTaxAssetsFrequentFlierLiability,,,,,,,,2425000000.000
DeferredTaxAssetsLiabilitiesNet,,,,-988000000.000,,,,-1000000000.000
DeferredTaxAssetsNet,,,,4952000000.000,,,,4792000000.000
DeferredTaxAssetsNetCurrent,554000000.000,622000000.000,643000000.000,615000000.000,610000000.000,658000000.000,641000000.000,543000000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,2911000000.000,,,,3025000000.000
DeferredTaxAssetsOther,,,,1201000000.000,,,,947000000.000
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,268000000.000,,,,251000000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,2488000000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,50000000.000,,,,
DeferredTaxAssetsValuationAllowance,,,,4137000000.000,,,,4603000000.000
DeferredTaxLiabilities,,,,5940000000.000,,,,5792000000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,1627000000.000,,,,1578000000.000
DeferredTaxLiabilitiesNoncurrent,1549000000.000,1618000000.000,1641000000.000,1603000000.000,1596000000.000,1646000000.000,1649000000.000,1543000000.000
DeferredTaxLiabilitiesOther,,,,453000000.000,,,,509000000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,1465000000.000,1458000000.000,1428000000.000,1862000000.000,1857000000.000,1849000000.000,1788000000.000,2400000000.000
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,3230000000.000,,,,3869000000.000
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,1731000000.000,,,,1991000000.000
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,3594000000.000,,,,4387000000.000
DepositsOnFlightEquipment,,304000000.000,359000000.000,382000000.000,418000000.000,450000000.000,613000000.000,462000000.000
DerivativeAssetFairValueNet,,,75000000.000,73000000.000,,,,46000000.000
DerivativeCollateralRightToReclaimCash,,,2000000.000,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,191000000.000,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,5000000.000
EmployeeRelatedLiabilitiesCurrent,1208000000.000,1229000000.000,1404000000.000,1509000000.000,1139000000.000,1230000000.000,1328000000.000,1763000000.000
